assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	gb|CP124080.1|	chromosome	Sh-2-82	903355	907764	99.39477874581476	911104	911081	[(1, 20159), (213025, 213837), (434850, 438043), (775249, 903028), (213192, 213997), (438097, 441288), (20159, 556708), (556645, 583616), (656852, 775274), (583607, 656808)]	[(20355, 556925), (213247, 214052), (438321, 441512), (556751, 583718), (656955, 775380), (583751, 656961), (29, 20198), (435074, 438267), (775413, 903176), (213403, 214214)]	[(20159, 556708), (775249, 903028), (656852, 775274), (583607, 656808), (556645, 583616), (1, 20159), (434850, 438043), (438097, 441288), (213025, 213837), (213192, 213997)]	100.8578023036348
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	gb|CP094579.1|	chromosome	B379	903355	920773	99.39554154252177	910765	910744	[(437760, 440951), (434513, 437706), (212855, 213660), (19822, 556371), (774912, 902691), (656515, 774937), (212688, 213500), (556308, 583279), (583270, 656471), (1, 19822)]	[(20355, 556925), (213247, 214052), (438321, 441512), (556751, 583718), (656955, 775380), (583751, 656961), (368, 20198), (435074, 438267), (775413, 903176), (213403, 214214)]	[(19822, 556371), (774912, 902691), (656515, 774937), (583270, 656471), (556308, 583279), (1, 19822), (434513, 437706), (437760, 440951), (212688, 213500), (212855, 213660)]	100.82027552844674
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	gb|CP002312.1|	chromosome	JD1	903355	922801	99.3642139522031	911778	911807	[(20163, 556732), (656907, 903138), (556669, 583657), (213063, 213875), (213225, 214035), (15, 20163), (434883, 438077), (438131, 441322), (583648, 656863), (213063, 213712)]	[(20355, 556925), (213241, 214052), (656955, 903176), (42, 20198), (438321, 441512), (556751, 583718), (583751, 656961), (435074, 438267), (213403, 214214), (213565, 214213)]	[(20163, 556732), (656907, 903138), (583648, 656863), (556669, 583657), (15, 20163), (434883, 438077), (438131, 441322), (213063, 213875), (213225, 214035), (213063, 213712)]	100.93241306020334
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	gb|CP124088.1|	chromosome	Am315	903355	910229	99.40353822483858	912423	912410	[(844150, 902939), (656679, 844493), (212801, 213612), (438014, 441205), (434767, 437960), (212968, 583432), (298, 213775), (213125, 213935), (212801, 213450), (583423, 656635)]	[(213241, 214052), (213403, 214213), (844386, 903176), (656955, 844765), (213247, 583718), (438321, 441512), (583751, 656961), (435074, 438267), (725, 214214), (213565, 214213)]	[(212968, 583432), (298, 213775), (656679, 844493), (583423, 656635), (844150, 902939), (434767, 437960), (438014, 441205), (212801, 213612), (213125, 213935), (212801, 213450)]	101.00381356166734
UWI283P	contig_1 [gcode=11] [topology=linear]	903355	gb|CP094561.1|	chromosome	B408	903355	903249	99.4032468457803	912089	912149	[(435028, 438221), (438277, 441468), (657009, 903249), (213381, 214186), (213057, 214025), (583762, 656965), (213214, 556890), (556767, 583777), (1, 19996), (19996, 213864)]	[(213247, 214052), (438321, 441512), (656955, 903156), (435074, 438267), (213241, 556925), (556751, 583724), (583745, 656961), (20355, 214214), (213247, 214213), (197, 20198)]	[(213214, 556890), (657009, 903249), (19996, 213864), (583762, 656965), (556767, 583777), (1, 19996), (435028, 438221), (438277, 441468), (213057, 214025), (213381, 214186)]	100.9668402787387
UWI283P	contig_2 [gcode=11] [topology=linear]	26531	gb|CP002239.1|	cp26	N40	26531	26498	97.11041958759361	29211	29178	[(9694, 26498), (1, 9693), (19422, 20759), (17955, 19300)]	[(9694, 26531), (16898, 18237), (1, 9693), (15427, 16770)]	[(26498, 9694), (9693, 1), (20759, 19422), (19300, 17955)]	110.1013908258264
UWI283P	contig_2 [gcode=11] [topology=linear]	26531	gb|CP019755.1|	cp26	B31_NRZ	26531	26498	96.76934121910362	29202	29167	[(9696, 26498), (19422, 20759), (17966, 19300), (1, 9695)]	[(9694, 26531), (16898, 18237), (1, 9693), (15427, 16761)]	[(26498, 9696), (9695, 1), (20759, 19422), (19300, 17966)]	110.0674682446949
UWI283P	contig_2 [gcode=11] [topology=linear]	26531	gb|CP019917.1|	cp26	PAbe	26531	26498	96.76934121910362	29202	29167	[(9696, 26498), (19422, 20759), (17966, 19300), (1, 9695)]	[(9694, 26531), (16898, 18237), (1, 9693), (15427, 16761)]	[(26498, 9696), (9695, 1), (20759, 19422), (19300, 17966)]	110.0674682446949
UWI283P	contig_2 [gcode=11] [topology=linear]	26531	gb|CP019845.1|	cp26	PAli	26531	26498	96.76934121910362	29202	29167	[(9696, 26498), (19422, 20759), (17966, 19300), (1, 9695)]	[(9694, 26531), (16898, 18237), (1, 9693), (15427, 16761)]	[(26498, 9696), (9695, 1), (20759, 19422), (19300, 17966)]	110.0674682446949
UWI283P	contig_2 [gcode=11] [topology=linear]	26531	gb|AE000792.1|	cp26	B31	26531	26498	96.75908515948173	29202	29167	[(9696, 26498), (19422, 20759), (17966, 19300), (1, 9695)]	[(9694, 26531), (16898, 18237), (1, 9693), (15427, 16761)]	[(26498, 9696), (9695, 1), (20759, 19422), (19300, 17966)]	110.0674682446949
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	gb|CP019921.1|	cp32-9-4	PAbe	21453	62238	93.02038472581108	34676	34641	[(48675, 51328), (27967, 36372), (1, 5720), (45687, 47537), (15176, 16967), (24100, 26875), (57100, 62238), (22777, 24099), (18217, 20977), (54395, 56623)]	[(3267, 6037), (7404, 9244), (7428, 9244), (14033, 19192), (9601, 15313), (9601, 17997), (18672, 21453), (3362, 6037), (1, 1321), (19246, 21453)]	[(36372, 27967), (5720, 1), (62238, 57100), (26875, 24100), (20977, 18217), (51328, 48675), (56623, 54395), (47537, 45687), (16967, 15176), (24099, 22777)]	161.63706707686572
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	gb|CP002310.1|	cp32-1+5	JD1	21453	60739	93.97401157778052	32360	32307	[(48848, 52151), (18966, 23482), (14502, 15910), (24573, 26725), (28640, 36350), (45728, 47726), (1, 5684), (53430, 54755), (58725, 60739), (54756, 56954)]	[(19270, 21453), (928, 5452), (9601, 17313), (19299, 21453), (7843, 9250), (9601, 15313), (7222, 9250), (1, 1321), (2731, 6037), (15314, 17328)]	[(36350, 28640), (5684, 1), (23482, 18966), (52151, 48848), (60739, 58725), (26725, 24573), (56954, 54756), (47726, 45728), (15910, 14502), (54755, 53430)]	150.8413741667832
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	gb|CP031411.1|	cp32-5	MM1	21453	21898	93.4066628737594	15742	15757	[(15239, 21895), (11952, 14144), (5646, 9347), (14096, 14577), (10628, 11951), (2852, 4256)]	[(2731, 6444), (10653, 17313), (18268, 18740), (1, 1319), (7841, 9244), (19277, 21453)]	[(21895, 15239), (9347, 5646), (14144, 11952), (4256, 2852), (11951, 10628), (14577, 14096)]	73.37901459003403
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	gb|CP001449.1|	cp32-10	WI91-23	21453	29756	93.99486191393706	18575	18593	[(1, 5711), (17895, 21614), (23033, 24185), (6060, 6415), (15060, 16463), (21838, 22496), (24186, 26338), (26312, 29756)]	[(2719, 6444), (19299, 21453), (1844, 2501), (9601, 15313), (9245, 9600), (15314, 18740), (7841, 9244), (1, 1144)]	[(5711, 1), (29756, 26312), (21614, 17895), (26338, 24186), (16463, 15060), (24185, 23033), (6415, 6060), (22496, 21838)]	86.5846268587144
UWI283P	contig_3 [gcode=11] [topology=linear]	21453	gb|CP017208.1|	cp32-6	B331	21453	30017	93.86363636363636	17959	17916	[(6062, 6417), (28013, 30017), (1, 5713), (18071, 21385), (16672, 17483), (22778, 24098), (24099, 26886), (15059, 16672)]	[(9601, 15313), (7576, 9189), (9245, 9600), (18672, 21453), (2719, 6037), (1, 1321), (6561, 7417), (15314, 17318)]	[(5713, 1), (26886, 24099), (21385, 18071), (30017, 28013), (16672, 15059), (24098, 22778), (17483, 16672), (6417, 6062)]	83.71323358038502
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	gb|CP002238.1|	cp32-12	N40	27767	27767	99.93157591472198	27765	27765	[(1, 23566), (23567, 27767)]	[(4202, 27767), (1, 4201)]	[(1, 23566), (23567, 27767)]	99.99279720531567
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	gb|CP019756.1|	cp32-5+1	B31_NRZ	27767	61418	84.64899238282591	38989	43393	[(59454, 61418), (48356, 52029), (23079, 24887), (17706, 21476), (1, 9081), (28711, 39759), (53767, 55630), (10397, 14782), (41075, 45460), (15057, 16474)]	[(2236, 13285), (20726, 24476), (2236, 4201), (25887, 27767), (19229, 20638), (14584, 18954), (25940, 27767), (4202, 13285), (20705, 24361)]	[(28711, 39759), (1, 9081), (10397, 14782), (41075, 45460), (48356, 52029), (17706, 21476), (59454, 61418), (53767, 55630), (23079, 24887), (15057, 16474)]	140.41488097381784
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	gb|CP019918.1|	cp32-5-1	PAbe	27767	56632	84.4872355194488	34189	38608	[(16363, 18171), (8341, 9758), (52738, 56632), (47051, 48914), (41640, 45313), (34359, 38744), (3681, 8066), (1, 2366), (10990, 14760), (21995, 33043)]	[(2236, 13285), (20726, 24476), (2236, 6126), (25887, 27767), (19229, 20638), (14584, 18954), (25940, 27767), (10927, 13285), (20705, 24361)]	[(21995, 33043), (52738, 56632), (34359, 38744), (3681, 8066), (41640, 45313), (10990, 14760), (1, 2366), (47051, 48914), (16363, 18171), (8341, 9758)]	123.12817373140778
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	gb|CP031408.1|	cp32-1	MM1	27767	30883	84.60254113047728	24367	24375	[(44, 6114), (17649, 28696), (14445, 15819), (30014, 30877), (7451, 10786), (12758, 14444)]	[(2236, 13285), (1, 1371), (21016, 24361), (14584, 20639), (26082, 27767), (14579, 15442)]	[(17649, 28696), (44, 6114), (7451, 10786), (12758, 14444), (14445, 15819), (30014, 30877)]	87.75524903662621
UWI283P	contig_4 [gcode=11] [topology=linear]	27767	gb|CP002310.1|	cp32-1+5	JD1	27767	60739	84.30800109479063	43490	43530	[(53772, 55581), (23712, 25397), (48378, 52170), (12994, 15901), (41066, 47136), (10332, 12970), (58751, 60739), (1, 9064), (28651, 39731), (19087, 21585)]	[(14595, 20639), (21858, 24361), (2212, 4201), (20705, 24476), (14584, 17200), (17730, 20629), (26082, 27767), (25940, 27767), (4202, 13285), (2212, 13285)]	[(28651, 39731), (1, 9064), (41066, 47136), (48378, 52170), (58751, 60739), (12994, 15901), (10332, 12970), (19087, 21585), (53772, 55581), (23712, 25397)]	156.62477041091944
UWI283P	contig_5 [gcode=11] [topology=linear]	21711	gb|CP002310.1|	cp32-1+5	JD1	21711	60739	92.96595534723079	32254	32277	[(48848, 52151), (36699, 37054), (19068, 21719), (45896, 47137), (28628, 36350), (1, 5684), (53608, 56942), (23423, 26749), (57311, 60739), (14670, 15904)]	[(7753, 11074), (12068, 15488), (1, 1235), (1, 1242), (21194, 21549), (15489, 21193), (3065, 6358), (3749, 6393), (13479, 21193), (7753, 11081)]	[(28628, 36350), (1, 5684), (57311, 60739), (53608, 56942), (23423, 26749), (48848, 52151), (19068, 21719), (14670, 15904), (45896, 47137), (36699, 37054)]	148.56063746487956
