assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI89H	contig_1 [gcode=11] [topology=linear]	910720	gb|CP124092.1|	chromosome	Am293	910720	910655	99.98731527187059	99.99154515108924	910643	910641	[(1, 910642)]	[(77, 910720)]	[(1, 910642), (438328, 441519), (435081, 438274), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249), (213118, 213602)]
URI89H	contig_1 [gcode=11] [topology=linear]	910720	gb|CP019916.1|	chromosome	PAbe	910720	910728	99.97896898141573	99.9998901967674	910719	910714	[(1, 910715)]	[(1, 910720)]	[(1, 910715), (438399, 441590), (435152, 438345), (213353, 214320), (213191, 214160), (213514, 214321), (213191, 213998), (213676, 214321), (213191, 213836), (213838, 214321)]
URI89H	contig_1 [gcode=11] [topology=linear]	910720	gb|AE000783.1|	chromosome	B31	910720	910724	99.97918608936973	99.9998901967674	910719	910710	[(1, 910711)]	[(1, 910720)]	[(1, 910711), (438400, 441591), (435153, 438346), (213355, 214323), (213193, 214163), (213517, 214324), (213193, 214001), (213679, 214324), (213193, 213839), (213841, 214324)]
URI89H	contig_1 [gcode=11] [topology=linear]	910720	gb|CP094597.1|	chromosome	B31-5A4	910720	909655	99.98665060397876	99.88371837666901	909661	909654	[(1, 909655)]	[(830, 910491)]	[(1, 909655), (437577, 440768), (434330, 437523), (212529, 213497), (212367, 213337), (212691, 213498), (212367, 213175), (212853, 213498), (212367, 213013), (213015, 213498)]
URI89H	contig_1 [gcode=11] [topology=linear]	910720	gb|CP005925.1|	chromosome	CA382	910720	910736	99.87988834385756	99.9998901967674	910719	910722	[(1, 910723)]	[(1, 910720)]	[(1, 910723), (438409, 441600), (435162, 438355), (213356, 214324), (213194, 214164), (213518, 214325), (213194, 214002), (213680, 214325), (213194, 213840), (213842, 214325)]
URI89H	contig_2 [gcode=11] [topology=linear]	53664	gb|CP124091.1|	lp54	Am293	53664	53672	99.98509242695289	99.99813655336911	53663	53663	[(5, 53668)]	[(1, 53664)]	[(53668, 5)]
URI89H	contig_2 [gcode=11] [topology=linear]	53664	gb|CP019765.1|	lp54	B31_NRZ	53664	53650	99.98695222650935	99.97018485390579	53648	53647	[(3, 53650)]	[(16, 53664)]	[(53650, 3)]
URI89H	contig_2 [gcode=11] [topology=linear]	53664	gb|CP019925.1|	lp54	PAbe	53664	53650	99.98695222650935	99.97018485390579	53648	53647	[(3, 53650)]	[(16, 53664)]	[(53650, 3)]
URI89H	contig_2 [gcode=11] [topology=linear]	53664	gb|CP019854.1|	lp54	PAli	53664	53650	99.98508825886783	99.97018485390579	53648	53647	[(3, 53650)]	[(16, 53664)]	[(53650, 3)]
URI89H	contig_2 [gcode=11] [topology=linear]	53664	gb|AE000790.2|	lp54	B31	53664	53657	99.98136240797689	99.97018485390579	53648	53654	[(3, 53657)]	[(16, 53664)]	[(53657, 3)]
URI89H	contig_3 [gcode=11] [topology=linear]	44177	gb|CP019853.1|	lp38	PAli	44177	38841	99.82110912343471	99.85060099146614	44111	38840	[(1, 38841)]	[(5275, 44157), (1, 5230)]	[(38841, 1), (33612, 38841), (24626, 22090), (33759, 31221)]
URI89H	contig_3 [gcode=11] [topology=linear]	44177	gb|CP019764.1|	lp38	B31_NRZ	44177	38834	99.80687916734429	99.85060099146614	44111	38833	[(1, 38834)]	[(5275, 44157), (1, 5230)]	[(38834, 1), (33605, 38834), (24619, 22083), (33752, 31214)]
URI89H	contig_3 [gcode=11] [topology=linear]	44177	gb|CP094614.1|	lp38	B31-5A4	44177	38617	99.83695430644438	99.39787672318174	43911	38616	[(1, 38617)]	[(1, 43912)]	[(38617, 10046), (10131, 1), (33357, 38617), (24371, 21835), (33504, 30966)]
URI89H	contig_3 [gcode=11] [topology=linear]	44177	gb|AE000787.1|	lp38	B31	44177	38829	99.83957436438958	99.8460737487833	44109	38827	[(1, 38828)]	[(5276, 44157), (1, 5229)]	[(38828, 10287), (10372, 1), (33599, 38828), (24613, 22077), (33746, 31208)]
URI89H	contig_3 [gcode=11] [topology=linear]	44177	gb|CP074058.1|	lp38	B500	44177	38930	98.51423938380461	99.97962740792721	44168	38928	[(2, 38930)]	[(1, 5251), (5254, 44172)]	[(23770, 2), (38930, 29213), (23769, 29215), (33679, 38930), (33826, 31294), (23770, 22174), (28281, 29215)]
URI89H	contig_4 [gcode=11] [topology=linear]	34473	gb|AE000788.1|	lp36	B31	34473	36849	97.62838150429765	99.99709917906767	34472	34472	[(30, 34502)]	[(1, 34473)]	[(30, 34502), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]
URI89H	contig_4 [gcode=11] [topology=linear]	34473	gb|CP019924.1|	lp36	PAbe	34473	36846	97.62838150429765	99.99709917906767	34472	34472	[(30, 34502)]	[(1, 34473)]	[(30, 34502), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]
URI89H	contig_4 [gcode=11] [topology=linear]	34473	gb|CP019763.1|	lp36	B31_NRZ	34473	36780	97.62624293234549	99.8897688045717	34435	34435	[(1, 34436)]	[(38, 34473)]	[(1, 34436), (28610, 31114), (30971, 33467), (5986, 5250), (7996, 7257)]
URI89H	contig_4 [gcode=11] [topology=linear]	34473	gb|CP019852.1|	lp36	PAli	34473	36714	97.6224185910267	99.69831462303831	34369	34369	[(1, 34370)]	[(104, 34473)]	[(1, 34370), (28544, 31048), (30905, 33401), (5920, 5184), (7930, 7191)]
URI89H	contig_4 [gcode=11] [topology=linear]	34473	gb|CP094613.1|	lp36	B31-5A4	34473	36662	97.61572544123767	99.36472021582108	34254	34254	[(1, 34255)]	[(219, 34473)]	[(1, 34255), (28429, 30933), (30790, 33286), (5805, 5069), (7815, 7076)]
URI89H	contig_5 [gcode=11] [topology=linear]	32382	gb|AE001578.1|	cp32-6	B31	32382	29838	98.16778500156451	88.76845160891853	28745	28331	[(23002, 26335), (27827, 29838), (1, 22988)]	[(22991, 25001), (1, 22990), (26777, 30124), (31983, 32382)]	[(22988, 1), (26335, 23002), (29838, 27827), (21018, 20619)]
URI89H	contig_5 [gcode=11] [topology=linear]	32382	gb|CP094602.1|	cp32-6	B31-5A4	32382	29839	98.16437213183146	88.76845160891853	28745	28332	[(27828, 29839), (23003, 26336), (1, 22989)]	[(22991, 25001), (1, 22990), (26777, 30124), (31983, 32382)]	[(22989, 1), (26336, 23003), (29839, 27828), (21019, 20620)]
URI89H	contig_5 [gcode=11] [topology=linear]	32382	gb|CP019850.1|	cp32-9	PAli	32382	30580	93.93392716202503	81.8726452967698	26512	26343	[(28566, 30580), (1, 16504), (21924, 22869), (18146, 20872), (22884, 26204), (27199, 28034)]	[(30580, 31097), (6495, 22990), (25550, 26371), (2145, 4881), (22991, 25005), (26796, 30124), (2, 603)]	[(16504, 1), (26204, 22884), (30580, 28566), (20872, 18146), (22869, 22289), (28034, 27199), (22441, 21924)]
URI89H	contig_5 [gcode=11] [topology=linear]	32382	gb|CP017203.1|	cp32-8	B331	32382	29892	93.05807461147268	86.53264159100735	28021	27220	[(27538, 29892), (1, 16490), (22781, 26516), (17950, 22592)]	[(30660, 32382), (6495, 22990), (1604, 5293), (26778, 30513), (22991, 25371)]	[(16490, 1), (26516, 22781), (21630, 17950), (29892, 27538), (22592, 20870)]
URI89H	contig_5 [gcode=11] [topology=linear]	32382	gb|CP001451.1|	cp32-11	WI91-23	32382	30772	94.1608025153466	82.23086900129701	26628	26595	[(22973, 26893), (28768, 30772), (17856, 22042), (1, 16486)]	[(26781, 30698), (22991, 24995), (1536, 5755), (6502, 22990)]	[(16486, 1), (26893, 22973), (22042, 17856), (30772, 28768)]
URI89H	contig_6 [gcode=11] [topology=linear]	31871	gb|CP094609.1|	lp28-1	B31-5A4	31871	28447	95.5482948744129	92.69869160051456	29544	28446	[(1, 28447)]	[(270, 24122), (24174, 29866)]	[(1, 23849), (22773, 28447), (18910, 22211), (19473, 22784), (19182, 22143), (24127, 27057), (19764, 22722), (24134, 27057), (18940, 21617), (20082, 22784)]
URI89H	contig_6 [gcode=11] [topology=linear]	31871	gb|CP019923.1|	lp28-1	PAbe	31871	28157	95.57908892250798	91.78563584449813	29253	28156	[(1, 28157)]	[(24174, 30031), (726, 24122)]	[(28157, 4765), (5841, 1), (9141, 5830), (9704, 6403), (9432, 6471), (4487, 1550), (8850, 5892), (4480, 1550), (4207, 1550), (8532, 5830)]
URI89H	contig_6 [gcode=11] [topology=linear]	31871	gb|AE000794.2|	lp28-1	B31	31871	28155	95.52224876810513	91.78563584449813	29253	28154	[(1, 28155)]	[(24174, 30031), (726, 24122)]	[(1, 23392), (22316, 28155), (18453, 21754), (19016, 22327), (18725, 21686), (23670, 26600), (19307, 22265), (23677, 26600), (18483, 21160), (19625, 22327)]
