contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI112H	903099	gb|CP124080.1|	chromosome	Sh-2-82	903099	907764	99.98281723004993	99.99911416134887	903091	903091	[(2, 903093)]	[(8, 903099)]	[(2, 903093), (434850, 438043), (438097, 441288), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]	9998.193154361043
contig_10 [gcode=11] [topology=linear]	URI112H	25147	gb|CP002306.1|	lp28-1	JD1	25147	24354	93.18927378336895	88.9410267626357	22366	19528	[(1, 16518), (18603, 21614)]	[(958, 3996), (10037, 25054), (4782, 9093)]	[(15011, 1), (21614, 18626), (20984, 18652), (21339, 19055), (20719, 18626), (20164, 18603), (21071, 19387), (21339, 19700), (20127, 18664), (16518, 14988)]	8288.349693557204
contig_11 [gcode=11] [topology=linear]	URI112H	24789	gb|CP001265.1|	lp25	156a	24789	24910	98.78040353786622	99.99596595264029	24788	24783	[(14, 24797)]	[(1, 24789)]	[(14, 24797), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9877.64186896054
contig_12 [gcode=11] [topology=linear]	URI112H	24214	gb|CP094593.1|	lp28-6	B379	24214	26653	99.92567204856093	99.99587015775997	24213	24210	[(1706, 25916)]	[(1, 24214)]	[(1706, 25916)]	9992.154527594803
contig_13 [gcode=11] [topology=linear]	URI112H	21546	gb|CP124078.1|	lp17	Sh-2-82	21546	17944	99.9678825418674	99.99071753457717	21544	17943	[(1, 17944)]	[(3643, 21546), (1, 3642)]	[(14328, 1), (17944, 14123), (14304, 17944)]	9995.86030577365
contig_14 [gcode=11] [topology=linear]	URI112H	21163	gb|CP094588.1|	cp32-9	B379	21163	21173	99.77330688580335	99.9905495440155	21161	21171	[(13343, 21173), (1, 13342)]	[(1, 13333), (13334, 21163)]	[(13342, 1), (21173, 13343)]	9976.387785335182
contig_15 [gcode=11] [topology=linear]	URI112H	21094	gb|CP094587.1|	cp32-7	B379	21094	21166	99.9004550625711	99.98577794633545	21091	21093	[(19694, 21166), (14217, 19693), (1, 14146)]	[(15619, 21094), (1474, 15618), (1, 1473)]	[(1, 14146), (14217, 19693), (19694, 21166)]	9988.624716624097
contig_16 [gcode=11] [topology=linear]	URI112H	12616	gb|CP094582.1|	cp32-12	B379	12616	30796	99.62141288710532	99.99207355738744	12615	12616	[(16402, 29018)]	[(1, 12616)]	[(29018, 16402), (22618, 22328), (22671, 22382)]	9961.3516452983
contig_17 [gcode=11] [topology=linear]	URI112H	11756	gb|CP001267.1|	lp38	156a	11756	30302	99.8281934541706	99.00476352500851	11639	11639	[(18663, 30302)]	[(117, 11756)]	[(30302, 18663)]	9883.466686058964
contig_18 [gcode=11] [topology=linear]	URI112H	7809	gb|CP094581.1|	cp32-11	B379	7809	30287	99.85926305015353	99.98719426302983	7808	7815	[(20524, 28339)]	[(1, 7809)]	[(20524, 28339)]	9984.647533558698
