assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	gb|CP124096.1|	chromosome	NE_5267	903386	910422	99.4001415679028	99.97708620678203	903179	903252	[(1, 903253)]	[(1, 698), (725, 903207)]	[(213350, 903253), (698, 214156), (435131, 438324), (438378, 441569), (213183, 213994), (213512, 214317), (1, 700), (213183, 213832), (213674, 214317), (213183, 213670)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	gb|CP124100.1|	chromosome	NE_5261	903386	910422	99.40035971852681	99.97708620678203	903179	903252	[(1, 903253)]	[(1, 698), (725, 903207)]	[(213351, 903253), (698, 214157), (435132, 438325), (438379, 441570), (213184, 213995), (213513, 214318), (1, 700), (213184, 213833), (213675, 214318), (213184, 213671)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	gb|CP002228.1|	chromosome	N40	903386	902191	99.47449442322853	99.95372963495117	902968	902190	[(19951, 902191), (1, 19951)]	[(246, 20198), (20355, 903371)]	[(212838, 843612), (19951, 213156), (843264, 902191), (1, 19951), (437231, 440422), (433984, 437177), (212838, 213156), (212838, 213156), (212838, 213156), (843297, 843612)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	gb|CP124080.1|	chromosome	Sh-2-82	903386	907764	99.3878926346587	99.95594352801571	902988	903027	[(20159, 903028), (1, 20159)]	[(20355, 775403), (29, 20198), (775436, 903207)]	[(20159, 556708), (556645, 775274), (775249, 903028), (1, 20159), (434850, 438043), (438097, 441288), (213025, 213837), (213192, 213997), (213025, 213675), (213354, 213997)]
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	gb|CP094579.1|	chromosome	B379	903386	920773	99.38865174525291	99.9184180405718	902649	902690	[(19822, 902691), (1, 19822)]	[(20355, 775403), (368, 20198), (775436, 903207)]	[(19822, 556371), (556308, 774937), (774912, 902691), (1, 19822), (434513, 437706), (437760, 440951), (212688, 213500), (212855, 213660), (212688, 213338), (213017, 213660)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316	gb|CP002239.1|	cp26	N40	26316	26498	97.0162780159643	98.70421036631707	25975	25936	[(9744, 22746), (23305, 26498), (1, 9742)]	[(16574, 26315), (1, 13042), (13380, 16573)]	[(9744, 22746), (1, 9742), (23305, 26498), (19422, 20759), (17955, 19300)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316	gb|CP019755.1|	cp26	B31_NRZ	26316	26498	96.73867595818815	98.72321021431829	25980	25942	[(1, 9744), (9746, 22752), (23305, 26498)]	[(16574, 26315), (1, 13047), (13380, 16573)]	[(9746, 22752), (1, 9744), (23305, 26498), (19422, 20759), (17966, 19300)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316	gb|CP019917.1|	cp26	PAbe	26316	26498	96.73867595818815	98.72321021431829	25980	25942	[(1, 9744), (9746, 22752), (23305, 26498)]	[(16574, 26315), (1, 13047), (13380, 16573)]	[(9746, 22752), (1, 9744), (23305, 26498), (19422, 20759), (17966, 19300)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316	gb|CP019845.1|	cp26	PAli	26316	26498	96.73867595818815	98.72321021431829	25980	25942	[(1, 9744), (9746, 22752), (23305, 26498)]	[(16574, 26315), (1, 13047), (13380, 16573)]	[(9746, 22752), (1, 9744), (23305, 26498), (19422, 20759), (17966, 19300)]
UNY1085P	contig_2 [gcode=11] [topology=linear]	26316	gb|AE000792.1|	cp26	B31	26316	26498	96.72822299651568	98.72321021431829	25980	25942	[(1, 9744), (9746, 22752), (23305, 26498)]	[(16574, 26315), (1, 13047), (13380, 16573)]	[(9746, 22752), (1, 9744), (23305, 26498), (19422, 20759), (17966, 19300)]
