contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT29H	910485	gb|CP124092.1|	chromosome	Am293	910485	910655	99.98459410344735	99.99989016842672	910484	910644	[(9, 910653)]	[(1, 910485)]	[(213280, 910653), (9, 214087), (435081, 438274), (438328, 441519), (213118, 213926), (213442, 214248), (213118, 213764), (213604, 214249), (213118, 213602), (213766, 214249)]	9998.448428879461
contig_10 [gcode=11] [topology=linear]	UCT29H	30487	gb|CP019921.1|	cp32-9-4	PAbe	30487	62238	97.38203082747431	99.99671991340571	30486	58985	[(10456, 17747), (52778, 56623), (17748, 48199), (58276, 62238), (1, 10312), (48205, 51330)]	[(1, 30487)]	[(47556, 17748), (10312, 1), (17747, 10456), (62238, 58276), (56623, 52778), (51330, 48205), (48199, 47464)]	9737.883661253589
contig_11 [gcode=11] [topology=linear]	UCT29H	30305	gb|CP019847.1|	cp32-3	PAli	30305	30418	98.99266131265577	95.25820821646593	28868	28846	[(1443, 26802), (28178, 30224), (1, 1442)]	[(26814, 28864), (28864, 30305), (1, 25378)]	[(1443, 26802), (28178, 30224), (1, 1442)]	9429.863543223055
contig_12 [gcode=11] [topology=linear]	UCT29H	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	99.99669956104161	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9999.00989009828
contig_13 [gcode=11] [topology=linear]	UCT29H	29806	gb|CP094610.1|	lp28-2	B31-5A4	29806	29936	99.99328994162249	99.99664497081125	29805	29805	[(121, 29926)]	[(1, 29806)]	[(29926, 121)]	9998.993513755815
contig_14 [gcode=11] [topology=linear]	UCT29H	29787	gb|AE001578.1|	cp32-6	B31	29787	29838	99.7558446770795	99.9932856615302	29785	29836	[(1, 1589), (1590, 29838)]	[(28199, 29787), (1, 28198)]	[(10317, 29838), (1590, 10375), (1, 1589)]	9974.914673202446
contig_15 [gcode=11] [topology=linear]	UCT29H	29761	gb|CP074072.1|	lp21-cp9	B500	29761	24387	96.37732396123612	85.41715668156313	25421	23295	[(1092, 24387)]	[(4340, 29761)]	[(24387, 3648), (9049, 1092), (9049, 3648), (9049, 3645), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3645), (9049, 3648), (9049, 3648)]	8232.276981346673
contig_16 [gcode=11] [topology=linear]	UCT29H	28162	gb|AE000784.1|	lp28-3	B31	28162	28601	99.56912512202511	99.87926993821462	28128	26967	[(1634, 28601)]	[(1, 26969), (27002, 28162)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.891525574612
contig_17 [gcode=11] [topology=linear]	UCT29H	26568	gb|CP094612.1|	lp28-4	B31-5A4	26568	27109	96.56619401552344	97.95995182174045	26026	25822	[(911, 26733)]	[(542, 26568)]	[(26733, 7194), (7773, 911), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7778, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]	9459.619713369517
contig_18 [gcode=11] [topology=linear]	UCT29H	26498	gb|CP124081.1|	cp26	Am388	26498	26498	98.25505656496401	99.99245226054796	26496	26496	[(7352, 26498), (1, 7351)]	[(19148, 26498), (1, 19147)]	[(7352, 26498), (1, 7351), (17966, 19294), (19431, 20759)]	9824.764052929604
contig_19 [gcode=11] [topology=linear]	UCT29H	24354	gb|CP094617.1|	lp25	B31-5A4	24354	24404	98.72942425851475	99.87681694998768	24324	24325	[(78, 24403)]	[(1, 24325)]	[(78, 24403), (12336, 11329), (17606, 16602)]	9860.780634245351
contig_2 [gcode=11] [topology=linear]	UCT29H	75871	gb|CP019924.1|	lp36	PAbe	75871	36846	97.75562819391372	48.56269193763098	36845	36845	[(1, 36846)]	[(38968, 75813)]	[(36846, 1), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]	4747.276457150626
contig_20 [gcode=11] [topology=linear]	UCT29H	18524	gb|CP124082.1|	lp17	Am388	18524	16904	99.86328338619708	98.59101705895054	18263	16817	[(79, 16896)]	[(17061, 18524), (2, 16802)]	[(16896, 79), (79, 1542)]	9845.622675891369
contig_21 [gcode=11] [topology=linear]	UCT29H	9380	gb|AE000791.1|	cp9	B31	9380	9386	99.91477575370192	99.97867803837953	9378	9384	[(6922, 9386), (1, 6921)]	[(6923, 9380), (1, 6922)]	[(6921, 1), (9386, 6922)]	9989.347196356253
contig_22 [gcode=11] [topology=linear]	UCT29H	1005	gb|CP001204.1|	lp17	ZS7	1005	17266	94.80198019801979	99.90049751243781	1004	1611	[(2192, 3208), (486, 1081)]	[(1, 1005)]	[(2192, 3208), (486, 1081)]	9470.764986946455
contig_23 [gcode=11] [topology=linear]	UCT29H	304	gb|CP019855.1|	lp56	PAli	304	52971	100.0	99.67105263157895	303	303	[(1909, 2212)]	[(1, 304)]	[(2212, 1909)]	9967.105263157895
contig_3 [gcode=11] [topology=linear]	UCT29H	53597	gb|CP124083.1|	lp54	Am388	53597	53667	99.9962684478609	99.99813422393045	53596	53596	[(5, 53601)]	[(1, 53597)]	[(5, 53601)]	9999.440274141376
contig_4 [gcode=11] [topology=linear]	UCT29H	47767	gb|CP019766.1|	lp56	B31_NRZ	47767	52951	99.90374152506905	99.99790650449056	47766	47785	[(39345, 50325), (13837, 39219), (2341, 13764)]	[(1, 47767)]	[(13837, 39219), (2341, 13764), (39345, 50325)]	9990.165004472647
contig_5 [gcode=11] [topology=linear]	UCT29H	33021	gb|CP094609.1|	lp28-1	B31-5A4	33021	28447	95.88476602379671	97.83168286847763	32305	28446	[(1, 28447)]	[(28356, 32966), (1, 3839), (4460, 28317)]	[(1, 23849), (23825, 28447), (3839, 1), (18910, 22211), (19473, 22784), (24127, 27057), (24134, 27057), (19764, 22722), (19182, 22143), (20082, 22784)]	9380.56802155826
contig_6 [gcode=11] [topology=linear]	UCT29H	31246	gb|CP019757.1|	cp32-2	B31_NRZ	31246	31245	99.98719836139026	99.99359918069513	31244	31243	[(1, 11948), (11949, 31245)]	[(1, 11948), (11949, 31246)]	[(31245, 11949), (11948, 1)]	9998.079836149514
contig_7 [gcode=11] [topology=linear]	UCT29H	30952	gb|CP019846.1|	cp32-1	PAli	30952	30726	96.77827992330869	94.04884983199793	29110	29052	[(18135, 30726), (10290, 11864), (11897, 17358), (1, 9427)]	[(2, 1573), (11891, 24469), (25405, 30920), (2444, 11890)]	[(30726, 18135), (9427, 1), (16832, 11897), (11864, 10290), (17358, 16747)]	9101.885915506318
contig_8 [gcode=11] [topology=linear]	UCT29H	30701	gb|CP019756.1|	cp32-5+1	B31_NRZ	30701	61418	94.7959040538645	94.67444057196835	29066	56814	[(40982, 42238), (21684, 22467), (22915, 40119), (53660, 61418), (10304, 11560), (1, 9441), (17210, 21474), (11650, 16469), (52348, 53125), (42328, 51585)]	[(19886, 20681), (2214, 19425), (90, 1343), (20894, 30701)]	[(40119, 22915), (9441, 1), (51585, 42328), (61418, 53660), (16469, 11650), (21474, 17210), (11560, 10304), (42238, 40982), (53125, 52348), (22467, 21684)]	8974.749184813609
contig_9 [gcode=11] [topology=linear]	UCT29H	30688	gb|CP019756.1|	cp32-5+1	B31_NRZ	30688	61418	94.55268094274093	91.51459854014598	28084	53707	[(41074, 47153), (18156, 22724), (1, 10291), (28279, 40969), (59022, 61418), (22732, 26237), (53476, 56980), (10396, 17772), (48827, 52126)]	[(7472, 20141), (22334, 25841), (25919, 30478), (105, 7454)]	[(40969, 28279), (10291, 1), (17772, 10396), (47153, 41074), (22724, 18156), (56980, 53476), (26237, 22732), (61418, 59022), (52126, 48827)]	8652.950637369448
