assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
ESI26H	contig_1 [gcode=11] [topology=linear]	910396	gb|CP124100.1|	chromosome	NE_5261	910396	910422	99.95206999082606	99.99989015768962	910395	910419	[(1, 910420)]	[(1, 910396)]	[(1, 910420), (438379, 441570), (435132, 438325), (213346, 214318), (213184, 214157), (213184, 213995), (213508, 214318), (213670, 214318), (213184, 213833), (213184, 213671)]
ESI26H	contig_1 [gcode=11] [topology=linear]	910396	gb|CP124096.1|	chromosome	NE_5267	910396	910422	99.95185316516641	99.99989015768962	910395	910419	[(1, 910420)]	[(1, 910396)]	[(1, 910420), (438378, 441569), (435131, 438324), (213345, 214317), (213183, 214156), (213183, 213994), (213507, 214317), (213669, 214317), (213183, 213832), (213183, 213670)]
ESI26H	contig_1 [gcode=11] [topology=linear]	910396	gb|CP124088.1|	chromosome	Am315	910396	910229	99.66731993854539	99.94430994863774	909889	910006	[(909447, 910145), (1, 909309)]	[(392, 910281)]	[(1, 844493), (844150, 909309), (434767, 437960), (438014, 441205), (212963, 213935), (212801, 213775), (212801, 213612), (213125, 213935), (909447, 910145), (213287, 213935)]
ESI26H	contig_1 [gcode=11] [topology=linear]	910396	gb|CP124104.1|	chromosome	NE_5248	910396	910663	99.94148383531663	99.9894551382036	910300	910367	[(909788, 910506), (1, 909650)]	[(1, 910301)]	[(1, 556992), (556869, 909650), (435127, 438320), (438374, 441565), (213341, 214313), (213179, 214152), (213179, 213990), (213503, 214313), (909788, 910506), (213665, 214313)]
ESI26H	contig_1 [gcode=11] [topology=linear]	910396	gb|CP005925.1|	chromosome	CA382	910396	910736	99.68108913976592	99.987258291996	910280	910513	[(1, 909816), (909954, 910652)]	[(1, 910281)]	[(1, 557027), (556964, 845001), (844658, 909816), (438409, 441600), (435162, 438355), (213356, 214324), (213190, 214164), (213190, 214002), (213518, 214324), (909954, 910652)]
ESI26H	contig_2 [gcode=11] [topology=linear]	61321	gb|CP001565.1|	cp32-12	Bol26	61321	31433	96.769891075734	95.15500399536863	58350	31432	[(1, 31433)]	[(1, 10018), (13829, 17746), (10019, 12397), (39901, 61321), (29828, 39900), (18633, 21939), (22464, 29704)]	[(31433, 10018), (10017, 1), (10071, 1), (17464, 10207), (26899, 22966), (31433, 29079), (22039, 18743)]
ESI26H	contig_2 [gcode=11] [topology=linear]	61321	gb|CP001572.1|	cp32-5	Bol26	61321	30186	96.63386656405181	88.79339867255915	54449	28656	[(1, 10019), (10074, 16386), (17860, 30186)]	[(1, 10018), (39901, 42255), (49301, 52597), (29881, 39900), (23526, 29704), (54941, 61266), (44441, 48374), (10019, 22346)]	[(30186, 17860), (10018, 1), (10019, 1), (16386, 10208), (16386, 10074), (26376, 22459), (30186, 27808), (21572, 18266)]
ESI26H	contig_2 [gcode=11] [topology=linear]	61321	gb|CP019756.1|	cp32-5+1	B31_NRZ	61321	61418	96.01266802395494	78.40380946168523	48078	48125	[(41058, 47153), (27710, 40748), (53482, 56956), (18156, 26213), (1, 10070), (10380, 17772)]	[(53799, 61029), (29828, 42273), (1, 12977), (13877, 21939), (22254, 29619)]	[(40694, 27710), (40748, 28279), (10070, 1), (10016, 1), (26213, 18156), (17627, 10396), (17772, 10380), (47153, 41074), (47153, 41058), (56956, 53482)]
ESI26H	contig_2 [gcode=11] [topology=linear]	61321	gb|CP019918.1|	cp32-5-1	PAbe	61321	56632	95.66223804958224	78.40380946168523	48078	42830	[(3664, 11056), (51737, 56632), (1, 3354), (20994, 34032), (34342, 40437), (11440, 19497)]	[(53799, 61029), (29828, 42273), (1, 12977), (13877, 21939), (22254, 29619)]	[(33978, 20994), (34032, 21563), (19497, 11440), (10911, 3680), (11056, 3664), (40437, 34358), (40437, 34342), (56632, 51737), (56632, 52306), (3354, 1)]
ESI26H	contig_2 [gcode=11] [topology=linear]	61321	gb|CP031408.1|	cp32-1	MM1	61321	30883	93.00979433806759	81.83330343601702	50181	26601	[(12285, 15833), (30001, 30874), (17143, 29066), (28, 6115), (6715, 10885)]	[(18633, 22796), (30447, 42391), (44441, 47990), (49299, 52597), (54941, 61029), (13815, 17362), (566, 12065), (23526, 29619)]	[(29066, 17143), (29066, 17560), (6115, 28), (6115, 43), (15833, 12285), (15819, 12285), (10883, 6715), (10885, 7581), (30874, 30001), (30874, 30017)]
