contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI102H	910559	gb|CP124084.1|	chromosome	Am388	910559	910563	99.97731096998317	99.9998901773526	910558	910549	[(12, 910561)]	[(1, 910559)]	[(12, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.720117225346
contig_10 [gcode=11] [topology=linear]	URI102H	30652	gb|CP094605.1|	cp32-9	B31-5A4	30652	30652	99.95106514859883	99.99347514028449	30650	30650	[(1, 555), (556, 30652)]	[(30098, 30652), (1, 30097)]	[(556, 30652), (1, 555)]	9994.454348181373
contig_11 [gcode=11] [topology=linear]	URI102H	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	99.97689692729132	99.99339912208323	30297	30297	[(1, 18494), (18495, 30299)]	[(1, 18494), (18495, 30299)]	[(18494, 1), (30299, 18495)]	9997.029757438018
contig_12 [gcode=11] [topology=linear]	URI102H	30222	gb|CP019847.1|	cp32-3	PAli	30222	30418	99.96691371095818	99.99669115214083	30221	30222	[(1, 17845), (17846, 30224)]	[(1, 17845), (17845, 30222)]	[(17845, 1), (30224, 17846)]	9996.360595787397
contig_13 [gcode=11] [topology=linear]	URI102H	28108	gb|AE000784.1|	lp28-3	B31	28108	28601	99.56467027174098	99.87903799629999	28074	26967	[(1634, 28601)]	[(26948, 28108), (1, 26915)]	[(10068, 28601), (1634, 10263), (28601, 27441), (5385, 5922), (8326, 8863)]	9944.423485160296
contig_14 [gcode=11] [topology=linear]	URI102H	27792	gb|CP094609.1|	lp28-1	B31-5A4	27792	28447	95.75266693006716	97.68278641335635	27148	26464	[(1, 23535), (24127, 27057)]	[(24176, 27792), (23, 23555)]	[(23535, 1), (1, 3617), (22784, 19473), (22211, 18910), (27057, 24127), (27057, 24134), (22784, 20082), (21617, 18940), (27057, 24407), (26558, 24127)]	9353.387312239001
contig_15 [gcode=11] [topology=linear]	URI102H	26498	gb|CP124081.1|	cp26	Am388	26498	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 2295), (2296, 26498)]	[(24204, 26498), (1, 24203)]	[(2296, 26498), (1, 2295), (17966, 19294), (19431, 20759)]	9825.792429195566
contig_16 [gcode=11] [topology=linear]	URI102H	21941	gb|CP124082.1|	lp17	Am388	21941	16904	99.95442322592407	99.98632696777722	21938	16903	[(1, 16904)]	[(3633, 20541), (20542, 21941), (1, 3632)]	[(16904, 1), (13278, 16904), (1, 1400)]	9994.07564254283
contig_17 [gcode=11] [topology=linear]	URI102H	4275	gb|AE001584.1|	lp56	B31	4275	52971	99.9766081871345	99.9766081871345	4274	4274	[(2361, 6635)]	[(1, 4275)]	[(6635, 2361)]	9995.32218460381
contig_18 [gcode=11] [topology=linear]	URI102H	1706	gb|AE001577.1|	cp32-4	B31	1706	30299	99.58968347010551	99.94138335287221	1705	1705	[(3176, 4881)]	[(1, 1706)]	[(3176, 4881)]	9953.130733677015
contig_19 [gcode=11] [topology=linear]	URI102H	1130	gb|CP019923.1|	lp28-1	PAbe	1130	28157	95.937318630296	99.91150442477877	1129	3422	[(2571, 2826), (1989, 2244), (3723, 3972), (8073, 8330), (3147, 3396), (7503, 7758), (8657, 8918), (9230, 9487), (6342, 6597), (548, 1677)]	[(1, 1130)]	[(1677, 548), (7503, 7758), (1989, 2244), (8073, 8330), (9230, 9487), (6342, 6597), (2571, 2826), (3147, 3396), (3723, 3972), (8657, 8918)]	9585.24183483223
contig_2 [gcode=11] [topology=linear]	URI102H	56558	gb|CP094610.1|	lp28-2	B31-5A4	56558	29936	99.97009171872922	53.20202270235864	30090	29864	[(69, 29933)]	[(1, 29865), (56261, 56487)]	[(69, 29933), (4009, 4235)]	5318.6110891767075
contig_20 [gcode=11] [topology=linear]	URI102H	1054	gb|CP094583.1|	cp32-2	B379	1054	30302	99.81024667931689	99.90512333965845	1053	1053	[(5450, 6503)]	[(1, 1054)]	[(6503, 5450)]	9971.555005058888
contig_21 [gcode=11] [topology=linear]	URI102H	875	gb|AE000788.1|	lp36	B31	875	36849	100.0	99.88571428571429	874	874	[(34651, 35525)]	[(1, 875)]	[(35525, 34651)]	9988.57142857143
contig_22 [gcode=11] [topology=linear]	URI102H	874	gb|CP094613.1|	lp36	B31-5A4	874	36662	99.02386117136659	99.88558352402745	873	460	[(36202, 36662)]	[(1, 874)]	[(36202, 36662), (36662, 36202)]	9891.056155904236
contig_23 [gcode=11] [topology=linear]	URI102H	807	gb|CP019926.1|	lp56	PAbe	807	52971	100.0	99.87608426270135	806	806	[(1102, 1908)]	[(1, 807)]	[(1102, 1908)]	9987.608426270135
contig_24 [gcode=11] [topology=linear]	URI102H	599	gb|CP001572.1|	cp32-5	Bol26	599	30186	99.6661101836394	99.8330550918197	598	598	[(8631, 9229)]	[(1, 599)]	[(8631, 9229)]	9949.972268750646
contig_25 [gcode=11] [topology=linear]	URI102H	555	gb|AE001576.1|	cp32-3	B31	555	30223	100.0	99.81981981981983	554	554	[(8077, 8631)]	[(1, 555)]	[(8077, 8631)]	9981.981981981982
contig_26 [gcode=11] [topology=linear]	URI102H	462	gb|CP019919.1|	cp32-2	PAbe	462	31245	100.0	99.78354978354979	461	461	[(6683, 7144)]	[(1, 462)]	[(7144, 6683)]	9978.354978354979
contig_27 [gcode=11] [topology=linear]	URI102H	445	gb|CP019919.1|	cp32-2	PAbe	445	31245	100.0	99.7752808988764	444	444	[(7632, 8076)]	[(1, 445)]	[(8076, 7632)]	9977.52808988764
