assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP124088.1|	chromosome	Am315	903272	910229	99.43083625563195	99.89825877476551	902353	902484	[(298, 19764), (19921, 902939)]	[(883092, 902558), (205, 883092)]	[(844495, 212968), (213775, 19921), (902939, 844150), (19764, 298), (437960, 434767), (441205, 438014), (213935, 213125), (213612, 212805), (213450, 212801), (213936, 213292)]
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP002312.1|	chromosome	JD1	903272	922801	99.42447649580835	99.97387276479289	903036	903123	[(15, 903138)]	[(205, 903241)]	[(556732, 15), (903138, 556669), (438077, 434883), (441322, 438131), (214035, 213225), (213875, 213067), (214036, 213392), (213712, 213063), (214036, 213554), (213550, 213067)]
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP124084.1|	chromosome	Am388	903272	910563	99.44351337398378	99.97453701653544	903042	903110	[(11, 20162), (20319, 903278)]	[(902586, 903272), (205, 883092), (883092, 902561)]	[(556853, 20319), (844834, 556790), (903278, 844489), (20162, 693), (438186, 434993), (441431, 438240), (214160, 213362), (213999, 213192), (698, 11), (214161, 213517)]
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP017201.2|	chromosome	B331	903272	903654	99.97135610268072	99.99833937064362	903257	903643	[(11, 903654)]	[(15, 903272)]	[(903654, 556963), (557086, 213410), (214060, 11), (441664, 438473), (438417, 435224), (214221, 213253), (214382, 213577), (213897, 213092), (213736, 213086), (214383, 213746)]
URI56H	contig_1 [gcode=11] [topology=linear]	903272	gb|CP074054.1|	chromosome	B500	903272	903660	99.96731122230884	99.99833937064362	903257	903649	[(11, 903660)]	[(15, 903272)]	[(903660, 556961), (557084, 213408), (214058, 11), (441662, 438471), (438415, 435222), (214219, 213251), (214380, 213575), (213895, 213090), (213734, 213084), (214381, 213744)]
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP017218.1|	lp54	B331	53795	53759	99.19058522818041	99.92936146482016	53757	53757	[(2, 53759)]	[(38, 53795)]	[(2, 53759), (4361, 5639), (5401, 6640)]
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP074056.1|	lp54	B500	53795	53758	99.18881019578608	99.92936146482016	53757	53757	[(1, 53758)]	[(38, 53795)]	[(53758, 1), (48359, 47120), (49399, 48121)]
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP094577.1|	lp54	B408	53795	53561	99.11301095378039	99.56873315363882	53563	53560	[(1, 53561)]	[(157, 53720)]	[(53561, 1), (48281, 47042), (49321, 48043)]
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP001651.1|	lp54	N40	53795	53786	98.69282204998137	99.88102983548657	53731	53785	[(1, 53786)]	[(56, 53787)]	[(53786, 1), (49444, 48166), (48404, 47164)]
URI56H	contig_2 [gcode=11] [topology=linear]	53795	gb|CP001447.1|	lp54	WI91-23	53795	53783	98.88682088097137	99.86987638256343	53725	53782	[(1, 53783)]	[(58, 53783)]	[(47122, 1), (53783, 47095), (49444, 48166), (48404, 47164)]
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP017202.2|	cp26	B331	26506	26506	98.48505810736027	99.99245453859503	26504	26505	[(1, 26506)]	[(19716, 26506), (1, 19715)]	[(19715, 1), (26506, 19716), (20773, 19439), (19308, 18251)]
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP094562.1|	cp26	B408	26506	26507	98.48165185210804	99.99245453859503	26504	26506	[(1, 26507)]	[(19716, 26506), (1, 19715)]	[(19716, 1), (26507, 19717), (20774, 19440), (19309, 18252)]
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP074055.1|	cp26	B500	26506	26512	98.46462410955115	99.99245453859503	26504	26511	[(1, 26512)]	[(19716, 26506), (1, 19715)]	[(19721, 1), (26512, 19722), (20779, 19445), (19314, 18257)]
URI56H	contig_3 [gcode=11] [topology=linear]	26506	gb|CP001446.1|	cp26	WI91-23	26506	26506	98.40896513558384	99.99245453859503	26504	26505	[(1, 26506)]	[(19716, 26506), (1, 19715)]	[(19715, 1), (26506, 19716), (20773, 19439), (19308, 18251)]
