contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT31H	910624	gb|CP124092.1|	chromosome	Am293	910624	910655	99.98915811693838	99.9998901851917	910623	910622	[(14, 910636)]	[(1, 910624)]	[(910636, 14), (438274, 435081), (441519, 438328), (214087, 213118), (214248, 213280), (213926, 213118), (214249, 213442), (213764, 213118), (214249, 213604), (213602, 213118)]	9998.904831403608
contig_10 [gcode=11] [topology=linear]	UCT31H	30703	gb|CP094585.1|	cp32-5	B379	30703	30637	95.4411659128437	90.40484643194476	27757	27796	[(17266, 17609), (28241, 30637), (17624, 26219), (1, 16463)]	[(1076, 17539), (14, 346), (17540, 19912), (22112, 30702)]	[(16463, 1), (26219, 17624), (30637, 28241), (17609, 17266)]	8628.343947636396
contig_11 [gcode=11] [topology=linear]	UCT31H	30651	gb|CP094605.1|	cp32-9	B31-5A4	30651	30652	99.98695070629302	99.99347492740857	30649	30650	[(1, 5420), (5421, 30652)]	[(1, 25230), (25231, 30651)]	[(5421, 30652), (1, 5420)]	9998.042648517747
contig_12 [gcode=11] [topology=linear]	UCT31H	30338	gb|CP074072.1|	lp21-cp9	B500	30338	24387	96.65382696890761	86.0834596875206	26116	23295	[(1092, 24387)]	[(1, 26117)]	[(3645, 24387), (1092, 9067), (3648, 9067), (3648, 9049), (3648, 9049), (3648, 9049), (3645, 9049), (3645, 9049), (3645, 9049), (3645, 9049)]	8320.29581752255
contig_13 [gcode=11] [topology=linear]	UCT31H	30299	gb|AE001577.1|	cp32-4	B31	30299	30299	99.98349780520809	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9997.689801658105
contig_14 [gcode=11] [topology=linear]	UCT31H	30202	gb|CP019847.1|	cp32-3	PAli	30202	30418	99.78824775013234	99.99668896099595	30201	30222	[(1, 17303), (17304, 30224)]	[(1, 17303), (17303, 30202)]	[(17303, 1), (30224, 17304)]	9978.494372232788
contig_15 [gcode=11] [topology=linear]	UCT31H	30001	gb|AE001578.1|	cp32-6	B31	30001	29838	97.89016336461593	95.75680810639645	28728	28741	[(18108, 29838), (6106, 16494), (1, 6105), (17228, 17747)]	[(23904, 30001), (12172, 23903), (11230, 11742), (1, 10389)]	[(18108, 29838), (6106, 16494), (1, 6105), (17228, 17747)]	9373.649588809327
contig_16 [gcode=11] [topology=linear]	UCT31H	29885	gb|CP094610.1|	lp28-2	B31-5A4	29885	29936	99.99665383971892	99.99665383971892	29884	29884	[(38, 29922)]	[(1, 29885)]	[(38, 29922)]	9999.330779140571
contig_17 [gcode=11] [topology=linear]	UCT31H	26845	gb|CP094611.1|	lp28-3	B31-5A4	26845	28332	99.57777699588333	99.99627491152914	26844	26844	[(1455, 28299)]	[(1, 26845)]	[(28299, 1455), (5742, 5205), (8683, 8146), (10083, 9834), (10137, 9888)]	9957.406763559291
contig_18 [gcode=11] [topology=linear]	UCT31H	26498	gb|CP124089.1|	cp26	Am293	26498	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 8241), (8242, 26498)]	[(1, 8241), (8242, 26498)]	[(26498, 8242), (8241, 1), (19294, 17966), (20759, 19431)]	9825.792429195566
contig_19 [gcode=11] [topology=linear]	UCT31H	25070	gb|AE000789.1|	lp28-4	B31	25070	27323	96.55859090144163	99.99601116872756	25069	25116	[(1052, 26168)]	[(1, 25070)]	[(26168, 7388), (7860, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9655.473934217152
contig_2 [gcode=11] [topology=linear]	UCT31H	53687	gb|CP124091.1|	lp54	Am293	53687	53672	99.94968225274418	99.94598319891222	53658	53645	[(26, 53671)]	[(1, 53659)]	[(26, 53671)]	9989.569263169384
contig_20 [gcode=11] [topology=linear]	UCT31H	21959	gb|CP124090.1|	lp17	Am293	21959	16928	99.98178423425475	99.98633817569106	21956	16927	[(1, 16928)]	[(1, 3629), (20560, 21959), (3630, 20559)]	[(16928, 1), (13302, 16928), (1, 1400)]	9996.812489855172
contig_21 [gcode=11] [topology=linear]	UCT31H	9375	gb|AE000791.1|	cp9	B31	9375	9386	99.8401704848162	99.95733333333334	9371	9382	[(3110, 9386), (1, 3107)]	[(3, 6267), (6268, 9375)]	[(3110, 9386), (1, 3107)]	9979.757201207602
contig_22 [gcode=11] [topology=linear]	UCT31H	875	gb|CP094613.1|	lp36	B31-5A4	875	36662	100.0	99.88571428571429	874	874	[(34404, 35278)]	[(1, 875)]	[(35278, 34404)]	9988.57142857143
contig_23 [gcode=11] [topology=linear]	UCT31H	850	gb|CP094613.1|	lp36	B31-5A4	850	36662	99.77728285077951	99.88235294117646	849	448	[(36214, 36662)]	[(1, 850)]	[(36214, 36662), (36662, 36214)]	9965.989781213153
contig_24 [gcode=11] [topology=linear]	UCT31H	807	gb|CP019926.1|	lp56	PAbe	807	52971	100.0	99.87608426270135	806	806	[(1102, 1908)]	[(1, 807)]	[(1102, 1908)]	9987.608426270135
contig_25 [gcode=11] [topology=linear]	UCT31H	434	gb|CP094613.1|	lp36	B31-5A4	434	36662	100.0	99.76958525345621	433	433	[(35430, 35863)]	[(1, 434)]	[(35430, 35863)]	9976.95852534562
contig_26 [gcode=11] [topology=linear]	UCT31H	304	gb|CP019766.1|	lp56	B31_NRZ	304	52951	100.0	99.67105263157895	303	303	[(1889, 2192)]	[(1, 304)]	[(1889, 2192)]	9967.105263157895
contig_3 [gcode=11] [topology=linear]	UCT31H	48979	gb|CP019926.1|	lp56	PAbe	48979	52971	99.6826744280055	99.99795830866289	48978	49001	[(2361, 51362)]	[(1, 48979)]	[(51362, 26067), (20585, 2361), (26267, 20330)]	9968.06392154771
contig_4 [gcode=11] [topology=linear]	UCT31H	34488	gb|CP019924.1|	lp36	PAbe	34488	36846	97.62924739557978	99.997100440733	34487	34487	[(15, 34502)]	[(1, 34488)]	[(15, 34502), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9762.641657768963
contig_5 [gcode=11] [topology=linear]	UCT31H	33647	gb|CP094609.1|	lp28-1	B31-5A4	33647	28447	96.06886814939767	97.99982167800992	32974	28275	[(1, 28276)]	[(30031, 33647), (5560, 29412), (2, 5508)]	[(23849, 1), (28276, 22773), (1, 3617), (22211, 18910), (22784, 19473), (27057, 24127), (22143, 19182), (27057, 24134), (22722, 19764), (21617, 18940)]	9414.73194744922
contig_6 [gcode=11] [topology=linear]	UCT31H	31712	gb|CP094617.1|	lp25	B31-5A4	31712	24404	98.88355839848377	99.99369323915236	31710	24261	[(1, 24262)]	[(1, 7452), (7453, 31712)]	[(1, 24262), (7462, 1), (12336, 11329), (17606, 16602)]	9887.732204893795
contig_7 [gcode=11] [topology=linear]	UCT31H	31245	gb|CP019757.1|	cp32-2	B31_NRZ	31245	31245	99.96479436709873	99.99359897583614	31243	31243	[(1, 1592), (1593, 31245)]	[(29654, 31245), (1, 29653)]	[(1593, 31245), (1, 1592)]	9995.839559645594
contig_8 [gcode=11] [topology=linear]	UCT31H	30746	gb|CP019846.1|	cp32-1	PAli	30746	30726	99.0993334417168	99.99349508879205	30744	30724	[(1, 11773), (11774, 30726)]	[(1, 11792), (11793, 30746)]	[(30726, 11774), (11773, 1)]	9909.288711806874
contig_9 [gcode=11] [topology=linear]	UCT31H	30710	gb|CP031406.1|	cp32-9	MM1	30710	30606	93.30008136120838	91.53695864539239	28111	28049	[(17143, 20827), (28169, 29861), (1, 16414), (22839, 27949), (21877, 22283), (29862, 30606)]	[(13537, 29965), (7675, 8081), (9140, 12795), (29966, 30710), (1, 1717), (1923, 7085)]	[(16414, 1), (27949, 22839), (20827, 17143), (29861, 28169), (30606, 29862), (22283, 21877)]	8540.405689172678
