contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP161174.1 Borreliella burgdorferi strain P1286 chromosome, complete genome	GCF_040790775.1_ASM4079077v1_genomic	907632	gb|CP019767.1|	chromosome	B31_NRZ	907632	909921	99.98672535303979	99.98534648403759	907499	909866	[(1, 437538), (437592, 909921)]	[(875398, 907632), (306134, 354062), (354103, 875365), (1, 306076)]	[(437592, 877691), (1, 213513), (213192, 305263), (353174, 437538), (305262, 353190), (877688, 909921), (213192, 213513), (213192, 213513), (213192, 213513), (213192, 213513)]	9997.20737822799
NZ_CP161175.1 Borreliella burgdorferi strain P1286 plasmid lp54, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53666	gb|AE000790.2|	lp54	B31	53666	53657	99.94968881601014	99.9981366228152	53665	53639	[(18, 53657)]	[(1, 53666)]	[(18, 53657)]	9994.782637631246
NZ_CP161176.1 Borreliella burgdorferi strain P1286 plasmid lp56, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53185	gb|CP019926.1|	lp56	PAbe	53185	52971	99.99244869834438	99.59010999341919	52967	52970	[(1, 52971)]	[(33, 53000)]	[(1, 52971)]	9958.258964379442
NZ_CP161177.1 Borreliella burgdorferi strain P1286 plasmid lp38, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	38863	gb|AE000787.1|	lp38	B31	38863	38829	99.89067304407243	99.89964747960785	38824	38827	[(1, 38828)]	[(16, 38840)]	[(1, 38828), (22077, 24613), (31208, 33746)]	9979.043023603603
NZ_CP161178.1 Borreliella burgdorferi strain P1286 plasmid lp36, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	36922	gb|CP019924.1|	lp36	PAbe	36922	36846	97.75342970260566	99.79686907534803	36847	36845	[(1, 36846)]	[(37, 36884)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9755.486225697174
NZ_CP161179.1 Borreliella burgdorferi strain P1286 plasmid cp32-8, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30884	gb|CP094604.1|	cp32-8	B31-5A4	30884	30886	99.99352457424075	99.99676207745111	30883	30885	[(1, 30886)]	[(1, 30884)]	[(1, 30886)]	9999.028686136113
NZ_CP161180.1 Borreliella burgdorferi strain P1286 plasmid cp32-7, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30801	gb|AE001579.1|	cp32-7	B31	30801	30800	99.99675335216389	99.99675335216389	30800	30799	[(1, 30800)]	[(1, 30801)]	[(1, 30800)]	9999.3506809735
NZ_CP161181.1 Borreliella burgdorferi strain P1286 plasmid cp32-9, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30655	gb|CP094605.1|	cp32-9	B31-5A4	30655	30652	99.97716671559513	99.99673788941446	30654	30651	[(1, 30652)]	[(1, 30655)]	[(1, 30652)]	9997.390534985658
NZ_CP161182.1 Borreliella burgdorferi strain P1286 plasmid cp32-4, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30300	gb|CP019848.1|	cp32-4	PAli	30300	30299	99.99669966996699	99.99669966996699	30299	30298	[(1, 30299)]	[(1, 30300)]	[(1, 30299)]	9999.339944885576
NZ_CP161183.1 Borreliella burgdorferi strain P1286 plasmid cp32-3, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30222	gb|AE001576.1|	cp32-3	B31	30222	30223	99.99669126162193	99.99669115214083	30221	30222	[(1, 30223)]	[(1, 30222)]	[(1, 30223)]	9999.338252324387
NZ_CP161184.1 Borreliella burgdorferi strain P1286 plasmid lp28-2, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	29925	gb|CP094610.1|	lp28-2	B31-5A4	29925	29936	100.0	99.99331662489557	29923	29923	[(10, 29933)]	[(1, 29924)]	[(10, 29933)]	9999.331662489558
NZ_CP161185.1 Borreliella burgdorferi strain P1286 plasmid cp26, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	28647	gb|AE000792.1|	cp26	B31	28647	26498	98.2652816346121	92.48786958494782	26495	26495	[(17752, 26497), (1, 17751)]	[(19902, 28647), (2, 17752)]	[(1, 17751), (17752, 26497), (17966, 19294), (19431, 20759)]	9088.34655255017
NZ_CP161186.1 Borreliella burgdorferi strain P1286 plasmid lp28-3, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	28636	gb|AE000784.1|	lp28-3	B31	28636	28601	99.59239130434783	99.86729990222099	28598	28599	[(2, 28601)]	[(22, 28620)]	[(2, 28601), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9946.023210370651
