assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP002312.1|	chromosome	JD1	912713	922801	99.50879270813675	921798	921905	[(905035, 906730), (213067, 213875), (213225, 214035), (917252, 922109), (213067, 214035), (922176, 922801), (6, 214036), (213063, 904790), (434883, 438077), (438131, 441322)]	[(911533, 912155), (213022, 213833), (906690, 911536), (213346, 905019), (435162, 438355), (213188, 214157), (904999, 906692), (3, 213996), (213512, 214319), (438409, 441600)]	[(213063, 904790), (6, 214036), (917252, 922109), (438131, 441322), (434883, 438077), (905035, 906730), (213067, 214035), (213225, 214035), (213067, 213875), (922176, 922801)]	100.99538409116558
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP019916.1|	chromosome	PAbe	912713	910728	99.47150740303883	917168	917176	[(438399, 441590), (43, 20165), (435152, 438345), (213361, 214321), (213191, 844997), (213187, 214160), (844652, 905091), (213522, 214320), (20322, 214320), (905336, 907032)]	[(213346, 214319), (213034, 213833), (435162, 438355), (213188, 844956), (213034, 213996), (20159, 214157), (904999, 906692), (844575, 905019), (12, 20159), (438409, 441600)]	[(213191, 844997), (20322, 214320), (844652, 905091), (43, 20165), (438399, 441590), (435152, 438345), (905336, 907032), (213361, 214321), (213187, 214160), (213522, 214320)]	100.48810524228318
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP124080.1|	chromosome	Sh-2-82	912713	907764	99.7505388448214	916682	916724	[(213029, 213675), (2, 213998), (213025, 775274), (434850, 438043), (213192, 213997), (438097, 441288), (213029, 213837), (213354, 213998), (213029, 213997), (775249, 905473)]	[(213028, 213833), (213028, 213672), (435162, 438355), (775584, 905813), (213188, 214157), (2, 213996), (213512, 214319), (213346, 775551), (438409, 441600), (213674, 214319)]	[(213025, 775274), (2, 213998), (775249, 905473), (434850, 438043), (438097, 441288), (213029, 213997), (213192, 213997), (213029, 213837), (213354, 213998), (213029, 213675)]	100.43485739767047
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP094579.1|	chromosome	B379	912713	920773	99.7500109117891	916346	916388	[(437760, 440951), (434513, 437706), (212692, 213500), (1, 213661), (212692, 213660), (212855, 213660), (213017, 213661), (212692, 213338), (212688, 774937), (774912, 905136)]	[(213028, 213833), (213028, 213672), (338, 213996), (435162, 438355), (775584, 905813), (213188, 214157), (213512, 214319), (213346, 775551), (438409, 441600), (213674, 214319)]	[(212688, 774937), (1, 213661), (774912, 905136), (434513, 437706), (437760, 440951), (212692, 213660), (212855, 213660), (212692, 213500), (213017, 213661), (212692, 213338)]	100.39804407299995
UNY208P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP074054.1|	chromosome	B500	912713	903660	99.43921148676705	914971	915026	[(556901, 771910), (213251, 214380), (213090, 214219), (213084, 214058), (213408, 214381), (42, 557141), (435222, 438415), (771946, 903470), (213575, 214380), (438471, 441662)]	[(213346, 214319), (213028, 213833), (12, 557075), (435162, 438355), (556892, 771861), (213189, 214318), (213028, 214157), (213022, 213996), (771822, 903367), (438409, 441600)]	[(42, 557141), (556901, 771910), (771946, 903470), (438471, 441662), (435222, 438415), (213090, 214219), (213251, 214380), (213408, 214381), (213084, 214058), (213575, 214380)]	100.24739430686316
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP001271.1|	cp26	156a	26522	26522	98.08620630627546	29188	29188	[(19449, 20782), (9650, 26522), (1, 9649), (17982, 19317)]	[(16874, 26522), (8333, 9668), (1, 16873), (9800, 11133)]	[(9650, 26522), (1, 9649), (17982, 19317), (19449, 20782)]	110.05203227509237
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP124077.1|	cp26	Sh-2-82	26522	26514	97.49161590582437	29188	29180	[(9648, 26514), (17971, 19310), (19442, 20775), (5, 9647)]	[(16877, 26522), (9796, 11133), (1, 16872), (8333, 9668)]	[(9648, 26514), (5, 9647), (17971, 19310), (19442, 20775)]	110.05203227509237
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP094580.1|	cp26	B379	26522	26515	97.48827977962564	29188	29181	[(19443, 20776), (9648, 26515), (5, 9647), (17972, 19311)]	[(16877, 26522), (9796, 11133), (1, 16872), (8333, 9668)]	[(9648, 26515), (5, 9647), (17972, 19311), (19443, 20776)]	110.05203227509237
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP002316.1|	cp26	JD1	26522	26525	97.2926720744772	29186	29189	[(19453, 20786), (9653, 26523), (17986, 19321), (1, 9652)]	[(1, 16870), (8333, 9668), (9800, 11133), (16873, 26522)]	[(9653, 26523), (1, 9652), (17986, 19321), (19453, 20786)]	110.0444913656587
UNY208P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP031398.1|	cp26	MM1	26522	26507	96.80035589624255	29180	29163	[(19389, 20728), (17938, 19257), (1, 9606), (9607, 26507)]	[(8333, 9674), (16918, 26522), (1, 16917), (9814, 11133)]	[(9607, 26507), (1, 9606), (19389, 20728), (17938, 19257)]	110.02186863735766
UNY208P	contig_3 [gcode=11] [topology=linear]	14883	gb|CP001261.1|	cp32-1	156a	14883	14883	99.97984277363436	14881	14881	[(11048, 14883), (1, 11047)]	[(3837, 14883), (1, 3836)]	[(1, 11047), (11048, 14883)]	99.98656184908955
