contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI103H	921058	gb|CP094579.1|	chromosome	B379	921058	920773	99.49155051920874	99.96894875241298	920772	920772	[(1, 920773)]	[(5, 920777)]	[(920773, 1), (916546, 906315), (916672, 906441), (916609, 906312), (916672, 906375), (916483, 906315), (916672, 906502), (916420, 906315), (916672, 906565), (916357, 906315)]	9946.065715152887
contig_10 [gcode=11] [topology=linear]	URI103H	30256	gb|CP094584.1|	cp32-3	B379	30256	30263	99.90747777814492	99.99338974087784	30254	30261	[(15347, 30263), (1, 15346)]	[(14917, 30256), (1, 14916)]	[(1, 15346), (15347, 30263)]	9990.087363498138
contig_11 [gcode=11] [topology=linear]	URI103H	28410	gb|CP001272.1|	lp28-4	156a	28410	29501	98.35298407682022	99.9964801126364	28409	28679	[(801, 29480)]	[(1, 28410)]	[(29480, 9095), (9297, 801), (24779, 23598), (25870, 24662), (9572, 10358), (18574, 19366)]	9834.952216256199
contig_12 [gcode=11] [topology=linear]	URI103H	26514	gb|CP124077.1|	cp26	Sh-2-82	26514	26514	98.24705560120515	99.9924568152674	26512	26512	[(23895, 26514), (1, 23894)]	[(23895, 26514), (1, 23894)]	[(23894, 1), (26514, 23895), (19310, 17971), (20775, 19438)]	9823.96446443068
contig_13 [gcode=11] [topology=linear]	URI103H	24842	gb|CP001265.1|	lp25	156a	24842	24910	98.78267466721843	99.99597455921423	24841	24839	[(52, 24891)]	[(1, 24842)]	[(52, 24891), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9877.86982291431
contig_14 [gcode=11] [topology=linear]	URI103H	24228	gb|CP094593.1|	lp28-6	B379	24228	26653	99.88443600643858	99.99587254416377	24227	24210	[(1706, 25916)]	[(1, 24228)]	[(1706, 25916)]	9988.031332045515
contig_15 [gcode=11] [topology=linear]	URI103H	21567	gb|CP124078.1|	lp17	Sh-2-82	21567	17944	99.97247075017206	99.99072657300505	21565	17887	[(57, 17944)]	[(3615, 21567), (1, 3614)]	[(14371, 57), (17944, 14082), (14332, 17944)]	9996.3199876082
contig_16 [gcode=11] [topology=linear]	URI103H	21197	gb|CP094587.1|	cp32-7	B379	21197	21166	99.82660855710202	99.99056470255225	21195	21164	[(425, 21166), (1, 424)]	[(1, 424), (425, 21197)]	[(21166, 8258), (8429, 425), (424, 1)]	9981.718961965265
contig_17 [gcode=11] [topology=linear]	URI103H	21172	gb|CP094588.1|	cp32-9	B379	21172	21173	99.99055400746232	99.99055356130738	21170	21171	[(1, 7131), (7132, 21173)]	[(7132, 21172), (1, 7131)]	[(21173, 7132), (7131, 1)]	9998.11084610796
contig_18 [gcode=11] [topology=linear]	URI103H	15353	gb|CP002306.1|	lp28-1	JD1	15353	24354	99.36928819667911	99.38774180941834	15259	15521	[(16957, 17211), (1, 15011), (15131, 15388)]	[(94, 15353)]	[(1, 15011), (15131, 15388), (16957, 17211)]	9876.089159077224
