contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI117H	461794	gb|CP124080.1|	chromosome	Sh-2-82	461794	907764	99.9568893046676	99.99978345322806	461793	461853	[(441240, 903093)]	[(1, 461794)]	[(556585, 903093), (441240, 556768), (844231, 844548), (844297, 844614), (844235, 844583), (844268, 844616), (844235, 844509), (844334, 844608)]	9995.667285125048
contig_10 [gcode=11] [topology=linear]	URI117H	23290	gb|CP094593.1|	lp28-6	B379	23290	26653	99.83686085948568	99.99570631172176	23289	23280	[(1760, 25040)]	[(1, 23290)]	[(1760, 25040)]	9983.25741758936
contig_100 [gcode=11] [topology=linear]	URI117H	280	gb|CP094563.1|	cp32-1	B408	280	30177	98.58657243816255	99.64285714285714	279	281	[(22844, 23125)]	[(1, 280)]	[(23125, 22844)]	9823.447753659768
contig_101 [gcode=11] [topology=linear]	URI117H	272	gb|CP094582.1|	cp32-12	B379	272	30796	100.0	99.63235294117648	271	271	[(16144, 16415)]	[(1, 272)]	[(16144, 16415)]	9963.235294117649
contig_102 [gcode=11] [topology=linear]	URI117H	260	gb|CP001266.1|	cp32-12	156a	260	30652	99.61538461538461	99.61538461538461	259	259	[(4369, 4628)]	[(1, 260)]	[(4369, 4628)]	9923.224852071005
contig_103 [gcode=11] [topology=linear]	URI117H	258	gb|CP002320.1|	cp32-3	JD1	258	29707	100.0	99.6124031007752	257	257	[(19714, 19971)]	[(1, 258)]	[(19971, 19714)]	9961.24031007752
contig_104 [gcode=11] [topology=linear]	URI117H	253	gb|CP001266.1|	cp32-12	156a	253	30652	100.0	99.60474308300395	252	252	[(14122, 14374)]	[(1, 253)]	[(14122, 14374)]	9960.474308300396
contig_105 [gcode=11] [topology=linear]	URI117H	252	gb|CP002321.1|	cp32-12	JD1	252	30019	100.0	99.60317460317461	251	251	[(11590, 11841)]	[(1, 252)]	[(11590, 11841)]	9960.317460317461
contig_106 [gcode=11] [topology=linear]	URI117H	245	gb|CP094592.1|	lp28-5	B379	245	27673	100.0	99.59183673469387	244	244	[(2644, 2888)]	[(1, 245)]	[(2888, 2644)]	9959.183673469388
contig_107 [gcode=11] [topology=linear]	URI117H	243	gb|CP001259.1|	cp32-6	156a	243	30293	100.0	99.58847736625515	242	242	[(4633, 4875)]	[(1, 243)]	[(4875, 4633)]	9958.847736625516
contig_108 [gcode=11] [topology=linear]	URI117H	241	gb|CP001207.1|	lp28-4	ZS7	241	28885	100.0	99.5850622406639	240	240	[(854, 1094)]	[(1, 241)]	[(1094, 854)]	9958.50622406639
contig_109 [gcode=11] [topology=linear]	URI117H	240	gb|CP019919.1|	cp32-2	PAbe	240	31245	100.0	99.16666666666667	238	238	[(29975, 30213)]	[(1, 239)]	[(30213, 29975)]	9916.666666666668
contig_11 [gcode=11] [topology=linear]	URI117H	22894	gb|CP094592.1|	lp28-5	B379	22894	27673	99.73435197393935	99.99563204333013	22893	22494	[(2950, 25444)]	[(1, 22894)]	[(17734, 2950), (25444, 14327), (17734, 14327), (17734, 14327), (17601, 14327), (17734, 14460), (17468, 14327), (17734, 14593), (17335, 14327), (17734, 14726)]	9972.999562066016
contig_110 [gcode=11] [topology=linear]	URI117H	234	gb|CP002306.1|	lp28-1	JD1	234	24354	98.71794871794873	99.57264957264957	233	232	[(23012, 23244)]	[(1, 234)]	[(23244, 23012)]	9829.607714223099
contig_111 [gcode=11] [topology=linear]	URI117H	227	gb|CP002240.1|	cp32-10	N40	227	30154	100.0	99.55947136563876	226	226	[(5166, 5392)]	[(1, 227)]	[(5166, 5392)]	9955.947136563876
contig_112 [gcode=11] [topology=linear]	URI117H	226	gb|CP001264.1|	cp32-3	156a	226	30280	100.0	99.5575221238938	225	225	[(14014, 14239)]	[(1, 226)]	[(14014, 14239)]	9955.75221238938
contig_113 [gcode=11] [topology=linear]	URI117H	222	gb|CP094587.1|	cp32-7	B379	222	21166	100.0	99.54954954954955	221	221	[(20600, 20821)]	[(1, 222)]	[(20600, 20821)]	9954.954954954956
contig_115 [gcode=11] [topology=linear]	URI117H	214	gb|CP001273.1|	lp28-1	156a	214	24159	100.0	99.53271028037383	213	213	[(5310, 5523)]	[(1, 214)]	[(5523, 5310)]	9953.271028037383
contig_118 [gcode=11] [topology=linear]	URI117H	198	gb|CP001494.1|	lp36	94a	198	28234	100.0	99.4949494949495	197	197	[(478, 675)]	[(1, 198)]	[(478, 675)]	9949.494949494949
contig_12 [gcode=11] [topology=linear]	URI117H	21320	gb|CP001260.1|	lp36	156a	21320	23638	99.11107452981605	99.9953095684803	21319	21311	[(1214, 22525)]	[(1, 21320)]	[(1214, 22525), (19905, 19165), (21025, 20284), (3471, 2735), (5482, 4742)]	9910.642579273679
contig_13 [gcode=11] [topology=linear]	URI117H	21179	gb|CP094587.1|	cp32-7	B379	21179	21166	99.66007270667107	99.99055668350725	21177	21164	[(19883, 21166), (1, 19882)]	[(1285, 21179), (1, 1284)]	[(1, 19882), (19883, 21166)]	9965.066149058848
contig_14 [gcode=11] [topology=linear]	URI117H	21164	gb|CP094588.1|	cp32-9	B379	21164	21173	99.4147630734378	99.99054999055	21162	21171	[(1, 6623), (6624, 21173)]	[(6624, 21164), (1, 6623)]	[(21173, 6624), (6623, 1)]	9940.536836893265
contig_15 [gcode=11] [topology=linear]	URI117H	20991	gb|CP094589.1|	lp17	B379	20991	17965	99.9859379394394	99.99523605354675	20990	17463	[(502, 17965)]	[(1, 20991)]	[(14322, 502), (17965, 14075), (14345, 17965)]	9998.117466289517
