contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI87H	910570	gb|CP124084.1|	chromosome	Am388	910570	910563	99.97796266462866	99.99989017867928	910569	910560	[(1, 910561)]	[(1, 910570)]	[(1, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.785286750963
contig_10 [gcode=11] [topology=linear]	URI87H	30652	gb|CP094605.1|	cp32-9	B31-5A4	30652	30652	99.95106514859883	99.99347514028449	30650	30650	[(1, 11324), (11325, 30652)]	[(11326, 30652), (1, 11325)]	[(30652, 11325), (11324, 1)]	9994.454348181373
contig_11 [gcode=11] [topology=linear]	URI87H	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	99.95049341562428	99.99339912208323	30297	30297	[(1, 18494), (18495, 30299)]	[(1, 18494), (18495, 30299)]	[(18494, 1), (30299, 18495)]	9994.38958055767
contig_12 [gcode=11] [topology=linear]	URI87H	30223	gb|CP019847.1|	cp32-3	PAli	30223	30418	99.97683959767073	99.99669126162193	30222	30222	[(17321, 30224), (1, 17320)]	[(1, 17320), (17320, 30223)]	[(17320, 1), (30224, 17321)]	9997.35316256098
contig_13 [gcode=11] [topology=linear]	URI87H	29841	gb|AE001578.1|	cp32-6	B31	29841	29838	99.90952045842968	99.99329781173553	29839	29836	[(1, 6041), (6042, 29838)]	[(1, 23800), (23801, 29841)]	[(6042, 29838), (1, 6041)]	9990.282433427443
contig_14 [gcode=11] [topology=linear]	URI87H	29801	gb|CP094610.1|	lp28-2	B31-5A4	29801	29936	99.99328881581155	99.99664440790578	29800	29800	[(69, 29869)]	[(1, 29801)]	[(69, 29869)]	9998.993344891729
contig_15 [gcode=11] [topology=linear]	URI87H	28162	gb|AE000784.1|	lp28-3	B31	28162	28601	99.56912512202511	99.87926993821462	28128	26967	[(1634, 28601)]	[(1, 26969), (27002, 28162)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.891525574612
contig_16 [gcode=11] [topology=linear]	URI87H	26671	gb|CP094609.1|	lp28-1	B31-5A4	26671	28447	95.85600930580367	97.66787896966743	26049	25713	[(1, 22784), (24127, 27057)]	[(1, 22434), (23055, 26671)]	[(22438, 1), (1, 3617), (22784, 19473), (27057, 24127), (21841, 18910), (26775, 24134), (22784, 20082), (27057, 24407), (21273, 18940), (26205, 24127)]	9362.053115394547
contig_17 [gcode=11] [topology=linear]	URI87H	26498	gb|CP124081.1|	cp26	Am388	26498	26498	98.26191292423722	99.99245226054796	26496	26496	[(1, 10561), (10562, 26498)]	[(15938, 26498), (1, 15937)]	[(10562, 26498), (1, 10561), (17966, 19294), (19431, 20759)]	9825.44963710691
contig_18 [gcode=11] [topology=linear]	URI87H	26307	gb|AE000789.1|	lp28-4	B31	26307	27323	96.66467326302055	99.99619873037594	26306	26150	[(18, 26168)]	[(1, 26307)]	[(26168, 7335), (7914, 18), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9666.09987781586
