assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI103H	contig_1 [gcode=11] [topology=linear]	921058	gb|CP094579.1|	chromosome	B379	921058	920773	99.49155051920874	99.96894875241298	920772	920772	[(1, 920773)]	[(5, 920777)]	[(920773, 1), (916546, 906315), (916672, 906441), (916609, 906312), (916672, 906375), (916483, 906315), (916672, 906502), (916420, 906315), (916672, 906565), (916357, 906315)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	gb|CP124080.1|	chromosome	Sh-2-82	921058	907764	99.9124265337836	98.9445832944288	911337	907707	[(57, 907764)]	[(5494, 7175), (13950, 921058), (9795, 12343)]	[(907164, 57), (438043, 434850), (441288, 438097), (907758, 906649), (907764, 906649), (907764, 906649), (907758, 906652), (907764, 906649), (907764, 906652), (907764, 906652)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	gb|CP002312.1|	chromosome	JD1	921058	922801	99.52108995730885	98.301735612741	905416	905510	[(61, 775337), (775370, 904790), (905035, 905849)]	[(15642, 921058)]	[(775337, 61), (904790, 775370), (438077, 434883), (441322, 438131), (905849, 905035), (214036, 213225), (213875, 213063), (213712, 213063), (214036, 213387), (214035, 213549)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	gb|CP124084.1|	chromosome	Am388	921058	910563	99.48653424290333	98.23301029902568	904783	904859	[(905173, 905987), (20319, 775456), (693, 20162), (775489, 904928)]	[(15642, 900956), (900956, 920425)]	[(775456, 20319), (844834, 775489), (904928, 844489), (20162, 693), (441431, 438240), (438186, 434993), (905987, 905173), (214161, 213354), (213999, 213188), (213838, 213188)]
URI103H	contig_1 [gcode=11] [topology=linear]	921058	gb|CP124096.1|	chromosome	NE_5267	921058	910422	99.47431030561728	98.301735612741	905416	905428	[(20320, 775464), (775497, 904892), (905137, 905951), (88, 20163)]	[(900956, 921058), (15642, 900956)]	[(556996, 213345), (775464, 556816), (214156, 20320), (904892, 775497), (20163, 88), (441569, 438378), (438324, 435131), (905951, 905137), (214318, 213507), (213994, 213183)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	gb|CP094590.1|	lp28-3	B379	86873	28768	96.3355362974773	42.509180067454786	36929	28363	[(1, 28364)]	[(62714, 63230), (71144, 72824), (14608, 18818), (68769, 69279), (33205, 61566), (10598, 12250)]	[(1, 28364), (3732, 7944), (3946, 5601), (17066, 18770), (27635, 27120), (5417, 5954), (8358, 8895), (8358, 8895), (5623, 5115), (10046, 10295)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	gb|CP094592.1|	lp28-5	B379	86873	27673	99.14585066820628	42.750912251217294	37139	27672	[(1, 27673)]	[(36936, 41148), (1, 5255), (5410, 33083)]	[(1, 27673), (5254, 1), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (9198, 13408), (14327, 17335), (14726, 17734), (14327, 17202)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	gb|CP001260.1|	lp36	156a	86873	23638	97.24354823790584	33.81948361401126	29380	22705	[(252, 22957)]	[(31568, 32077), (732, 1615), (84165, 86873), (60864, 83560), (50274, 51975), (9050, 9933)]	[(22957, 252), (252, 2979), (20284, 21025), (19165, 19905), (12685, 11008), (2735, 3471), (4742, 5482), (21364, 22241), (22241, 21364), (1198, 683)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	gb|CP094594.1|	lp36	B379	86873	31386	97.6322321940042	30.70344065474889	26673	31385	[(1, 31386)]	[(84016, 86873), (31372, 32077), (50271, 51975), (32559, 33053), (62796, 83709)]	[(19794, 1), (19054, 31386), (1, 2858), (20913, 20173), (12563, 10886), (27401, 29081), (2614, 3350), (4621, 5361), (1315, 581), (491, 1)]
URI103H	contig_2 [gcode=11] [topology=linear]	86873	gb|AE000784.1|	lp28-3	B31	86873	28601	95.91384390727268	42.173057221461214	36637	27575	[(2, 27577)]	[(50271, 60863), (62714, 63230), (70687, 72824), (14608, 18818), (68769, 69279), (33228, 50248), (10598, 12250)]	[(2, 17010), (16985, 27577), (3700, 7912), (16552, 18689), (3914, 5569), (27554, 27039), (5385, 5922), (8326, 8863), (8326, 8863), (5591, 5083)]
