assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
B418P	contig_1 [gcode=11] [topology=linear]	902773	gb|CP002228.1|	chromosome	N40	902773	902191	99.99241112770643	99.97119984758072	902513	902190	[(1, 902191)]	[(245, 902758)]	[(212838, 902191), (1, 213156), (437231, 440422), (433984, 437177), (212832, 213156)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	gb|CP124108.1|	chromosome	80a	902773	902811	99.39217767688267	99.99955692073202	902769	902651	[(3, 20180), (20337, 902811)]	[(20194, 902773), (4, 20194)]	[(213226, 902811), (20337, 213712), (3, 20180), (434521, 437714), (437770, 440961), (213232, 213552), (213388, 213712), (843865, 844178), (843898, 844211)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	gb|CP124096.1|	chromosome	NE_5267	902773	910422	99.38589151554298	99.97695987806459	902565	903095	[(1, 20163), (20320, 903253)]	[(20194, 902593), (1, 698), (725, 20194)]	[(213674, 844807), (20320, 213832), (844497, 903253), (698, 20163), (435131, 438324), (438378, 441569), (1, 701), (213350, 213994), (213512, 214156), (213183, 213670)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	gb|CP124100.1|	chromosome	NE_5261	902773	910422	99.38611016679644	99.97695987806459	902565	903095	[(20321, 903253), (1, 20164)]	[(20194, 902593), (1, 698), (725, 20194)]	[(213675, 844807), (20321, 213833), (844497, 903253), (698, 20164), (435132, 438325), (438379, 441570), (1, 701), (213351, 213995), (213513, 214157), (213184, 213671)]
B418P	contig_1 [gcode=11] [topology=linear]	902773	gb|CP094597.1|	chromosome	B31-5A4	902773	909655	99.38920005618569	99.88524246959092	901737	902452	[(19494, 902610), (1, 19337)]	[(20194, 902593), (856, 20194)]	[(212854, 556190), (556127, 844133), (19494, 213013), (843850, 902610), (1, 19337), (434330, 437523), (437577, 440768), (212537, 213175), (212699, 213337), (212363, 212851)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	gb|CP002239.1|	cp26	N40	26498	26498	98.2049876678542	99.99245226054796	26496	26496	[(1, 11592), (11593, 26498)]	[(1, 11592), (11593, 26498)]	[(26498, 11593), (11592, 1), (19294, 17955), (20759, 19422)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	gb|CP124105.1|	cp26	80a	26498	26506	96.99448875500633	99.99245226054796	26496	26504	[(1, 11591), (11592, 26506)]	[(1, 11592), (11593, 26498)]	[(26506, 11592), (11591, 1), (20767, 19430), (19302, 17967)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	gb|CP124081.1|	cp26	Am388	26498	26498	96.84023141967067	99.99245226054796	26496	26496	[(1, 11593), (11594, 26498)]	[(1, 11592), (11593, 26498)]	[(26498, 11594), (11593, 1), (20759, 19422), (19294, 17966)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	gb|CP124085.1|	cp26	Am315	26498	26525	96.82849225084676	99.99245226054796	26496	26523	[(1, 11593), (11594, 26525)]	[(1, 11592), (11593, 26498)]	[(26525, 11594), (11593, 1), (19321, 17993), (20792, 19449)]
B418P	contig_2 [gcode=11] [topology=linear]	26498	gb|AE000792.1|	cp26	B31	26498	26498	96.82311458012393	99.99245226054796	26496	26496	[(1, 11593), (11594, 26498)]	[(1, 11592), (11593, 26498)]	[(26498, 11594), (11593, 1), (20759, 19422), (19294, 17966)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	gb|CP002240.1|	cp32-10	N40	30154	30154	100.0	99.99336738077868	30152	30152	[(14768, 30154), (1, 14767)]	[(14768, 30154), (1, 14767)]	[(30154, 14768), (14767, 1)]
B418P	contig_3 [gcode=11] [topology=linear]	30154	gb|AE001579.1|	cp32-7	B31	30154	30800	94.67730688773534	85.38170723618757	25746	25740	[(22894, 26224), (18156, 21433), (27842, 30800), (1, 14760), (15063, 16479)]	[(23315, 26590), (18523, 21859), (14768, 17720), (1, 14767), (28435, 29852)]	[(14760, 1), (26224, 22894), (30800, 27842), (21433, 18156), (16479, 15063)]
