assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
URI91H	contig_1 [gcode=11] [topology=linear]	910690	gb|CP124092.1|	chromosome	Am293	910690	910655	99.98373532384055	922226	922223	[(844580, 910653), (435081, 438274), (1, 844923), (438328, 441519), (213118, 214087), (213118, 213926), (213442, 214249), (213280, 214249), (213118, 213764), (213604, 214249)]	[(213348, 214316), (213186, 213994), (438396, 441587), (68, 844992), (213186, 213832), (213672, 214317), (213510, 214317), (213186, 214156), (435149, 438342), (844616, 910690)]	[(1, 844923), (844580, 910653), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214249), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249)]	101.26673181873085
URI91H	contig_1 [gcode=11] [topology=linear]	910690	gb|CP019916.1|	chromosome	PAbe	910690	910728	99.97733955537822	922294	922284	[(213676, 214321), (438399, 441590), (435152, 438345), (213191, 213836), (213191, 214160), (213353, 214321), (213514, 214321), (844652, 910726), (10, 844995), (213191, 213998)]	[(213186, 213994), (438396, 441587), (213186, 213832), (213672, 214317), (213510, 214317), (213186, 214156), (435149, 438342), (1, 844992), (844616, 910690), (213348, 214317)]	[(10, 844995), (844652, 910726), (435152, 438345), (438399, 441590), (213191, 214160), (213353, 214321), (213514, 214321), (213191, 213998), (213676, 214321), (213191, 213836)]	101.27419868451395
URI91H	contig_1 [gcode=11] [topology=linear]	910690	gb|AE000783.1|	chromosome	B31	910690	910724	99.9775567180766	922294	922284	[(213193, 214001), (213517, 214324), (435153, 438346), (213193, 213839), (213679, 214324), (213193, 214163), (10, 844992), (844649, 910722), (213355, 214324), (438400, 441591)]	[(213186, 213994), (438396, 441587), (213186, 213832), (213672, 214317), (213510, 214317), (213186, 214156), (435149, 438342), (1, 844992), (844616, 910690), (213348, 214317)]	[(10, 844992), (844649, 910722), (435153, 438346), (438400, 441591), (213193, 214163), (213355, 214324), (213193, 214001), (213517, 214324), (213193, 213839), (213679, 214324)]	101.27419868451395
URI91H	contig_1 [gcode=11] [topology=linear]	910690	gb|CP094597.1|	chromosome	B31-5A4	910690	909655	99.98502040156178	921234	921226	[(843821, 909655), (212367, 213175), (1, 844164), (212853, 213498), (212367, 213013), (212691, 213498), (212367, 213337), (212529, 213498), (437577, 440768), (434330, 437523)]	[(213186, 213994), (821, 844992), (844616, 910450), (438396, 441587), (213186, 213832), (213672, 214317), (213510, 214317), (213186, 214156), (435149, 438342), (213348, 214317)]	[(1, 844164), (843821, 909655), (434330, 437523), (437577, 440768), (212367, 213337), (212529, 213498), (212367, 213175), (212691, 213498), (212367, 213013), (212853, 213498)]	101.15780342377758
URI91H	contig_1 [gcode=11] [topology=linear]	910690	gb|CP005925.1|	chromosome	CA382	910690	910736	99.87737710605633	922294	922296	[(213680, 214325), (213194, 213840), (213518, 214325), (213194, 214164), (435162, 438355), (213194, 214002), (10, 845001), (844658, 910734), (438409, 441600), (213356, 214325)]	[(213186, 213994), (438396, 441587), (213186, 213832), (213672, 214317), (213510, 214317), (213186, 214156), (435149, 438342), (1, 844992), (844616, 910690), (213348, 214317)]	[(10, 845001), (844658, 910734), (438409, 441600), (435162, 438355), (213194, 214164), (213356, 214325), (213194, 214002), (213518, 214325), (213680, 214325), (213194, 213840)]	101.27419868451395
URI91H	contig_2 [gcode=11] [topology=linear]	53598	gb|AE000790.2|	lp54	B31	53598	53657	99.97015370840174	53597	53607	[(3, 53610)]	[(1, 53598)]	[(53610, 3)]	99.998134258741
URI91H	contig_2 [gcode=11] [topology=linear]	53598	gb|CP019765.1|	lp54	B31_NRZ	53598	53650	99.94590359647813	53597	53600	[(3, 53603)]	[(1, 53598)]	[(53603, 3)]	99.998134258741
URI91H	contig_2 [gcode=11] [topology=linear]	53598	gb|CP019925.1|	lp54	PAbe	53598	53650	99.94590359647813	53597	53600	[(3, 53603)]	[(1, 53598)]	[(53603, 3)]	99.998134258741
URI91H	contig_2 [gcode=11] [topology=linear]	53598	gb|CP124091.1|	lp54	Am293	53598	53672	99.94403820325324	53597	53601	[(5, 53606)]	[(1, 53598)]	[(53606, 5)]	99.998134258741
URI91H	contig_2 [gcode=11] [topology=linear]	53598	gb|CP019854.1|	lp54	PAli	53598	53650	99.94403820325324	53597	53600	[(3, 53603)]	[(1, 53598)]	[(53603, 3)]	99.998134258741
