assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UCT50H	contig_1 [gcode=11] [topology=linear]	902761	gb|CP002228.1|	chromosome	N40	902761	902191	99.99318101330142	99.97241794893665	902512	902190	[(1, 902191)]	[(234, 902746)]	[(212838, 902191), (1, 213156), (437231, 440422), (433984, 437177), (212832, 213156)]
UCT50H	contig_1 [gcode=11] [topology=linear]	902761	gb|CP124108.1|	chromosome	80a	902761	902811	99.3925029996125	99.99988922871059	902760	902643	[(11, 20180), (20337, 902811)]	[(1, 20183), (20183, 902761)]	[(213226, 902811), (20337, 213712), (11, 20180), (434521, 437714), (437770, 440961), (213232, 213552), (213388, 213712), (843865, 844178), (843898, 844211)]
UCT50H	contig_1 [gcode=11] [topology=linear]	902761	gb|CP124096.1|	chromosome	NE_5267	902761	910422	99.38511646269245	99.97695957180251	902553	903084	[(12, 20163), (20320, 903253)]	[(20183, 902581), (1, 687), (714, 20183)]	[(213674, 844807), (20320, 213832), (844497, 903253), (698, 20163), (435131, 438324), (438378, 441569), (12, 701), (213350, 213994), (213512, 214156), (213183, 213670)]
UCT50H	contig_1 [gcode=11] [topology=linear]	902761	gb|CP124100.1|	chromosome	NE_5261	902761	910422	99.38533511573355	99.97695957180251	902553	903084	[(20321, 903253), (12, 20164)]	[(20183, 902581), (1, 687), (714, 20183)]	[(213675, 844807), (20321, 213833), (844497, 903253), (698, 20164), (435132, 438325), (438379, 441570), (12, 701), (213351, 213995), (213513, 214157), (213184, 213671)]
UCT50H	contig_1 [gcode=11] [topology=linear]	902761	gb|CP094597.1|	chromosome	B31-5A4	902761	909655	99.38865136777049	99.88645942835367	901736	902452	[(19494, 902610), (1, 19337)]	[(845, 20183), (20183, 902581)]	[(212854, 556190), (556127, 844133), (19494, 213013), (843850, 902610), (1, 19337), (434330, 437523), (437577, 440768), (212537, 213175), (212699, 213337), (212363, 212851)]
UCT50H	contig_2 [gcode=11] [topology=linear]	66334	gb|CP002232.1|	lp28-2	N40	66334	29521	99.83253981283862	45.904061265715924	30450	29458	[(63, 29521)]	[(35439, 36431), (36876, 66334)]	[(29521, 63), (1221, 231)]
UCT50H	contig_2 [gcode=11] [topology=linear]	66334	gb|CP094591.1|	lp28-4	B379	66334	29187	97.64912005439189	49.858292881478576	33073	29186	[(1, 29187)]	[(1, 8372), (65176, 66101), (12587, 36364)]	[(8468, 29187), (8373, 1), (5197, 9318), (24575, 25783), (23511, 24692), (28263, 29187), (10271, 9485), (19279, 18487)]
UCT50H	contig_2 [gcode=11] [topology=linear]	66334	gb|CP001272.1|	lp28-4	156a	66334	29501	97.65462847654629	51.11104411010945	33904	29500	[(1, 29501)]	[(12587, 36590), (1, 8890), (65176, 66188)]	[(8826, 29501), (8892, 1), (5716, 9561), (28350, 29363), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]
UCT50H	contig_2 [gcode=11] [topology=linear]	66334	gb|CP002236.1|	lp28-4	N40	66334	29424	97.73175542406311	50.743208610968736	33660	29423	[(1, 29424)]	[(1, 8905), (65176, 66128), (12587, 36391)]	[(8839, 29424), (8905, 1), (5729, 9688), (28472, 29424), (23720, 24901), (24784, 25992), (10479, 9693), (19488, 18696)]
UCT50H	contig_2 [gcode=11] [topology=linear]	66334	gb|CP017219.1|	lp56	B331	66334	27681	97.87285964127385	36.98555793409111	24534	23564	[(2, 1855), (5374, 6392), (6778, 27471)]	[(35439, 36622), (36797, 57468), (64508, 66166), (57902, 58924)]	[(27471, 6778), (1855, 196), (1187, 2), (6392, 5374)]
