contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI42H	910587	gb|CP124092.1|	chromosome	Am293	910587	910655	99.98752656029173	99.99406975939696	910533	910652	[(1, 910653)]	[(54, 910587)]	[(1, 556941), (556878, 910653), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249)]	9998.159705939368
contig_10 [gcode=11] [topology=linear]	URI42H	30296	gb|AE001577.1|	cp32-4	B31	30296	30299	99.93399122083237	99.99339846844468	30294	30297	[(1, 11454), (11455, 30299)]	[(1, 11451), (11452, 30296)]	[(30299, 11455), (11454, 1)]	9992.739404686743
contig_11 [gcode=11] [topology=linear]	URI42H	30270	gb|CP094581.1|	cp32-11	B379	30270	30287	94.78108581436076	92.94681202510736	28135	28080	[(28275, 30287), (18314, 20265), (20266, 26385), (1, 17999)]	[(20341, 22352), (24101, 30270), (1, 1962), (2346, 20340)]	[(16874, 1), (26385, 22422), (22622, 20266), (30287, 28275), (20265, 18314), (17999, 16758)]	8809.59976672296
contig_12 [gcode=11] [topology=linear]	URI42H	30223	gb|CP019847.1|	cp32-3	PAli	30223	30418	99.96691371095818	99.99669126162193	30222	30222	[(1, 17900), (17901, 30224)]	[(17900, 30223), (1, 17900)]	[(17900, 1), (30224, 17901)]	9996.360606731885
contig_13 [gcode=11] [topology=linear]	URI42H	29948	gb|CP094610.1|	lp28-2	B31-5A4	29948	29936	99.99331841111815	99.94657406170695	29932	29932	[(1, 29933)]	[(3, 29935)]	[(1, 29933)]	9993.989604252665
contig_14 [gcode=11] [topology=linear]	URI42H	28159	gb|AE000784.1|	lp28-3	B31	28159	28601	99.58256185827302	99.87925707589048	28125	26967	[(1634, 28601)]	[(1, 1161), (1194, 28159)]	[(28601, 1634), (27441, 28601), (5922, 5385), (8863, 8326), (10263, 10014), (10317, 10068)]	9946.232296118218
contig_15 [gcode=11] [topology=linear]	URI42H	26498	gb|CP019755.1|	cp26	B31_NRZ	26498	26498	98.4902648110228	99.99245226054796	26496	26497	[(1, 26498)]	[(7549, 26498), (1, 7548)]	[(1, 18950), (18951, 26498), (17966, 19294), (19431, 20403)]	9848.283102244925
contig_16 [gcode=11] [topology=linear]	URI42H	22110	gb|CP124090.1|	lp17	Am293	22110	16928	99.96834011759384	99.9864314789688	22107	16927	[(1, 16928)]	[(1, 1541), (1542, 18472), (18473, 22110)]	[(1, 16928), (16928, 13294), (1541, 1)]	9995.477589234044
contig_17 [gcode=11] [topology=linear]	URI42H	15745	gb|CP019766.1|	lp56	B31_NRZ	15745	52951	99.99364918074431	99.99364877738964	15744	15745	[(35597, 51342)]	[(1, 15745)]	[(51342, 35597)]	9998.729836148861
contig_18 [gcode=11] [topology=linear]	URI42H	7284	gb|CP031411.1|	cp32-5	MM1	7284	21898	94.60327658207517	84.76112026359144	6174	6207	[(8532, 14739)]	[(1, 6175)]	[(8532, 14739)]	8018.6797037030765
contig_19 [gcode=11] [topology=linear]	URI42H	2070	gb|CP002311.1|	cp32-8	JD1	2070	31085	99.85507246376811	99.95169082125604	2069	2069	[(1890, 3959)]	[(1, 2070)]	[(3959, 1890)]	9980.683329832667
contig_2 [gcode=11] [topology=linear]	URI42H	57475	gb|CP019926.1|	lp56	PAbe	57475	52971	98.75638994349944	58.10352327098739	33395	32260	[(44582, 45262), (47436, 48411), (50346, 50950), (1, 30002)]	[(30066, 30531), (40910, 41590), (56397, 56992), (1, 29999), (30539, 31241), (36009, 36964)]	[(30002, 1), (1367, 665), (45262, 44582), (1, 466), (48411, 47436), (50346, 50950)]	5738.094201240825
contig_20 [gcode=11] [topology=linear]	URI42H	1918	gb|CP001491.1|	cp32-11	94a	1918	30648	99.26854754440961	99.7393117831074	1913	1913	[(7900, 9813)]	[(1, 1914)]	[(7900, 9813)]	9900.97661378809
contig_21 [gcode=11] [topology=linear]	URI42H	1480	gb|CP001491.1|	cp32-11	94a	1480	30648	98.98580121703854	99.86486486486487	1478	1478	[(10119, 11597)]	[(1, 1479)]	[(11597, 10119)]	9885.20366207993
contig_22 [gcode=11] [topology=linear]	URI42H	1241	gb|CP019766.1|	lp56	B31_NRZ	1241	52951	99.27652733118971	99.91941982272361	1240	1243	[(645, 1888)]	[(1, 1241)]	[(1888, 645)]	9919.65301294724
contig_23 [gcode=11] [topology=linear]	URI42H	1150	gb|CP019921.1|	cp32-9-4	PAbe	1150	62238	99.52909519004372	99.91304347826086	1149	2970	[(60481, 61630), (30175, 31324), (1, 673)]	[(1, 1150)]	[(60481, 61630), (30175, 31324), (1, 673)]	9944.254815074803
contig_24 [gcode=11] [topology=linear]	URI42H	1026	gb|CP094613.1|	lp36	B31-5A4	1026	36662	100.0	99.90253411306043	1025	1025	[(34404, 35429)]	[(1, 1026)]	[(35429, 34404)]	9990.253411306043
contig_25 [gcode=11] [topology=linear]	URI42H	1002	gb|CP094583.1|	cp32-2	B379	1002	30302	90.01122334455668	87.82435129740519	880	886	[(16411, 17297)]	[(1, 881)]	[(16411, 17297)]	7905.177299721545
contig_26 [gcode=11] [topology=linear]	URI42H	912	gb|CP002321.1|	cp32-12	JD1	912	30019	99.4517543859649	99.89035087719299	911	911	[(3960, 4871)]	[(1, 912)]	[(4871, 3960)]	9934.270640966452
contig_27 [gcode=11] [topology=linear]	URI42H	904	gb|CP001496.1|	cp32-5	94a	904	29459	100.0	99.88938053097345	903	903	[(5439, 6342)]	[(1, 904)]	[(5439, 6342)]	9988.938053097345
contig_28 [gcode=11] [topology=linear]	URI42H	886	gb|CP017204.1|	cp32-3	B331	886	30192	96.94915254237289	99.77426636568849	884	884	[(26418, 27302)]	[(2, 886)]	[(27302, 26418)]	9673.030569690478
contig_29 [gcode=11] [topology=linear]	URI42H	788	gb|CP001572.1|	cp32-5	Bol26	788	30186	99.8730964467005	99.8730964467005	787	787	[(18818, 19605)]	[(1, 788)]	[(18818, 19605)]	9974.63539385194
contig_3 [gcode=11] [topology=linear]	URI42H	53701	gb|CP124091.1|	lp54	Am293	53701	53672	99.97018540948477	99.93109997951622	53664	53664	[(8, 53672)]	[(1, 53665)]	[(8, 53672)]	9990.130593125996
contig_30 [gcode=11] [topology=linear]	URI42H	767	gb|CP001206.1|	cp32-1	ZS7	767	30330	97.911227154047	99.73924380704041	765	765	[(12989, 13754)]	[(1, 766)]	[(12989, 13754)]	9765.591756564008
contig_31 [gcode=11] [topology=linear]	URI42H	729	gb|CP001208.1|	cp32-4	ZS7	729	30964	99.72565157750343	99.86282578875172	728	728	[(28087, 28815)]	[(1, 729)]	[(28087, 28815)]	9958.885370153977
contig_32 [gcode=11] [topology=linear]	URI42H	659	gb|AE001579.1|	cp32-7	B31	659	30800	99.69650986342944	99.84825493171472	658	658	[(7242, 7900)]	[(1, 659)]	[(7900, 7242)]	9954.522532645913
contig_33 [gcode=11] [topology=linear]	URI42H	605	gb|CP094603.1|	cp32-7	B31-5A4	605	30801	99.83471074380165	99.83471074380165	604	604	[(12067, 12671)]	[(1, 605)]	[(12671, 12067)]	9966.969469298545
contig_34 [gcode=11] [topology=linear]	URI42H	574	gb|AE001577.1|	cp32-4	B31	574	30299	100.0	99.82578397212544	573	573	[(15559, 16132)]	[(1, 574)]	[(15559, 16132)]	9982.578397212543
contig_35 [gcode=11] [topology=linear]	URI42H	566	gb|AE001577.1|	cp32-4	B31	566	30299	100.0	99.82332155477032	565	565	[(14683, 15248)]	[(1, 566)]	[(14683, 15248)]	9982.332155477032
contig_36 [gcode=11] [topology=linear]	URI42H	564	gb|AE001578.1|	cp32-6	B31	564	29838	100.0	99.822695035461	563	563	[(6686, 7249)]	[(1, 564)]	[(6686, 7249)]	9982.2695035461
contig_37 [gcode=11] [topology=linear]	URI42H	465	gb|CP001202.1|	cp32-3+10	ZS7	465	48168	99.56989247311829	99.78494623655914	464	464	[(47065, 47529)]	[(1, 465)]	[(47529, 47065)]	9935.576367210082
contig_38 [gcode=11] [topology=linear]	URI42H	403	gb|AE001576.1|	cp32-3	B31	403	30223	100.0	99.75186104218362	402	402	[(12663, 13065)]	[(1, 403)]	[(12663, 13065)]	9975.186104218363
contig_39 [gcode=11] [topology=linear]	URI42H	400	gb|CP002240.1|	cp32-10	N40	400	30154	99.24812030075188	99.5	398	398	[(28006, 28404)]	[(2, 400)]	[(28404, 28006)]	9875.187969924811
contig_4 [gcode=11] [topology=linear]	URI42H	34540	gb|AE000788.1|	lp36	B31	34540	36849	97.63005499051049	99.88708743485813	34501	34501	[(1, 34502)]	[(1, 34502)]	[(34502, 1), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]	9751.981839107128
contig_40 [gcode=11] [topology=linear]	URI42H	400	gb|CP019848.1|	cp32-4	PAli	400	30299	97.2568578553616	99.75	399	400	[(14255, 14655)]	[(1, 400)]	[(14255, 14655)]	9701.371571072319
contig_41 [gcode=11] [topology=linear]	URI42H	400	gb|CP031405.1|	cp32-6	MM1	400	19997	98.99749373433583	99.5	398	398	[(16472, 16870)]	[(2, 400)]	[(16472, 16870)]	9850.250626566416
contig_42 [gcode=11] [topology=linear]	URI42H	384	gb|CP001572.1|	cp32-5	Bol26	384	30186	100.0	99.73958333333334	383	383	[(20373, 20756)]	[(1, 384)]	[(20373, 20756)]	9973.958333333334
contig_43 [gcode=11] [topology=linear]	URI42H	363	gb|AE001584.1|	lp56	B31	363	52971	100.0	99.72451790633609	362	362	[(22013, 22375)]	[(1, 363)]	[(22013, 22375)]	9972.45179063361
contig_44 [gcode=11] [topology=linear]	URI42H	304	gb|CP019926.1|	lp56	PAbe	304	52971	99.67105263157895	99.67105263157895	303	303	[(1909, 2212)]	[(1, 304)]	[(2212, 1909)]	9934.31873268698
