contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI93H	910570	gb|CP124084.1|	chromosome	Am388	910570	910563	99.97720268226728	99.99989017867928	910569	910560	[(1, 910561)]	[(1, 910570)]	[(1, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.709288598287
contig_10 [gcode=11] [topology=linear]	URI93H	30866	gb|AE001579.1|	cp32-7	B31	30866	30800	94.34981304528459	92.42856217196915	28529	28502	[(22890, 26192), (29744, 30800), (26853, 28208), (1, 21475), (28428, 29743)]	[(24117, 27423), (1058, 22526), (27961, 29319), (29525, 30866), (1, 1057)]	[(1, 17008), (16825, 21475), (22890, 26192), (29744, 30800), (28428, 29743), (26853, 28208)]	8720.617560969753
contig_11 [gcode=11] [topology=linear]	URI93H	30652	gb|CP094605.1|	cp32-9	B31-5A4	30652	30652	99.94780282517209	99.99347514028449	30650	30650	[(12038, 30652), (1, 12037)]	[(1, 12038), (12039, 30652)]	[(30652, 12038), (12037, 1)]	9994.1281371249
contig_12 [gcode=11] [topology=linear]	URI93H	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	99.9636951714578	99.99339912208323	30297	30297	[(1, 18494), (18495, 30299)]	[(1, 18494), (18495, 30299)]	[(18494, 1), (30299, 18495)]	9995.709668997844
contig_13 [gcode=11] [topology=linear]	URI93H	30222	gb|CP019847.1|	cp32-3	PAli	30222	30418	99.98014822657491	99.99669115214083	30221	30222	[(1, 6837), (6838, 30224)]	[(1, 23386), (23386, 30222)]	[(6838, 30224), (1, 6837)]	9997.684003558072
contig_14 [gcode=11] [topology=linear]	URI93H	29805	gb|CP094610.1|	lp28-2	B31-5A4	29805	29936	99.99328971649052	99.99664485824526	29804	29804	[(69, 29873)]	[(1, 29805)]	[(69, 29873)]	9998.99347998753
contig_15 [gcode=11] [topology=linear]	URI93H	28843	gb|CP074072.1|	lp21-cp9	B500	28843	24387	96.38848511186706	70.89761813958326	20449	17941	[(1092, 19033)]	[(8394, 28843)]	[(19033, 3645), (9067, 1092), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3711), (9049, 3645), (9049, 3648), (9049, 3645)]	6833.714010514057
contig_16 [gcode=11] [topology=linear]	URI93H	26498	gb|CP124081.1|	cp26	Am388	26498	26498	98.25505656496401	99.99245226054796	26496	26496	[(9011, 26498), (1, 9010)]	[(1, 17488), (17489, 26498)]	[(9011, 26498), (1, 9010), (17966, 19294), (19431, 20759)]	9824.764052929604
contig_17 [gcode=11] [topology=linear]	URI93H	24656	gb|AE000789.1|	lp28-4	B31	24656	27323	96.49223526710107	99.99594419208306	24655	24778	[(7793, 26168), (1052, 7455)]	[(1, 24656)]	[(26168, 7793), (7455, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9648.832172738386
contig_18 [gcode=11] [topology=linear]	URI93H	1007	gb|CP001204.1|	lp17	ZS7	1007	17266	94.80840543881335	99.90069513406156	1006	1611	[(2192, 3208), (486, 1081)]	[(1, 1007)]	[(2192, 3208), (486, 1081)]	9471.425607889398
contig_19 [gcode=11] [topology=linear]	URI93H	875	gb|AE000788.1|	lp36	B31	875	36849	100.0	99.88571428571429	874	874	[(34651, 35525)]	[(1, 875)]	[(34651, 35525)]	9988.57142857143
contig_2 [gcode=11] [topology=linear]	URI93H	53613	gb|AE000790.2|	lp54	B31	53613	53657	99.98321302669129	99.99813478074347	53612	53612	[(3, 53615)]	[(1, 53613)]	[(53615, 3)]	9998.134812054861
