assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP124088.1|	chromosome	Am315	900898	910229	99.9773088517402	99.95571085738895	900499	900499	[(1, 900500)]	[(399, 900898)]	[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (212801, 213612), (213125, 213935), (212801, 213450), (213287, 213935), (212801, 213288)]
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP005925.1|	chromosome	CA382	900898	910736	99.71733516880977	99.99988899964258	900897	900997	[(10, 901007)]	[(1, 900898)]	[(10, 557027), (556964, 901007), (438409, 441600), (435162, 438355), (213190, 214164), (213356, 214325), (213190, 214002), (213518, 214324), (213190, 213840), (213680, 214324)]
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP124092.1|	chromosome	Am293	900898	910655	99.71807179523155	99.99178597355083	900824	900929	[(1, 900930)]	[(74, 900898)]	[(1, 556941), (556878, 900930), (438328, 441519), (435081, 438274), (213114, 214087), (213280, 214249), (213442, 214248), (213114, 213926), (213604, 214248), (213114, 213764)]
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|AE000783.1|	chromosome	B31	900898	910724	99.7091114747522	99.99988899964258	900897	900988	[(10, 900998)]	[(1, 900898)]	[(10, 557018), (556955, 900998), (438400, 441591), (435153, 438346), (213189, 214163), (213355, 214324), (213517, 214323), (213189, 214001), (213189, 213839), (213679, 214323)]
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP019916.1|	chromosome	PAbe	900898	910728	99.71064180524439	99.99988899964258	900897	900992	[(10, 901002)]	[(1, 900898)]	[(10, 557012), (556949, 901002), (438399, 441590), (435152, 438345), (213187, 214160), (213353, 214321), (213514, 214320), (213187, 213998), (213187, 213836), (213676, 214320)]
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP124087.1|	lp54	Am315	53553	53232	99.99624286143674	99.3987264952477	53231	53230	[(1, 53231)]	[(270, 53501)]	[(1, 53231)]
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP124103.1|	lp54	NE_5248	53553	53675	99.41543403555954	99.9010326218886	53500	53494	[(48737, 53675), (33, 48589)]	[(1, 53501)]	[(33, 48589), (48737, 53675)]
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP001571.1|	lp54	Bol26	53553	53655	99.40597388526703	99.87489029559502	53486	53483	[(48731, 53655), (24, 48583)]	[(1, 53487)]	[(24, 48583), (48731, 53655)]
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP094577.1|	lp54	B408	53553	53561	98.68104203152365	98.51175471028701	52756	53519	[(47042, 53561), (1, 47001)]	[(44, 48568), (49153, 53385)]	[(1, 47001), (49333, 53561), (47323, 49538), (47042, 48281)]
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP001651.1|	lp54	N40	53553	53786	98.60350940994635	98.77504528224375	52897	53720	[(25, 47123), (47164, 53786)]	[(49153, 53483), (1, 48568)]	[(25, 47123), (49456, 53786), (47445, 49662), (47164, 48404)]
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP019853.1|	lp38	PAli	44256	38841	99.53549695740365	99.81697396963123	44175	38835	[(38327, 38841), (1, 38322)]	[(39030, 39543), (39543, 39767), (39768, 44256), (38248, 38472), (21, 10384), (10397, 38247), (38472, 38985)]	[(10280, 38102), (1, 10386), (38102, 33612), (31221, 33759), (22090, 24626), (38841, 38327), (38327, 38841), (38322, 38098), (38098, 38322)]
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP019764.1|	lp38	B31_NRZ	44256	38834	99.53536501237674	99.78533984092553	44161	38828	[(1, 38315), (38320, 38834)]	[(39030, 39543), (39543, 39767), (10404, 38247), (38248, 38472), (38472, 38985), (39768, 44256), (21, 10377)]	[(10280, 38095), (1, 10379), (38095, 33605), (31214, 33752), (22083, 24619), (38834, 38320), (38320, 38834), (38315, 38091), (38091, 38315)]
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP094614.1|	lp38	B31-5A4	44256	38617	99.5619129123622	99.27015545914678	43933	38599	[(7338, 38067), (1, 7326), (38072, 38617)]	[(38472, 39543), (39543, 39767), (38248, 38472), (266, 10363), (39768, 44256), (10418, 38247)]	[(10046, 37847), (1, 7326), (37847, 33357), (7338, 10131), (30966, 33504), (21835, 24371), (38617, 38072), (38072, 38617), (38067, 37843), (37843, 38067)]
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|AE000787.1|	lp38	B31	44256	38829	99.56755659323927	99.71755242227043	44131	38810	[(7579, 38309), (1, 7567), (38314, 38828)]	[(38472, 38984), (39031, 39543), (21, 10363), (39543, 39767), (38248, 38472), (39768, 44256), (10418, 38247)]	[(10287, 38089), (1, 7567), (38089, 33599), (7579, 10372), (31208, 33746), (22077, 24613), (38828, 38314), (38314, 38828), (38309, 38085), (38085, 38309)]
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP002237.1|	lp38	N40	44256	37903	98.69741168535536	95.03570137382502	42059	37293	[(1, 9568), (9568, 10069), (37517, 37903), (10453, 37292)]	[(10663, 30278), (76, 9651), (10002, 10657), (31290, 38247), (38472, 38857), (39158, 39543), (39768, 44255)]	[(10810, 30407), (1, 9568), (30327, 37292), (37292, 32792), (22367, 24903), (30405, 32938), (9568, 10069), (10453, 10832), (37903, 37517), (37517, 37903)]
UCT96H	contig_4 [gcode=11] [topology=linear]	35443	gb|AE000788.1|	lp36	B31	35443	36849	97.15630885122411	99.69810681940017	35336	35357	[(25435, 35363), (1, 25430)]	[(107, 35443)]	[(1, 25430), (25435, 35363), (31037, 33538), (28676, 31180), (6052, 5316), (8062, 7323), (2433, 2912)]
