assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
URI44H	contig_1 [gcode=11] [topology=linear]	921082	gb|CP094579.1|	chromosome	B379	921082	920773	99.49414778075983	99.95125298290489	920633	920772	[(1, 920773)]	[(360, 920993)]	[(1, 916546), (906441, 920773), (906375, 916609), (906502, 916672), (906565, 916672), (906312, 916483), (906315, 916420), (906626, 916672), (906315, 916357), (906315, 916296)]
URI44H	contig_1 [gcode=11] [topology=linear]	921082	gb|CP124080.1|	chromosome	Sh-2-82	921082	907764	99.91102218151909	98.83940843486248	910392	907762	[(2, 907764)]	[(24, 907182), (908789, 910343), (913832, 915512)]	[(2, 907164), (434850, 438043), (438097, 441288), (906649, 907764), (906649, 907758), (906649, 907764), (906652, 907764), (906649, 907764), (906652, 907764), (906652, 907758)]
URI44H	contig_1 [gcode=11] [topology=linear]	921082	gb|CP002312.1|	chromosome	JD1	921082	922801	99.52090026183357	98.30449406241789	905465	905565	[(775370, 904790), (905035, 905849), (6, 775337)]	[(25, 905490)]	[(6, 775337), (775370, 904790), (434883, 438077), (438131, 441322), (905035, 905849), (213225, 214036), (213063, 213875), (213063, 213712), (213387, 214036), (213549, 214035)]
URI44H	contig_1 [gcode=11] [topology=linear]	921082	gb|CP124084.1|	chromosome	Am388	921082	910563	99.4870852261289	98.30101988748015	905433	905510	[(905173, 905987), (20319, 775456), (42, 20162), (775489, 904928)]	[(20181, 905490), (712, 20181), (34, 689)]	[(20319, 775456), (775489, 844834), (844489, 904928), (693, 20162), (438240, 441431), (434993, 438186), (905173, 905987), (213354, 214161), (213188, 213999), (42, 698)]
URI44H	contig_1 [gcode=11] [topology=linear]	921082	gb|CP124096.1|	chromosome	NE_5267	921082	910422	99.47444550009675	98.30351695071666	905456	905473	[(43, 20163), (20320, 775464), (775497, 904892), (905137, 905951)]	[(34, 20181), (20181, 905490)]	[(213345, 556996), (556816, 775464), (20320, 214156), (775497, 904892), (43, 20163), (438378, 441569), (435131, 438324), (905137, 905951), (213507, 214318), (213183, 213994)]
URI44H	contig_2 [gcode=11] [topology=linear]	53768	gb|CP124079.1|	lp54	Sh-2-82	53768	53843	99.13231719218552	99.99814015771462	53767	53775	[(2, 53777)]	[(1, 53768)]	[(53777, 2), (48441, 47202), (49483, 48203)]
URI44H	contig_2 [gcode=11] [topology=linear]	53768	gb|CP094596.1|	lp54	B379	53768	53532	99.15000534587833	99.55921737836631	53531	53531	[(1, 53532)]	[(103, 53634)]	[(53532, 1), (48295, 47056), (49337, 48057)]
URI44H	contig_2 [gcode=11] [topology=linear]	53768	gb|CP001257.1|	lp54	156a	53768	53885	98.61238938053097	99.9925606308585	53764	53837	[(1, 53838)]	[(1, 53765)]	[(47224, 1), (53838, 47197), (48505, 47266), (49546, 48267)]
URI44H	contig_2 [gcode=11] [topology=linear]	53768	gb|CP017218.1|	lp54	B331	53768	53759	98.37717042370927	99.96652283886327	53750	53691	[(67, 53758)]	[(1, 37874), (37891, 53768)]	[(67, 37924), (42368, 53758), (37912, 42411), (4361, 5639), (5401, 6640)]
URI44H	contig_2 [gcode=11] [topology=linear]	53768	gb|CP074056.1|	lp54	B500	53768	53758	98.38043034786156	99.94792441600953	53740	53691	[(2, 53693)]	[(1, 37874), (37901, 53768)]	[(53693, 15836), (11392, 2), (15840, 11349), (49399, 48121), (48359, 47120)]
URI44H	contig_3 [gcode=11] [topology=linear]	30638	gb|CP094586.1|	cp32-6	B379	30638	30642	99.8368252725018	99.9934721587571	30636	30640	[(30267, 30642), (1, 30266)]	[(30263, 30638), (1, 30262)]	[(30266, 1), (30642, 30267)]
URI44H	contig_3 [gcode=11] [topology=linear]	30638	gb|CP002321.1|	cp32-12	JD1	30638	30019	94.59008060416818	88.94836477576865	27252	27217	[(1, 17331), (21742, 26318), (18180, 21440), (29644, 30019), (27967, 29643)]	[(3739, 8375), (8688, 11947), (12953, 30262), (1, 1674), (30263, 30638)]	[(17331, 1), (26318, 22414), (21440, 18180), (29643, 27967), (30019, 29644), (22629, 21742)]
URI44H	contig_3 [gcode=11] [topology=linear]	30638	gb|CP002309.1|	cp32-11	JD1	30638	29902	94.97154758805371	87.09772178340623	26685	26769	[(18450, 21787), (29527, 29902), (1, 18066), (23184, 26534), (27884, 29526)]	[(8618, 11947), (1, 1641), (3728, 7069), (12262, 30262), (30263, 30638)]	[(16927, 1), (26534, 23184), (21787, 18450), (29526, 27884), (18066, 16889), (29902, 29527)]
URI44H	contig_3 [gcode=11] [topology=linear]	30638	gb|CP001264.1|	cp32-3	156a	30638	30280	94.70024431497839	86.12180951759252	26386	26547	[(23573, 26924), (29905, 30280), (18378, 22109), (1, 16523), (17028, 17611), (28262, 29904), (17659, 18002)]	[(1, 1641), (8634, 12349), (12953, 30262), (3722, 7069), (30263, 30638)]	[(16523, 1), (26924, 23573), (22109, 18378), (29904, 28262), (17611, 17028), (30280, 29905), (18002, 17659)]
URI44H	contig_3 [gcode=11] [topology=linear]	30638	gb|CP001208.1|	cp32-4	ZS7	30638	30964	95.2454741297857	86.14465696194269	26393	26402	[(22532, 26405), (30589, 30964), (1, 14787), (15090, 16774), (16938, 20980), (28946, 30588)]	[(1, 1641), (13481, 15165), (3728, 7603), (9270, 13295), (15468, 30262), (30263, 30638)]	[(14787, 1), (26405, 22532), (20980, 16938), (16774, 15090), (30588, 28946), (30964, 30589)]
URI44H	contig_4 [gcode=11] [topology=linear]	30301	gb|CP094583.1|	cp32-2	B379	30301	30302	99.96369876575804	99.99339955777037	30299	30300	[(1, 833), (834, 30302)]	[(1, 833), (834, 30301)]	[(30302, 834), (833, 1)]
URI44H	contig_4 [gcode=11] [topology=linear]	30301	gb|CP001263.1|	cp32-4	156a	30301	30300	99.51486749612224	99.99339955777037	30299	30298	[(1, 833), (834, 30300)]	[(1, 833), (834, 30301)]	[(30300, 834), (833, 1)]
URI44H	contig_4 [gcode=11] [topology=linear]	30301	gb|CP017204.1|	cp32-3	B331	30301	30192	95.81497797356829	85.21170918451536	25820	25811	[(1, 830), (23058, 26420), (9745, 18008), (28197, 30192), (18369, 21034), (831, 9528)]	[(21606, 30301), (12981, 14368), (1, 833), (14695, 21605), (834, 2830), (4524, 7862), (9889, 12551)]	[(9528, 831), (16643, 9745), (26420, 23058), (21034, 18369), (30192, 28197), (18008, 16642), (830, 1)]
