contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP019755.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp26, complete sequence	GCF_002151505.1_ASM215150v1_genomic	26498	gb|CP019917.1|	cp26	PAbe	26498	26498	98.26534110387384	99.99622613027398	26497	26497	[(1, 26498)]	[(1, 26498)]	[(1, 26498), (17966, 19294), (19431, 20759)]	9826.163269791476
NZ_CP019756.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-1_1, complete sequence	GCF_002151505.1_ASM215150v1_genomic	61418	gb|CP019756.1|	cp32-5+1	B31_NRZ	61418	61418	98.60510507984048	99.9983718128236	61417	61417	[(1, 61418)]	[(1, 61418)]	[(1, 61418), (1, 16469), (30676, 47147), (22737, 30675), (53482, 61418), (17210, 21457), (47883, 52126)]	9860.34996041643
NZ_CP019757.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-2, complete sequence	GCF_002151505.1_ASM215150v1_genomic	31245	gb|CP019757.1|	cp32-2	B31_NRZ	31245	31245	100.0	99.99679948791807	31244	31244	[(1, 31245)]	[(1, 31245)]	[(1, 31245)]	9999.679948791807
NZ_CP019758.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-3, complete sequence	GCF_002151505.1_ASM215150v1_genomic	30222	gb|CP019758.1|	cp32-3	B31_NRZ	30222	30222	100.0	99.99669115214083	30221	30221	[(1, 30222)]	[(1, 30222)]	[(1, 30222)]	9999.669115214083
NZ_CP019759.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-4, complete sequence	GCF_002151505.1_ASM215150v1_genomic	30300	gb|CP019759.1|	cp32-4	B31_NRZ	30300	30300	100.0	99.99669966996699	30299	30299	[(1, 30300)]	[(1, 30300)]	[(1, 30300)]	9999.669966996698
NZ_CP019760.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp32-9, complete sequence	GCF_002151505.1_ASM215150v1_genomic	30651	gb|CP019760.1|	cp32-9	B31_NRZ	30651	30651	100.0	99.99673746370429	30650	30650	[(1, 30651)]	[(1, 30651)]	[(1, 30651)]	9999.673746370428
NZ_CP019761.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp17, complete sequence	GCF_002151505.1_ASM215150v1_genomic	16821	gb|AE000793.2|	lp17	B31	16821	16821	100.0	99.99405505023482	16820	16820	[(1, 16821)]	[(1, 16821)]	[(16821, 1)]	9999.405505023482
NZ_CP019762.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp28-1	GCF_002151505.1_ASM215150v1_genomic	21891	gb|CP019762.1|	lp28-1	B31_NRZ	21891	21891	95.08661758336943	99.99543191265818	21890	21890	[(1, 21891)]	[(1, 21891)]	[(1, 21891), (3965, 7276), (4538, 7839), (3965, 6667), (5132, 7809), (1465, 3976), (3682, 6217), (1754, 3976), (4538, 6801), (1754, 3976)]	9508.227394362784
NZ_CP019763.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp36, complete sequence	GCF_002151505.1_ASM215150v1_genomic	36780	gb|CP019763.1|	lp36	B31_NRZ	36780	36780	97.75451862781262	99.99728113104949	36779	36779	[(1, 36780)]	[(1, 36780)]	[(1, 36780), (28610, 31114), (30971, 33467), (5986, 5250), (7996, 7257)]	9775.186081055792
NZ_CP019764.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp38, complete sequence	GCF_002151505.1_ASM215150v1_genomic	38834	gb|CP019764.1|	lp38	B31_NRZ	38834	38834	99.8997995991984	99.99742493691095	38833	38833	[(1, 38834)]	[(1, 38834)]	[(1, 38834), (22083, 24619), (31214, 33752)]	9989.722711633289
NZ_CP019765.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp54, complete sequence	GCF_002151505.1_ASM215150v1_genomic	53650	gb|CP019765.1|	lp54	B31_NRZ	53650	53650	100.0	99.99813606710158	53649	53649	[(1, 53650)]	[(1, 53650)]	[(1, 53650)]	9999.813606710159
NZ_CP019766.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp56, complete sequence	GCF_002151505.1_ASM215150v1_genomic	52951	gb|CP019926.1|	lp56	PAbe	52951	52971	100.0	99.99811146153992	52950	52950	[(21, 52971)]	[(1, 52951)]	[(21, 52971)]	9999.811146153992
NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	GCF_002151505.1_ASM215150v1_genomic	909921	gb|CP019916.1|	chromosome	PAbe	909921	910728	99.98291031835791	99.99989010034938	909920	910727	[(1, 910728)]	[(1, 909921)]	[(214000, 910728), (1, 213512), (435152, 438345), (438399, 441590), (213353, 213674), (213514, 213836), (213676, 213998), (213838, 214160), (844619, 844995), (844652, 845028)]	9998.280043748879
