contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI44H	921082	gb|CP094579.1|	chromosome	B379	921082	920773	99.49414778075983	99.95125298290489	920633	920772	[(1, 920773)]	[(360, 920993)]	[(1, 916546), (906441, 920773), (906375, 916609), (906502, 916672), (906565, 916672), (906312, 916483), (906315, 916420), (906626, 916672), (906315, 916357), (906315, 916296)]	9944.564735153252
contig_10 [gcode=11] [topology=linear]	URI44H	27219	gb|CP094590.1|	lp28-3	B379	27219	28768	99.54158708109047	99.99632609574195	27218	27206	[(69, 27275)]	[(1, 27219)]	[(27275, 69), (5954, 5417), (8895, 8358), (10295, 10046), (10349, 10100)]	9953.793001848417
contig_11 [gcode=11] [topology=linear]	URI44H	26514	gb|CP124077.1|	cp26	Sh-2-82	26514	26514	98.24705560120515	99.9924568152674	26512	26512	[(10281, 26514), (1, 10280)]	[(10281, 26514), (1, 10280)]	[(26514, 10281), (10280, 1), (19310, 17971), (20775, 19438)]	9823.96446443068
contig_12 [gcode=11] [topology=linear]	URI44H	25140	gb|CP002306.1|	lp28-1	JD1	25140	24354	93.20931912588044	88.96579156722355	22366	19528	[(1, 16518), (18603, 21614)]	[(78, 15095), (16039, 20347), (21139, 24180)]	[(1, 15011), (18626, 21614), (18652, 20978), (19055, 21339), (18626, 20719), (18603, 20164), (19700, 21339), (19387, 21071), (18664, 20127), (14988, 16518)]	8292.440857475902
contig_13 [gcode=11] [topology=linear]	URI44H	24780	gb|CP001265.1|	lp25	156a	24780	24910	98.82149645757733	99.99596448748991	24779	24777	[(52, 24829)]	[(1, 24780)]	[(52, 24829), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9881.750850372513
contig_14 [gcode=11] [topology=linear]	URI44H	24223	gb|CP094593.1|	lp28-6	B379	24223	26653	99.92569352708058	99.99587169219338	24222	24210	[(1706, 25916)]	[(1, 24223)]	[(1706, 25916)]	9992.156828687388
contig_15 [gcode=11] [topology=linear]	URI44H	21544	gb|CP094589.1|	lp17	B379	21544	17965	100.0	99.99535833642777	21543	17945	[(20, 17965)]	[(1, 21544)]	[(17965, 20), (14316, 17965)]	9999.535833642776
contig_16 [gcode=11] [topology=linear]	URI44H	21164	gb|CP094588.1|	cp32-9	B379	21164	21173	99.3624557260921	99.99054999055	21162	21171	[(3341, 21173), (1, 3340)]	[(17825, 21164), (1, 17824)]	[(3341, 21173), (1, 3340)]	9935.306596463623
contig_17 [gcode=11] [topology=linear]	URI44H	21164	gb|CP094587.1|	cp32-7	B379	21164	21166	99.97165265047718	99.99054999055	21162	21164	[(1, 19693), (19694, 21166)]	[(1474, 21164), (1, 1473)]	[(1, 19693), (19694, 21166)]	9996.220531985438
contig_18 [gcode=11] [topology=linear]	URI44H	12562	gb|CP094582.1|	cp32-12	B379	12562	30796	99.79779125836056	99.99203948415857	12561	12616	[(16402, 29018)]	[(1, 12562)]	[(22382, 29018), (16402, 22618)]	9978.984683937804
contig_19 [gcode=11] [topology=linear]	URI44H	7826	gb|CP094581.1|	cp32-11	B379	7826	30287	99.98722371278906	99.98722208024535	7825	7826	[(20513, 28339)]	[(1, 7826)]	[(20513, 28339)]	9997.444742557813
contig_2 [gcode=11] [topology=linear]	URI44H	53768	gb|CP124079.1|	lp54	Sh-2-82	53768	53843	99.13231719218552	99.99814015771462	53767	53775	[(2, 53777)]	[(1, 53768)]	[(53777, 2), (48441, 47202), (49483, 48203)]	9913.04734874319
