contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT35H	910022	gb|CP031412.1|	chromosome	MM1	910022	908512	99.54745860503597	99.80363112100586	908235	908511	[(1, 908512)]	[(236, 904637), (905327, 909161)]	[(213217, 904705), (1, 213704), (904690, 908512), (438118, 441309), (434869, 438062), (213055, 213866), (213379, 214028), (212897, 213542), (213541, 214028), (212897, 213380)]	9935.19783765061
contig_10 [gcode=11] [topology=linear]	UCT35H	18631	gb|CP001202.1|	cp32-3+10	ZS7	18631	48168	80.95	35.26380763244056	6570	9787	[(15324, 16470), (36836, 40052), (35070, 35779), (8972, 13100), (35978, 36566)]	[(10012, 14138), (6689, 7834), (15176, 15861), (14363, 14977)]	[(13100, 8972), (40052, 36836), (15324, 16470), (35779, 35070), (36566, 35978)]	2854.6052278460634
contig_11 [gcode=11] [topology=linear]	UCT35H	18030	gb|CP001497.1|	lp17	94a	18030	18110	99.17392027499031	99.99445368829728	18029	17992	[(47, 18039)]	[(1, 18030)]	[(18039, 47)]	9916.841978024406
contig_12 [gcode=11] [topology=linear]	UCT35H	17015	gb|CP001496.1|	cp32-5	94a	17015	29459	97.20764836189811	99.9941228327946	17014	16964	[(15992, 27629), (10664, 15991)]	[(1, 17015)]	[(27629, 16796), (15991, 10664), (16941, 15992)]	9720.193530586745
contig_13 [gcode=11] [topology=linear]	UCT35H	10390	gb|CP001462.1|	lp5	WI91-23	10390	5252	99.71131639722863	99.99037536092396	10389	5195	[(1, 5196)]	[(1, 10390)]	[(1, 5196), (5196, 1)]	9970.171954290743
contig_14 [gcode=11] [topology=linear]	UCT35H	8693	gb|CP001460.1|	cp9-3	WI91-23	8693	8706	94.08895598652886	98.38950880018406	8553	8566	[(1, 8567)]	[(140, 8693)]	[(1, 8567)]	9257.366163036711
contig_15 [gcode=11] [topology=linear]	UCT35H	7583	gb|CP001498.1|	cp32-10	94a	7583	30162	98.73670212765957	98.90544639324806	7500	7437	[(20846, 28283)]	[(2, 5364), (5444, 7582)]	[(28283, 22911), (22986, 20846)]	9765.597599333334
contig_16 [gcode=11] [topology=linear]	UCT35H	2350	gb|CP031407.1|	cp32-7	MM1	2350	14018	99.91489361702128	99.95744680851064	2349	2349	[(5831, 8180)]	[(1, 2350)]	[(8180, 5831)]	9987.237664101403
contig_18 [gcode=11] [topology=linear]	UCT35H	988	gb|CP017206.1|	cp32-4	B331	988	30617	99.2914979757085	99.89878542510121	987	987	[(16377, 17364)]	[(1, 988)]	[(17364, 16377)]	9919.100050812174
contig_2 [gcode=11] [topology=linear]	UCT35H	88152	gb|CP001265.1|	lp25	156a	88152	24910	97.823028684518	42.82262455758236	37749	24909	[(1, 24910)]	[(18284, 18821), (19235, 23233), (54832, 55980), (80997, 88152), (56053, 80964)]	[(24910, 1), (1, 7154), (5014, 1012), (22040, 20780), (19390, 18130), (23760, 24910), (16278, 17089), (11189, 11997), (3024, 2487)]	4189.038830442723
contig_20 [gcode=11] [topology=linear]	UCT35H	811	gb|CP002229.1|	cp32-7	N40	811	17483	99.38347718865597	99.8766954377312	810	810	[(14693, 15503)]	[(1, 811)]	[(14693, 15503)]	9926.093282714099
contig_21 [gcode=11] [topology=linear]	UCT35H	787	gb|CP002321.1|	cp32-12	JD1	787	30019	99.23761118170266	99.87293519695044	786	786	[(9767, 10553)]	[(1, 787)]	[(10553, 9767)]	9911.151510650354
contig_22 [gcode=11] [topology=linear]	UCT35H	722	gb|CP002309.1|	cp32-11	JD1	722	29902	96.23655913978494	77.00831024930747	556	554	[(9774, 10328)]	[(166, 722)]	[(10328, 9774)]	7411.014803562385
