assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	gb|CP124096.1|	chromosome	NE_5267	903233	910422	99.39999934354414	913872	913789	[(213183, 213832), (213512, 214317), (698, 214156), (213674, 214317), (438378, 441569), (435131, 438324), (213183, 213670), (213350, 903253), (213183, 213994), (51, 700)]	[(213201, 213844), (438283, 441474), (213357, 214167), (213681, 214167), (213519, 214167), (435036, 438229), (213201, 903158), (676, 214167), (213201, 214006), (1, 649)]	[(213350, 903253), (698, 214156), (435131, 438324), (438378, 441569), (213183, 213994), (213512, 214317), (51, 700), (213183, 213832), (213674, 214317), (213183, 213670)]	101.17787990474218
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	gb|CP124100.1|	chromosome	NE_5261	903233	910422	99.40010875285421	913872	913790	[(213513, 214318), (698, 214157), (213675, 214318), (50, 700), (213184, 213833), (438379, 441570), (213351, 903253), (213184, 213671), (435132, 438325), (213184, 213995)]	[(213201, 213844), (438283, 441474), (213357, 214167), (213681, 214167), (213519, 214167), (435036, 438229), (213201, 903158), (676, 214167), (213201, 214006), (1, 649)]	[(213351, 903253), (698, 214157), (435132, 438325), (438379, 441570), (213184, 213995), (213513, 214318), (50, 700), (213184, 213833), (213675, 214318), (213184, 213671)]	101.17787990474218
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	gb|CP002228.1|	chromosome	N40	903233	902191	99.4743326759289	910525	909783	[(843264, 902101), (437231, 440422), (212838, 213156), (19951, 213156), (843297, 843612), (212838, 843612), (433984, 437177), (1, 19951)]	[(197, 20149), (213362, 213682), (438283, 441474), (213686, 214006), (435036, 438229), (844360, 844675), (213524, 213844), (213848, 844708), (20306, 213520), (844393, 903233)]	[(212838, 843612), (19951, 213156), (843264, 902101), (1, 19951), (437231, 440422), (433984, 437177), (212838, 213156), (212838, 213156), (212838, 213156), (843297, 843612)]	100.80732214168438
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	gb|CP124080.1|	chromosome	Sh-2-82	903233	907764	99.38820729285837	912433	912390	[(213025, 213837), (434850, 438043), (775249, 903028), (556645, 775274), (213192, 213997), (438097, 441288), (20159, 556708), (213025, 213675), (213354, 213997), (20, 20159)]	[(213201, 213844), (213357, 214168), (438283, 441474), (1, 20149), (213519, 214168), (435036, 438229), (20306, 556888), (213201, 214006), (556714, 775354), (775387, 903158)]	[(20159, 556708), (556645, 775274), (775249, 903028), (20, 20159), (434850, 438043), (438097, 441288), (213025, 213837), (213192, 213997), (213025, 213675), (213354, 213997)]	101.01856331644217
XYZ459H	contig_1 [gcode=11] [topology=linear]	903233	gb|CP094579.1|	chromosome	B379	903233	920773	99.38843250614417	912115	912072	[(437760, 440951), (434513, 437706), (212855, 213660), (19822, 556371), (212688, 213338), (774912, 902691), (556308, 774937), (212688, 213500), (213017, 213660), (1, 19822)]	[(213201, 213844), (213357, 214168), (438283, 441474), (213519, 214168), (435036, 438229), (20306, 556888), (213201, 214006), (319, 20149), (556714, 775354), (775387, 903158)]	[(19822, 556371), (556308, 774937), (774912, 902691), (1, 19822), (434513, 437706), (437760, 440951), (212688, 213500), (212855, 213660), (212688, 213338), (213017, 213660)]	100.98335645398254
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	gb|CP001497.1|	lp17	94a	32754	18110	88.2051282051282	3683	3636	[(1281, 3850), (105, 1172)]	[(8119, 10720), (6522, 7604)]	[(1281, 3850), (105, 1172)]	11.24442816144593
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	gb|CP124078.1|	lp17	Sh-2-82	32754	17944	87.82435129740519	3485	3440	[(1234, 3824), (274, 1124)]	[(6740, 7604), (8119, 10740)]	[(1234, 3824), (274, 1124)]	10.639921841607132
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	gb|CP094589.1|	lp17	B379	32754	17965	87.82435129740519	3485	3440	[(1185, 3775), (225, 1075)]	[(6740, 7604), (8119, 10740)]	[(1185, 3775), (225, 1075)]	10.639921841607132
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	gb|CP002313.1|	lp17	JD1	32754	17522	87.83629078420148	3471	3432	[(1, 841), (951, 3543)]	[(6754, 7604), (8119, 10740)]	[(951, 3543), (1, 841)]	10.59717897050742
XYZ459H	contig_2 [gcode=11] [topology=linear]	32754	gb|CP001258.1|	lp17	156a	32754	17849	87.81392694063926	3482	3437	[(14036, 16623), (16736, 17586)]	[(6740, 7604), (8122, 10740)]	[(16623, 14036), (17586, 16736)]	10.630762654942908
