contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP019844.1 Borreliella burgdorferi strain PAli chromosome, complete genome	GCF_002151465.1_ASM215146v1_genomic	909921	gb|CP019916.1|	chromosome	PAbe	909921	910728	99.9817129720339	99.99989010034938	909920	910727	[(1, 910728)]	[(1, 909921)]	[(214000, 910728), (1, 213512), (435152, 438345), (438399, 441590), (213353, 213674), (213514, 213836), (213676, 213998), (213838, 214160), (844619, 844995), (844652, 845028)]	9998.160309248065
NZ_CP019845.1 Borreliella burgdorferi isolate yes plasmid cp26, complete sequence	GCF_002151465.1_ASM215146v1_genomic	26498	gb|CP019917.1|	cp26	PAbe	26498	26498	98.26534110387384	99.99622613027398	26497	26497	[(1, 26498)]	[(1, 26498)]	[(1, 26498), (17966, 19294), (19431, 20759)]	9826.163269791476
NZ_CP019846.1 Borreliella burgdorferi isolate yes plasmid cp32-1, complete sequence	GCF_002151465.1_ASM215146v1_genomic	30726	gb|CP019846.1|	cp32-1	PAli	30726	30726	100.0	99.9967454273254	30725	30725	[(1, 30726)]	[(1, 30726)]	[(1, 30726)]	9999.674542732539
NZ_CP019847.1 Borreliella burgdorferi isolate yes plasmid cp32-3, complete sequence	GCF_002151465.1_ASM215146v1_genomic	30418	gb|CP019847.1|	cp32-3	PAli	30418	30418	100.0	99.9967124728779	30417	30417	[(1, 30418)]	[(1, 30418)]	[(1, 30418)]	9999.67124728779
NZ_CP019848.1 Borreliella burgdorferi isolate yes plasmid cp32-4, complete sequence	GCF_002151465.1_ASM215146v1_genomic	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	100.0	99.99669956104161	30298	30298	[(1, 30299)]	[(1, 30299)]	[(1, 30299)]	9999.66995610416
NZ_CP019849.1 Borreliella burgdorferi isolate yes plasmid cp32-5, complete sequence	GCF_002151465.1_ASM215146v1_genomic	30674	gb|CP019849.1|	cp32-5	PAli	30674	30674	100.0	99.99673991002152	30673	30673	[(1, 30674)]	[(1, 30674)]	[(1, 30674)]	9999.673991002152
NZ_CP019850.1 Borreliella burgdorferi isolate yes plasmid cp32-9, complete sequence	GCF_002151465.1_ASM215146v1_genomic	30580	gb|CP019850.1|	cp32-9	PAli	30580	30580	100.0	99.99672988881622	30579	30579	[(1, 30580)]	[(1, 30580)]	[(1, 30580)]	9999.672988881623
NZ_CP019851.1 Borreliella burgdorferi isolate yes plasmid lp17, complete sequence	GCF_002151465.1_ASM215146v1_genomic	16820	gb|CP019851.1|	lp17	PAli	16820	16820	100.0	99.99405469678953	16819	16819	[(1, 16820)]	[(1, 16820)]	[(1, 16820)]	9999.405469678954
NZ_CP019852.1 Borreliella burgdorferi isolate yes plasmid lp36, complete sequence	GCF_002151465.1_ASM215146v1_genomic	36714	gb|CP019924.1|	lp36	PAbe	36714	36846	97.75109674440084	99.9972762433949	36713	36713	[(133, 36846)]	[(1, 36714)]	[(133, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9774.84342424467
NZ_CP019853.1 Borreliella burgdorferi isolate yes plasmid lp38, complete sequence	GCF_002151465.1_ASM215146v1_genomic	38841	gb|CP019853.1|	lp38	PAli	38841	38841	99.89981556957126	99.9974254009938	38840	38840	[(1, 38841)]	[(1, 38841)]	[(1, 38841), (22090, 24626), (31221, 33759)]	9989.724354991242
NZ_CP019854.1 Borreliella burgdorferi isolate yes plasmid lp54, complete sequence	GCF_002151465.1_ASM215146v1_genomic	53650	gb|CP019854.1|	lp54	PAli	53650	53650	100.0	99.99813606710158	53649	53649	[(1, 53650)]	[(1, 53650)]	[(1, 53650)]	9999.813606710159
NZ_CP019855.1 Borreliella burgdorferi isolate yes plasmid lp56, complete sequence	GCF_002151465.1_ASM215146v1_genomic	52971	gb|CP019855.1|	lp56	PAli	52971	52971	100.0	99.9981121745861	52970	52970	[(1, 52971)]	[(1, 52971)]	[(1, 52971)]	9999.81121745861
