assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	gb|CP124092.1|	chromosome	Am293	907926	910655	99.47116916910798	99.84062577787176	906479	906523	[(775580, 905018), (1, 20089), (20246, 775547), (905263, 906959)]	[(1402, 887768), (887768, 907881)]	[(775547, 20246), (844925, 775580), (905018, 844580), (20089, 1), (441519, 438328), (438274, 435081), (906959, 905263), (214087, 213114), (214249, 213280), (213926, 213114)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	gb|CP094597.1|	chromosome	B31-5A4	907926	909655	99.4725762595956	99.75493597495831	905701	905765	[(904505, 906201), (19494, 774797), (774830, 904260), (1, 19337)]	[(887768, 907103), (1402, 887768)]	[(774797, 19494), (844166, 774830), (904260, 843821), (19337, 1), (440768, 437577), (437523, 434330), (906201, 904505), (213498, 212529), (213337, 212363), (213498, 212691)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	gb|CP019916.1|	chromosome	PAbe	907926	910728	99.4666017609673	99.84437057645667	906513	906554	[(20322, 775619), (43, 20165), (905336, 907032), (775652, 905091)]	[(1402, 887768), (887768, 907915)]	[(775619, 20322), (844997, 775652), (905091, 844652), (20165, 43), (441590, 438399), (438345, 435152), (907032, 905336), (214160, 213187), (214321, 213353), (214321, 213514)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	gb|AE000783.1|	chromosome	B31	907926	910724	99.4609355643914	99.84437057645667	906513	906550	[(43, 20164), (20321, 775626), (905332, 907028), (775659, 905087)]	[(1402, 887768), (887768, 907915)]	[(775626, 20321), (844994, 775659), (905087, 844649), (20164, 43), (441591, 438400), (438346, 435153), (907028, 905332), (214324, 213355), (214163, 213189), (214324, 213517)]
UWI263P	contig_1 [gcode=11] [topology=linear]	907926	gb|CP005925.1|	chromosome	CA382	907926	910736	99.46661864379031	99.84437057645667	906513	906559	[(20321, 775635), (43, 20164), (775668, 905096), (905341, 907037)]	[(1402, 887768), (887768, 907915)]	[(775635, 20321), (845003, 775668), (905096, 844658), (20164, 43), (441600, 438409), (438355, 435162), (907037, 905341), (214325, 213356), (214164, 213190), (214002, 213190)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	gb|CP001271.1|	cp26	156a	26519	26522	97.46337121730797	99.98114559372524	26514	26517	[(15793, 26522), (4, 15792)]	[(15793, 26519), (1, 15789)]	[(15792, 4), (26522, 15793), (19317, 17982), (20782, 19449)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	gb|CP124077.1|	cp26	Sh-2-82	26519	26514	97.29609473936407	99.9849164749802	26515	26510	[(1, 15790), (15793, 26514)]	[(1, 15793), (15794, 26517)]	[(15790, 1), (26514, 15793), (19310, 17971), (20775, 19442)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	gb|CP094580.1|	cp26	B379	26519	26515	97.29276473406804	99.9849164749802	26515	26511	[(1, 15791), (15794, 26515)]	[(1, 15793), (15794, 26517)]	[(15791, 1), (26515, 15794), (19311, 17972), (20776, 19443)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	gb|CP002316.1|	cp26	JD1	26519	26525	97.19056907230606	99.98868735623515	26516	26521	[(1, 15796), (15797, 26523)]	[(15796, 26519), (1, 15794)]	[(15796, 1), (26523, 15797), (19321, 17986), (20786, 19453)]
UWI263P	contig_2 [gcode=11] [topology=linear]	26519	gb|CP001493.1|	cp26	94a	26519	26507	96.93608572113244	99.9698329499604	26511	26499	[(15798, 26507), (5, 15795)]	[(15794, 26517), (1, 15789)]	[(15795, 5), (26507, 15798), (20773, 19434), (19302, 17983)]
