assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
ESI425H	contig_1 [gcode=11] [topology=linear]	434789	gb|CP124088.1|	chromosome	Am315	434789	910229	99.41144851085541	99.9241011157136	434459	434791	[(1, 434792)]	[(302, 597), (625, 434789)]	[(213125, 434792), (298, 213612), (212963, 213775), (213287, 213936), (212801, 213450), (213449, 213935), (212805, 213288), (212801, 213126), (213611, 213936), (1, 299)]
ESI425H	contig_1 [gcode=11] [topology=linear]	434789	gb|CP094597.1|	chromosome	B31-5A4	434789	909655	99.40333693565523	99.82612255599844	434033	434354	[(1, 434355)]	[(756, 434789)]	[(212691, 434355), (1, 213175), (212529, 213337), (212363, 213013), (212853, 213498), (213015, 213497), (212367, 212851), (213177, 213498), (212363, 212689)]
ESI425H	contig_1 [gcode=11] [topology=linear]	434789	gb|CP124084.1|	chromosome	Am388	434789	910563	99.4011784880327	99.99402008790472	434763	434918	[(100, 435018)]	[(1, 597), (622, 434789)]	[(213354, 435018), (693, 213999), (213516, 214161), (213188, 213838), (100, 698), (213192, 213676), (213678, 214160), (213840, 214161), (213188, 213514)]
ESI425H	contig_1 [gcode=11] [topology=linear]	434789	gb|CP124092.1|	chromosome	Am293	434789	910655	99.40318755206745	99.99333009804757	434760	435081	[(25, 435106)]	[(1, 597), (625, 434789)]	[(213442, 435106), (623, 213926), (213280, 214087), (213604, 214249), (213114, 213764), (25, 624), (213118, 213602), (213766, 214248), (213928, 214249), (213114, 213440)]
ESI425H	contig_1 [gcode=11] [topology=linear]	434789	gb|CP019916.1|	chromosome	PAbe	434789	910728	99.3961327916055	99.99333009804757	434760	435076	[(101, 435177)]	[(1, 597), (625, 434789)]	[(213514, 435177), (699, 213998), (213353, 214160), (213187, 213836), (213676, 214321), (101, 700), (213838, 214320), (213191, 213674), (213187, 213512), (214000, 214321)]
ESI425H	contig_2 [gcode=11] [topology=linear]	342816	gb|CP031412.1|	chromosome	MM1	342816	908512	99.59335394216718	99.99970829832914	342815	342826	[(549722, 892548)]	[(1, 342816)]	[(549722, 892548), (844266, 844609), (844299, 844642)]
ESI425H	contig_2 [gcode=11] [topology=linear]	342816	gb|CP002312.1|	chromosome	JD1	342816	922801	99.48411138768797	99.99970829832914	342815	342914	[(549717, 892631)]	[(1, 342816)]	[(556609, 892631), (549717, 556792), (844375, 844721)]
ESI425H	contig_2 [gcode=11] [topology=linear]	342816	gb|CP124096.1|	chromosome	NE_5267	342816	910422	99.4384376345713	99.99970829832914	342815	342760	[(549983, 892743)]	[(1, 342816)]	[(556816, 892743), (549983, 556996), (844497, 844840), (844464, 844807)]
ESI425H	contig_2 [gcode=11] [topology=linear]	342816	gb|CP124100.1|	chromosome	NE_5261	342816	910422	99.43814666961511	99.99970829832914	342815	342759	[(549984, 892743)]	[(1, 342816)]	[(556817, 892743), (549984, 556997), (844497, 844840), (844464, 844807)]
ESI425H	contig_2 [gcode=11] [topology=linear]	342816	gb|CP124084.1|	chromosome	Am388	342816	910563	99.46598486279181	99.99970829832914	342815	342924	[(549844, 892768)]	[(1, 342816)]	[(556730, 844832), (844489, 892768), (549844, 556913), (844456, 844801), (844518, 844865)]
ESI425H	contig_3 [gcode=11] [topology=linear]	108461	gb|CP031412.1|	chromosome	MM1	108461	908512	99.78333625291575	99.99907800960715	108460	108460	[(441261, 549721)]	[(1, 108461)]	[(549721, 441261)]
ESI425H	contig_3 [gcode=11] [topology=linear]	108461	gb|CP094561.1|	chromosome	B408	108461	903249	99.48832363760405	99.99907800960715	108460	108460	[(441420, 549880)]	[(1, 108461)]	[(549880, 441420)]
ESI425H	contig_3 [gcode=11] [topology=linear]	108461	gb|CP074054.1|	chromosome	B500	108461	903660	99.48832363760405	99.99907800960715	108460	108460	[(441614, 550074)]	[(1, 108461)]	[(550074, 441614)]
ESI425H	contig_3 [gcode=11] [topology=linear]	108461	gb|CP017201.2|	chromosome	B331	108461	903654	99.48647975882065	99.99907800960715	108460	108460	[(441616, 550076)]	[(1, 108461)]	[(550076, 441616)]
ESI425H	contig_3 [gcode=11] [topology=linear]	108461	gb|CP124080.1|	chromosome	Sh-2-82	108461	907764	99.46988484976997	99.99907800960715	108460	108454	[(441240, 549694)]	[(1, 108461)]	[(549694, 441240)]
ESI425H	contig_4 [gcode=11] [topology=linear]	56468	gb|CP001567.1|	lp36	Bol26	56468	36936	98.60461718293395	45.68959410639654	25800	23784	[(19238, 23209), (3779, 18965), (60, 2215), (34464, 36936)]	[(7899, 27069), (54313, 56468), (167, 2639), (3151, 5154)]	[(18965, 3779), (23209, 19238), (2215, 60), (34464, 35569), (35569, 34464), (35549, 36467), (36467, 35549), (5334, 6070), (7341, 8081), (36446, 36936)]
