contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT113H	905788	gb|CP124080.1|	chromosome	Sh-2-82	905788	907764	99.75784019634578	99.99624636228344	905754	905444	[(19, 905463)]	[(1, 775535), (775568, 905788)]	[(213025, 775274), (19, 213998), (775249, 905463), (434850, 438043), (438097, 441288), (213029, 213997), (213192, 213997), (213029, 213837), (213354, 213998), (213029, 213675)]	9975.409564843096
contig_10 [gcode=11] [topology=linear]	UCT113H	19970	gb|CP001258.1|	lp17	156a	19970	17849	100.0	98.5177766649975	19674	17410	[(1, 17411)]	[(2284, 19694), (1, 2265)]	[(1, 17411), (2265, 1)]	9851.77766649975
contig_100 [gcode=11] [topology=linear]	UCT113H	287	gb|CP001269.1|	cp32-8	156a	287	30946	100.0	99.65156794425087	286	286	[(10715, 11001)]	[(1, 287)]	[(10715, 11001)]	9965.156794425087
contig_101 [gcode=11] [topology=linear]	UCT113H	286	gb|CP001266.1|	cp32-12	156a	286	30652	100.0	99.65034965034964	285	285	[(21494, 21779)]	[(1, 286)]	[(21779, 21494)]	9965.034965034964
contig_102 [gcode=11] [topology=linear]	UCT113H	286	gb|CP001269.1|	cp32-8	156a	286	30946	100.0	99.65034965034964	285	285	[(21632, 21917)]	[(1, 286)]	[(21917, 21632)]	9965.034965034964
contig_103 [gcode=11] [topology=linear]	UCT113H	280	gb|CP094608.1|	lp21	B31-5A4	280	18211	98.92857142857143	99.64285714285714	279	279	[(1616, 1895)]	[(1, 280)]	[(1616, 1895)]	9857.525510204081
contig_104 [gcode=11] [topology=linear]	UCT113H	276	gb|CP001259.1|	cp32-6	156a	276	30293	100.0	99.63768115942028	275	275	[(26586, 26861)]	[(1, 276)]	[(26861, 26586)]	9963.768115942028
contig_105 [gcode=11] [topology=linear]	UCT113H	263	gb|CP001256.1|	lp28-3	156a	263	28770	100.0	99.61977186311786	262	262	[(6683, 6945)]	[(1, 263)]	[(6683, 6945)]	9961.977186311786
contig_106 [gcode=11] [topology=linear]	UCT113H	263	gb|CP001498.1|	cp32-10	94a	263	30162	100.0	99.61977186311786	262	262	[(8087, 8349)]	[(1, 263)]	[(8087, 8349)]	9961.977186311786
contig_107 [gcode=11] [topology=linear]	UCT113H	261	gb|CP001261.1|	cp32-1	156a	261	14883	100.0	99.61685823754789	260	260	[(3454, 3714)]	[(1, 261)]	[(3714, 3454)]	9961.68582375479
contig_108 [gcode=11] [topology=linear]	UCT113H	248	gb|CP001270.1|	cp32-11	156a	248	30439	100.0	99.59677419354838	247	247	[(24609, 24856)]	[(1, 248)]	[(24609, 24856)]	9959.677419354839
contig_109 [gcode=11] [topology=linear]	UCT113H	246	gb|CP001455.1|	lp28-6	WI91-23	246	29782	100.0	99.59349593495935	245	245	[(29254, 29499)]	[(1, 246)]	[(29499, 29254)]	9959.349593495936
contig_11 [gcode=11] [topology=linear]	UCT113H	19792	gb|CP001272.1|	lp28-4	156a	19792	29501	97.62933747325138	99.99494745351657	19791	19799	[(9556, 21276), (21344, 29423)]	[(1, 19792)]	[(9556, 21276), (21344, 29423), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9762.440470559408
contig_110 [gcode=11] [topology=linear]	UCT113H	244	gb|CP094603.1|	cp32-7	B31-5A4	244	30801	100.0	99.59016393442623	243	243	[(24108, 24351)]	[(1, 244)]	[(24351, 24108)]	9959.016393442624
contig_111 [gcode=11] [topology=linear]	UCT113H	244	gb|CP001269.1|	cp32-8	156a	244	30946	100.0	99.59016393442623	243	243	[(11662, 11905)]	[(1, 244)]	[(11662, 11905)]	9959.016393442624
contig_112 [gcode=11] [topology=linear]	UCT113H	242	gb|CP001263.1|	cp32-4	156a	242	30300	100.0	99.58677685950413	241	241	[(25012, 25253)]	[(1, 242)]	[(25012, 25253)]	9958.677685950413
