contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP161191.1 Borreliella burgdorferi strain B31 chromosome, complete genome	GCF_040790805.1_ASM4079080v1_genomic	907880	gb|CP019767.1|	chromosome	B31_NRZ	907880	909921	99.98027743080665	99.99482310437503	907833	909866	[(1, 437538), (437592, 909921)]	[(1, 77064), (77088, 690755), (690777, 907880)]	[(77057, 437538), (692818, 909921), (480338, 692819), (1, 77066), (437592, 481500), (843812, 844188), (843845, 844221), (556022, 556265), (556082, 556322), (843808, 844157)]	9997.51015561985
NZ_CP161192.1 Borreliella burgdorferi strain B31 plasmid lp54, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	53670	gb|CP124091.1|	lp54	Am293	53670	53672	99.97764155689293	99.99627352338364	53668	53670	[(1, 53671)]	[(1, 53669)]	[(1, 53671)]	9997.391591345873
NZ_CP161193.1 Borreliella burgdorferi strain B31 plasmid lp36, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	36921	gb|CP019924.1|	lp36	PAbe	36921	36846	97.75793011371483	99.79415508789036	36845	36845	[(1, 36846)]	[(38, 36883)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9755.670038839206
NZ_CP161194.1 Borreliella burgdorferi strain B31 plasmid cp32-5, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	30678	gb|CP019849.1|	cp32-5	PAli	30678	30674	99.97066492829205	99.99674033509355	30677	30673	[(1, 30674)]	[(1, 30678)]	[(1, 30674)]	9996.740621961064
NZ_CP161195.1 Borreliella burgdorferi strain B31 plasmid cp32-4, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	30468	gb|CP019848.1|	cp32-4	PAli	30468	30299	99.99671819106692	99.996717867927	30467	30298	[(1, 30299)]	[(1, 30468)]	[(1, 29126), (28955, 30299)]	9999.343616670723
NZ_CP161196.1 Borreliella burgdorferi strain B31 plasmid lp28-1, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	30068	gb|CP094609.1|	lp28-1	B31-5A4	30068	28447	95.66065787028434	98.24065451642943	29539	28446	[(1, 28447)]	[(24218, 29903), (312, 24166)]	[(1, 23849), (22773, 28447), (18910, 22211), (19473, 22784), (24127, 27057), (19182, 22143), (24134, 27057), (19764, 22722), (18910, 21555), (18940, 21617)]	9397.76564064896
NZ_CP161197.1 Borreliella burgdorferi strain B31 plasmid lp28-2, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	29924	gb|CP094610.1|	lp28-2	B31-5A4	29924	29936	99.98663280310119	99.99331640155059	29922	29923	[(11, 29934)]	[(2, 29924)]	[(11, 29934)]	9997.995009806154
NZ_CP161198.1 Borreliella burgdorferi strain B31 plasmid lp28-3, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	28636	gb|AE000784.1|	lp28-3	B31	28636	28601	99.59239130434783	99.86729990222099	28598	28599	[(2, 28601)]	[(22, 28620)]	[(2, 28601), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9946.023210370651
NZ_CP161199.1 Borreliella burgdorferi strain B31 plasmid cp26, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	26498	gb|CP019755.1|	cp26	B31_NRZ	26498	26498	98.26534110387384	99.99622613027398	26497	26497	[(1, 26498)]	[(1, 26498)]	[(1, 26498), (17966, 19294), (19431, 20759)]	9826.163269791476
NZ_CP161200.1 Borreliella burgdorferi strain B31 plasmid lp17, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	16930	gb|CP124090.1|	lp17	Am293	16930	16928	99.9822799763733	99.99409332545777	16929	16927	[(1, 16928)]	[(1, 16930)]	[(1, 16928)]	9997.63743484952
NZ_CP161201.1 Borreliella burgdorferi strain B31 plasmid cp32-3, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	12666	gb|CP019920.1|	cp32-3	PAbe	12666	25789	99.99210547090867	99.99210484762357	12665	12666	[(11744, 24410)]	[(1, 12666)]	[(11744, 24410)]	9998.421094181733
NZ_CP161202.1 Borreliella burgdorferi strain B31 plasmid cp32-9, complete sequence	GCF_040790805.1_ASM4079080v1_genomic	12294	gb|CP019850.1|	cp32-9	PAli	12294	30580	100.0	99.99186595087033	12293	12293	[(16693, 28986)]	[(1, 12294)]	[(16693, 28986)]	9999.186595087034
