contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI34H	910082	gb|CP124092.1|	chromosome	Am293	910082	910655	99.4516420805383	99.81463208809755	908395	908536	[(1, 904957), (905275, 908855)]	[(44, 665), (692, 908466)]	[(213280, 904957), (623, 214087), (905275, 908855), (438328, 441519), (435081, 438274), (213118, 213926), (213442, 214249), (213604, 214249), (213118, 213764), (1, 625)]	9926.729064826091
contig_10 [gcode=11] [topology=linear]	URI34H	25827	gb|CP002232.1|	lp28-2	N40	25827	29521	89.39787957591518	19.251171254888295	4972	4988	[(2949, 4220), (4287, 8004)]	[(12554, 16256), (10119, 11389)]	[(4287, 8004), (2949, 4220)]	1721.0138895398238
contig_11 [gcode=11] [topology=linear]	URI34H	24923	gb|AE000788.1|	lp36	B31	24923	36849	98.68251785476644	84.36785298720058	21027	21033	[(35892, 36382), (3760, 23197), (34385, 35491)]	[(4328, 23774), (2, 1583)]	[(23197, 3760), (35491, 34385), (5316, 6052), (7323, 8062), (35892, 36382)]	8325.632158777731
contig_12 [gcode=11] [topology=linear]	URI34H	24444	gb|CP002324.1|	lp28-6	JD1	24444	26981	98.64775725593667	98.38815251186385	24050	24200	[(2025, 26225)]	[(5, 24055)]	[(25855, 2025), (26225, 25817)]	9705.770585850421
contig_13 [gcode=11] [topology=linear]	URI34H	23159	gb|CP002317.1|	lp28-5	JD1	23159	24614	99.3276955602537	97.84101213351181	22659	22671	[(1, 6469), (6793, 22996)]	[(497, 23156)]	[(6793, 22996), (1, 6469), (12056, 15332), (12189, 15465), (12056, 15199), (12322, 15465), (12056, 15066), (12455, 15465), (12056, 14933), (12588, 15465)]	9718.32226650455
contig_14 [gcode=11] [topology=linear]	URI34H	20970	gb|AE001578.1|	cp32-6	B31	20970	29838	92.99678855146769	84.14401525989508	17645	17650	[(10317, 12689), (18108, 21451), (15141, 16494), (17228, 17747), (6350, 9463), (22812, 29762)]	[(17859, 20970), (2, 6981), (13316, 17022), (8262, 11599), (12029, 12541)]	[(29762, 22812), (9463, 6350), (21451, 18108), (12689, 10317), (16494, 15141), (17747, 17228)]	7825.123194995934
contig_15 [gcode=11] [topology=linear]	URI34H	18310	gb|CP001497.1|	lp17	94a	18310	18110	99.20660976143576	99.43746586564718	18207	18065	[(6, 18071)]	[(748, 18310), (1, 646)]	[(635, 14530), (14369, 18071), (6, 650)]	9864.853871799349
contig_16 [gcode=11] [topology=linear]	URI34H	13490	gb|CP001498.1|	cp32-10	94a	13490	30162	98.80677157133269	99.18458117123795	13380	13317	[(16845, 30162)]	[(1, 6137), (6217, 13461)]	[(22911, 30162), (16845, 22986)]	9800.108255184814
contig_17 [gcode=11] [topology=linear]	URI34H	9493	gb|CP094586.1|	cp32-6	B379	9493	30642	97.95918367346938	81.0175919098283	7691	7691	[(18830, 26521)]	[(1, 7692)]	[(18830, 26521)]	7936.417166677057
contig_18 [gcode=11] [topology=linear]	URI34H	8674	gb|CP001501.1|	cp9	94a	8674	8696	97.14747661392771	99.40050726308507	8622	8634	[(4675, 8647), (12, 4674)]	[(1, 4652), (4703, 8674)]	[(4674, 12), (8647, 4675)]	9656.508454753108
contig_19 [gcode=11] [topology=linear]	URI34H	3474	gb|AE001579.1|	cp32-7	B31	3474	30800	99.53943580886586	99.97121473805412	3473	3473	[(6342, 9815)]	[(1, 3474)]	[(9815, 6342)]	9951.078312152882
contig_2 [gcode=11] [topology=linear]	URI34H	53982	gb|CP124107.1|	lp54	80a	53982	54709	98.3622723910823	99.99073765329184	53977	54042	[(5197, 54708), (3, 4534)]	[(1, 4529), (4533, 53982)]	[(5237, 54708), (3, 4534), (5197, 6594), (6352, 7595)]	9835.316173638343
contig_20 [gcode=11] [topology=linear]	URI34H	2671	gb|AE001583.1|	lp5	B31	2671	5228	99.9624765478424	99.7379258704605	2664	2664	[(2564, 5228)]	[(1, 2665)]	[(2564, 5228)]	9970.050075756351
contig_21 [gcode=11] [topology=linear]	URI34H	2061	gb|CP074062.1|	lp28-6	B500	2061	29288	99.80591945657447	99.95147986414362	2060	2060	[(1960, 4020)]	[(1, 2061)]	[(1960, 4020)]	9975.749348886144
contig_22 [gcode=11] [topology=linear]	URI34H	1294	gb|CP002321.1|	cp32-12	JD1	1294	30019	99.30394431554525	99.84544049459042	1292	1292	[(3820, 5112)]	[(1, 1293)]	[(5112, 3820)]	9915.046063035894
contig_23 [gcode=11] [topology=linear]	URI34H	1152	gb|CP001498.1|	cp32-10	94a	1152	30162	99.56597222222221	99.91319444444444	1151	1151	[(3971, 5122)]	[(1, 1152)]	[(3971, 5122)]	9947.954342689041
contig_24 [gcode=11] [topology=linear]	URI34H	1132	gb|CP019757.1|	cp32-2	B31_NRZ	1132	31245	99.38162544169612	99.91166077738515	1131	1131	[(30039, 31170)]	[(1, 1132)]	[(31170, 30039)]	9929.383248635892
contig_25 [gcode=11] [topology=linear]	URI34H	1129	gb|AE001579.1|	cp32-7	B31	1129	30800	100.0	99.91142604074402	1128	1128	[(10488, 11616)]	[(1, 1129)]	[(11616, 10488)]	9991.142604074403
contig_26 [gcode=11] [topology=linear]	URI34H	1120	gb|CP001262.1|	lp28-6	156a	1120	26705	99.1015274034142	99.28571428571429	1112	1112	[(1, 1113)]	[(8, 1120)]	[(1, 1113)]	9839.365935053267
contig_27 [gcode=11] [topology=linear]	URI34H	1110	gb|CP031405.1|	cp32-6	MM1	1110	19997	98.1981981981982	99.90990990990991	1109	1109	[(4617, 5726)]	[(1, 1110)]	[(4617, 5726)]	9810.97313529746
contig_28 [gcode=11] [topology=linear]	URI34H	1075	gb|CP031405.1|	cp32-6	MM1	1075	19997	99.53488372093024	99.90697674418605	1074	1074	[(2861, 3935)]	[(1, 1075)]	[(2861, 3935)]	9944.229313142241
contig_29 [gcode=11] [topology=linear]	URI34H	1045	gb|CP031406.1|	cp32-9	MM1	1045	30606	99.23444976076556	99.90430622009569	1044	1044	[(12732, 13776)]	[(1, 1045)]	[(13776, 12732)]	9913.948856482224
contig_3 [gcode=11] [topology=linear]	URI34H	31110	gb|CP002319.1|	lp28-7	JD1	31110	29993	98.66922003310721	98.9713918354227	30790	29000	[(18716, 29273), (1, 18444)]	[(29317, 31110), (10811, 29252), (1, 10557)]	[(18444, 1), (29273, 18716), (1, 1797)]	9765.430037992192
contig_30 [gcode=11] [topology=linear]	URI34H	993	gb|AE001583.1|	lp5	B31	993	5228	100.0	99.8992950654582	992	992	[(532, 1524)]	[(1, 993)]	[(1524, 532)]	9989.929506545821
contig_31 [gcode=11] [topology=linear]	URI34H	943	gb|CP019919.1|	cp32-2	PAbe	943	31245	99.78791092258749	99.89395546129374	942	942	[(28848, 29790)]	[(1, 943)]	[(28848, 29790)]	9968.209129276502
contig_32 [gcode=11] [topology=linear]	URI34H	942	gb|AE000789.1|	lp28-4	B31	942	27323	99.36507936507937	99.89384288747345	941	944	[(26256, 27200)]	[(1, 942)]	[(26256, 27200)]	9925.959626596568
contig_33 [gcode=11] [topology=linear]	URI34H	920	gb|CP017205.1|	cp32-11	B331	920	30176	99.78260869565217	99.89130434782608	919	919	[(5433, 6352)]	[(1, 920)]	[(5433, 6352)]	9967.414933837428
contig_34 [gcode=11] [topology=linear]	URI34H	891	gb|CP017214.1|	lp28-11	B331	891	23104	99.74424552429667	87.65432098765432	781	781	[(22323, 23104)]	[(110, 891)]	[(23104, 22323)]	8743.014113858102
