assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP002312.1|	chromosome	JD1	912713	922801	99.50879270813675	99.9385348954162	912152	911961	[(922176, 922801), (905035, 906730), (6, 904790), (917252, 922109)]	[(3, 912155)]	[(213063, 904790), (6, 214036), (917252, 922109), (438131, 441322), (434883, 438077), (905035, 906730), (213067, 214035), (213225, 214035), (213067, 213875), (922176, 922801)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP019916.1|	chromosome	PAbe	912713	910728	99.47150740303883	99.33900360792495	906680	906587	[(20322, 905091), (43, 20165), (905336, 907032)]	[(12, 20159), (20159, 906692)]	[(213191, 844997), (20322, 214320), (844652, 905091), (43, 20165), (438399, 441590), (435152, 438345), (905336, 907032), (213361, 214321), (213187, 214160), (213522, 214320)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP124080.1|	chromosome	Sh-2-82	912713	907764	99.7505388448214	99.24017736133922	905778	905471	[(2, 905473)]	[(775584, 905813), (2, 775551)]	[(213025, 775274), (2, 213998), (775249, 905473), (434850, 438043), (438097, 441288), (213029, 213997), (213192, 213997), (213029, 213837), (213354, 213998), (213029, 213675)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP094579.1|	chromosome	B379	912713	920773	99.7500109117891	99.2033640366687	905442	905135	[(1, 905136)]	[(775584, 905813), (338, 775551)]	[(212688, 774937), (1, 213661), (774912, 905136), (434513, 437706), (437760, 440951), (212692, 213660), (212855, 213660), (212692, 213500), (213017, 213661), (212692, 213338)]
UNY1090P	contig_1 [gcode=11] [topology=linear]	912713	gb|CP074054.1|	chromosome	B500	912713	903660	99.43921148676705	98.97470508253964	903355	903392	[(42, 771910), (771946, 903470)]	[(12, 903367)]	[(42, 557141), (556901, 771910), (771946, 903470), (438471, 441662), (435222, 438415), (213090, 214219), (213251, 214380), (213408, 214381), (213084, 214058), (213575, 214380)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP001271.1|	cp26	156a	26522	26522	98.08620630627546	99.99245909056633	26520	26520	[(1, 1541), (1542, 26522)]	[(1, 1541), (1542, 26522)]	[(26522, 1542), (1541, 1), (19317, 17982), (20782, 19449)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP124077.1|	cp26	Sh-2-82	26522	26514	97.49170174177874	99.97737727169897	26516	26508	[(5, 1539), (1540, 26514)]	[(1543, 26522), (1, 1538)]	[(26514, 1540), (1539, 5), (19310, 17971), (20775, 19442)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP094580.1|	cp26	B379	26522	26515	97.48836572679988	99.97737727169897	26516	26509	[(5, 1539), (1540, 26515)]	[(1543, 26522), (1, 1538)]	[(26515, 1540), (1539, 5), (19311, 17972), (20776, 19443)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP002316.1|	cp26	JD1	26522	26525	97.29257940854326	99.98491818113264	26518	26521	[(1, 1542), (1543, 26523)]	[(1, 1542), (1545, 26522)]	[(26523, 1543), (1542, 1), (19321, 17986), (20786, 19453)]
UNY1090P	contig_2 [gcode=11] [topology=linear]	26522	gb|CP031398.1|	cp26	MM1	26522	26507	96.80024639813833	99.99245909056633	26520	26505	[(1, 1497), (1498, 26507)]	[(1, 1497), (1498, 26522)]	[(26507, 1498), (1497, 1), (20728, 19389), (19257, 17938)]
