assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
ESI361H	contig_1 [gcode=11] [topology=linear]	909934	gb|CP031412.1|	chromosome	MM1	909934	908512	99.66119704570792	99.80745856292874	908182	908511	[(1, 908512)]	[(905282, 909105), (235, 904594)]	[(213217, 904705), (1, 213704), (904690, 908512), (434869, 438062), (438118, 441309), (213055, 213866), (213379, 214028), (212893, 213542), (213541, 214027), (212897, 213380)]
ESI361H	contig_1 [gcode=11] [topology=linear]	909934	gb|CP017201.2|	chromosome	B331	909934	903654	99.37990452828413	99.2147782146837	902789	903369	[(20193, 903464), (95, 20193)]	[(20248, 902948), (2, 20091)]	[(213576, 903464), (20193, 213897), (95, 20193), (435224, 438417), (438473, 441664), (213252, 214060), (213410, 214221), (213086, 213736), (213738, 214383), (213092, 213574)]
ESI361H	contig_1 [gcode=11] [topology=linear]	909934	gb|CP094561.1|	chromosome	B408	909934	903249	99.38036976379608	99.20137064886025	902667	903248	[(1, 19997), (19997, 903249)]	[(20248, 902928), (104, 20091)]	[(213380, 903249), (19997, 213701), (1, 19997), (435028, 438221), (438277, 441468), (213056, 213864), (213214, 214025), (212890, 213540), (213542, 214187), (212896, 213378)]
ESI361H	contig_1 [gcode=11] [topology=linear]	909934	gb|CP074054.1|	chromosome	B500	909934	903660	99.37903359983187	99.2147782146837	902789	903375	[(20192, 903470), (95, 20192)]	[(20248, 902948), (2, 20091)]	[(213574, 903470), (20192, 213895), (95, 20192), (435222, 438415), (438471, 441662), (213250, 214058), (213408, 214219), (213084, 213734), (213736, 214381), (213090, 213572)]
ESI361H	contig_1 [gcode=11] [topology=linear]	909934	gb|CP002312.1|	chromosome	JD1	909934	922801	99.48753670963903	99.78196220824807	907950	908242	[(905047, 908628), (68, 20164), (20164, 904729)]	[(20248, 908108), (1, 20091)]	[(556609, 904729), (213225, 556792), (20164, 213875), (68, 20164), (905047, 908628), (434883, 438077), (438131, 441322), (213387, 214036), (213063, 213712), (213549, 214035)]
ESI361H	contig_2 [gcode=11] [topology=linear]	56559	gb|CP001272.1|	lp28-4	156a	56559	29501	97.45266997924398	48.927668452412526	27673	27753	[(9527, 29501), (8637, 8866), (966, 1659), (1708, 8565)]	[(28407, 29098), (29528, 56510)]	[(9527, 29501), (1708, 8565), (24662, 25870), (23598, 24779), (966, 1659), (10358, 9572), (19366, 18574), (8637, 8866)]
ESI361H	contig_2 [gcode=11] [topology=linear]	56559	gb|CP002236.1|	lp28-4	N40	56559	29424	97.42055956450184	48.57051928075107	27471	27554	[(980, 1672), (8650, 8879), (9648, 29424), (1721, 8578)]	[(28407, 29098), (29528, 56308)]	[(9648, 29424), (1721, 8578), (24784, 25992), (23720, 24901), (980, 1672), (10479, 9693), (19488, 18696), (8650, 8879)]
ESI361H	contig_2 [gcode=11] [topology=linear]	56559	gb|CP094591.1|	lp28-4	B379	56559	29187	97.46895590471364	48.52278152018246	27444	27526	[(8118, 8347), (1189, 8046), (447, 1140), (9440, 29187)]	[(28407, 29098), (29528, 56281)]	[(9440, 29187), (1189, 8046), (24575, 25783), (23511, 24692), (447, 1140), (10271, 9485), (19279, 18487), (8118, 8347)]
ESI361H	contig_2 [gcode=11] [topology=linear]	56559	gb|CP002318.1|	lp28-4	JD1	56559	30096	96.98030227948465	48.48565215085132	27423	27494	[(10379, 30096), (2635, 9490), (1893, 2586), (9570, 9799)]	[(29528, 56260), (28407, 29098)]	[(10379, 30096), (2635, 9490), (25504, 26712), (24440, 25621), (1893, 2586), (11210, 10424), (20200, 19407), (9225, 8490), (9570, 9799)]
ESI361H	contig_2 [gcode=11] [topology=linear]	56559	gb|AE000789.1|	lp28-4	B31	56559	27323	96.95431472081218	46.23844127371417	26152	26034	[(1326, 7078), (77, 1210), (26169, 26874), (26882, 27323), (7874, 25877)]	[(30583, 36356), (27002, 28170), (2714, 3155), (36539, 53464), (2158, 2599), (1257, 1959), (3354, 4056)]	[(7874, 24198), (1326, 7078), (23017, 25877), (24081, 25289), (21953, 23139), (1210, 77), (26169, 26874), (26874, 26169), (26882, 27323), (27323, 26882)]
