contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP161126.1 Borreliella burgdorferi strain Bb16-15-2 chromosome, complete genome	GCF_040790785.1_ASM4079078v1_genomic	910048	gb|CP031412.1|	chromosome	MM1	910048	908512	99.88634186277413	99.79627448222512	908194	908511	[(1, 908512)]	[(297, 904668), (905361, 909184)]	[(213217, 904705), (1, 213704), (904690, 908512), (434869, 438062), (438118, 441309), (213055, 213866), (213379, 214027), (212893, 213542), (213541, 214027), (212893, 213380)]	9968.28478956278
NZ_CP161127.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp54, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	53698	gb|CP001500.1|	lp54	94a	53698	53756	98.70348394410104	99.99441319974673	53695	53741	[(1, 45637), (45649, 53754)]	[(3, 53698)]	[(1, 45637), (45649, 53754), (47112, 48469), (48113, 49391)]	9869.796957761006
NZ_CP161128.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-7, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30526	gb|CP001492.1|	cp32-7	94a	30526	30433	98.14577374494526	99.57085762956169	30395	30386	[(1, 23040), (23086, 30433)]	[(1, 23046), (23176, 30526)]	[(1, 23040), (23086, 30433)]	9772.458864501117
NZ_CP161129.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30461	gb|CP001499.1|	cp32-6	94a	30461	30816	99.0351165080407	99.99671711368634	30460	30434	[(15472, 30816), (1, 15091)]	[(15101, 30461), (1, 15101)]	[(15472, 30816), (1, 15091)]	9903.186529775514
NZ_CP161130.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-1, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30374	gb|CP001496.1|	cp32-5	94a	30374	29459	96.53504930891368	86.12299993415421	26159	26142	[(27446, 29459), (17870, 21566), (16912, 17278), (23139, 26374), (1, 16833)]	[(1, 16498), (16981, 17717), (23355, 26561), (28361, 30374), (18096, 21803)]	[(1, 16497), (23139, 26374), (17870, 21566), (27446, 29459), (16434, 16833), (16912, 17278)]	8313.888045275147
NZ_CP161131.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-4, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30350	gb|CP001496.1|	cp32-5	94a	30350	29459	95.01997049404484	90.86985172981879	27579	27342	[(27405, 29459), (22515, 26374), (16849, 21529), (1, 16750)]	[(16888, 18976), (1, 16755), (19062, 21731), (22822, 26834), (28294, 30350)]	[(1, 16750), (22987, 26374), (27405, 29459), (18874, 21529), (16849, 18940), (22515, 23245)]	8634.450630165611
NZ_CP161132.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-10, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30151	gb|CP001498.1|	cp32-10	94a	30151	30162	99.85080564949274	99.99668336041923	30150	30161	[(1, 30162)]	[(1, 30151)]	[(1, 30162)]	9984.749395815084
NZ_CP161133.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-5, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29433	gb|CP001496.1|	cp32-5	94a	29433	29459	99.70806884144065	99.99660245302891	29432	29458	[(1, 29459)]	[(1, 29433)]	[(1, 29459)]	9970.468121296779
NZ_CP161134.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29346	gb|CP017215.2|	lp28-6	B331	29346	29288	99.19777950783603	98.8482246302733	29008	28950	[(19415, 29288), (18626, 19247), (1, 18457)]	[(19421, 29346), (1, 18463), (18632, 19253)]	[(1, 18457), (19415, 28018), (27693, 29288), (18626, 19247), (27702, 27947)]	9805.524391614897
NZ_CP161135.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-3, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	28600	gb|CP001203.1|	lp28-3	ZS7	28600	28414	99.01459483254885	99.41258741258741	28432	28399	[(1, 28400)]	[(121, 16970), (16977, 28560)]	[(28400, 11558), (11587, 1), (20196, 19659), (23137, 22600)]	9843.297063912689
NZ_CP161136.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-4, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	28349	gb|CP001490.1|	lp28-4	94a	28349	28038	98.13785945417914	99.85890154855551	28309	28036	[(1, 28037)]	[(12, 28321)]	[(28037, 7454), (8141, 1), (24382, 23174), (23291, 22110), (8146, 8932), (17149, 17941)]	9799.938845420851
NZ_CP161137.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-8, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	27456	gb|CP031409.1|	lp28-8	MM1	27456	28515	92.37600733031036	91.61931818181817	25155	28199	[(24127, 28486), (1, 23841)]	[(21129, 23307), (25241, 27456), (359, 21121)]	[(1, 19823), (26298, 28486), (20099, 23239), (19807, 22676), (20709, 23310), (24127, 26578), (24238, 26581), (19823, 22061), (21634, 23841), (17634, 19771)]	8463.426807961672
NZ_CP161138.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp26, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	26529	gb|CP001493.1|	cp26	94a	26529	26507	97.50282215304622	99.99246108032719	26527	26505	[(2, 26507)]	[(1, 26528)]	[(2, 26507), (19434, 20773), (17983, 19308)]	9749.547149360538
NZ_CP161139.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp36, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	25583	gb|CP094613.1|	lp36	B31-5A4	25583	36662	98.75792469918488	84.68123363170855	21664	21655	[(36140, 36637), (18971, 22950), (3513, 18698), (34138, 36132)]	[(23090, 25582), (1173, 20345)]	[(3513, 18698), (18971, 22950), (34138, 35244), (36132, 35224), (7815, 7076), (5805, 5069), (36140, 36637)]	8362.942894434356
NZ_CP161140.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp25, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	24940	gb|CP001265.1|	lp25	156a	24940	24910	98.71649289425692	99.85565356856455	24904	24896	[(14, 24910)]	[(1, 24905)]	[(14, 24910), (18130, 19390), (20780, 22040), (17089, 16278), (11997, 11189)]	9857.399915952583
NZ_CP161141.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp56, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	21179	gb|CP001495.1|	lp56	94a	21179	21082	99.82890547027232	99.29175126304358	21029	21040	[(1, 21041)]	[(22, 21051)]	[(1, 21041)]	9912.18685081617
NZ_CP161142.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp17, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	18115	gb|CP001497.1|	lp17	94a	18115	18110	99.85636946193792	99.9171956941761	18100	18098	[(1, 18099)]	[(15, 18115)]	[(1, 18099)]	9977.368408838402
NZ_CP161143.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp9, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	8707	gb|CP017210.1|	cp9	B331	8707	8714	98.63563402889245	99.98851498794073	8706	8713	[(1, 8714)]	[(1, 8707)]	[(1, 8714)]	9862.43057144295
