assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
UCT92H	contig_1 [gcode=11] [topology=linear]	906713	gb|CP124080.1|	chromosome	Sh-2-82	906713	907764	99.97590826390153	99.99988971151842	906712	906712	[(51, 906763)]	[(1, 906713)]	[(51, 906763), (438097, 441288), (434850, 438043), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]
UCT92H	contig_1 [gcode=11] [topology=linear]	906713	gb|CP094579.1|	chromosome	B379	906713	920773	99.97590072406875	99.9682369173046	906425	906425	[(1, 906426)]	[(288, 906713)]	[(1, 906426), (437760, 440951), (434513, 437706), (212688, 213500), (212850, 213661), (212688, 213338), (213012, 213661), (212688, 213175), (213174, 213660), (212692, 213013)]
UCT92H	contig_1 [gcode=11] [topology=linear]	906713	gb|CP002312.1|	chromosome	JD1	906713	922801	99.52174853454925	99.85761757027858	905422	905516	[(775370, 904790), (905035, 905849), (55, 775337)]	[(1, 905423)]	[(55, 775337), (775370, 904790), (434883, 438077), (438131, 441322), (905035, 905849), (213225, 214036), (213063, 213875), (213063, 213712), (213387, 214036), (213549, 214035)]
UCT92H	contig_1 [gcode=11] [topology=linear]	906713	gb|CP124084.1|	chromosome	Am388	906713	910563	99.49233302515906	99.78714323054815	904783	904859	[(905173, 905987), (20319, 775456), (693, 20162), (775489, 904928)]	[(640, 20109), (20109, 905423)]	[(20319, 775456), (775489, 844834), (844489, 904928), (693, 20162), (438240, 441431), (434993, 438186), (905173, 905987), (213354, 214161), (213188, 213999), (213188, 213838)]
UCT92H	contig_1 [gcode=11] [topology=linear]	906713	gb|CP124096.1|	chromosome	NE_5267	906713	910422	99.47715591184469	99.857507281797	905421	905433	[(20320, 775464), (775497, 904892), (905137, 905951), (83, 20163)]	[(2, 20109), (20109, 905423)]	[(213345, 556996), (556816, 775464), (20320, 214156), (775497, 904892), (83, 20163), (438378, 441569), (435131, 438324), (905137, 905951), (213507, 214318), (213183, 213994)]
UCT92H	contig_2 [gcode=11] [topology=linear]	53789	gb|CP124079.1|	lp54	Sh-2-82	53789	53843	99.14316125598722	99.99814088382382	53788	53788	[(2, 53790)]	[(1, 53789)]	[(53790, 2), (48441, 47202), (49483, 48203)]
UCT92H	contig_2 [gcode=11] [topology=linear]	53789	gb|CP094596.1|	lp54	B379	53789	53532	99.13230944660228	99.53522095595754	53539	53531	[(1, 53532)]	[(116, 53655)]	[(53532, 1), (48295, 47056), (49337, 48057)]
UCT92H	contig_2 [gcode=11] [topology=linear]	53789	gb|CP017218.1|	lp54	B331	53789	53759	98.3775445067026	99.96653590882894	53771	53704	[(54, 53758)]	[(37904, 53789), (1, 37887)]	[(54, 37924), (42368, 53758), (37912, 42411), (4361, 5639), (5401, 6640)]
UCT92H	contig_2 [gcode=11] [topology=linear]	53789	gb|CP074056.1|	lp54	B500	53789	53758	98.3808037456106	99.94794474706724	53761	53704	[(2, 53706)]	[(1, 37887), (37914, 53789)]	[(53706, 15836), (11392, 2), (15840, 11349), (49399, 48121), (48359, 47120)]
UCT92H	contig_2 [gcode=11] [topology=linear]	53789	gb|CP094577.1|	lp54	B408	53789	53561	98.3589360642913	99.68209113387495	53618	53557	[(1, 53558)]	[(71, 37887), (37914, 53716)]	[(53558, 15758), (11314, 1), (15762, 11271), (49321, 48043), (48281, 47042)]
UCT92H	contig_3 [gcode=11] [topology=linear]	42605	gb|CP001265.1|	lp25	156a	42605	24910	98.75633031315671	58.35700035207135	24863	24857	[(1, 24858)]	[(1, 24864)]	[(24858, 1), (22040, 20780), (19390, 18124), (11189, 11997), (16278, 17089)]
UCT92H	contig_3 [gcode=11] [topology=linear]	42605	gb|CP002308.1|	lp25	JD1	42605	22827	98.34808696618393	53.580565661307354	22828	22826	[(1, 22827)]	[(475, 23303)]	[(22827, 1), (20482, 19222), (17833, 16567), (9632, 10440), (14720, 15531)]
