contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI46H	906762	gb|CP124080.1|	chromosome	Sh-2-82	906762	907764	99.98179584531047	99.99955886991295	906758	906758	[(10, 906768)]	[(1, 906759)]	[(10, 906768), (434850, 438043), (438097, 441288), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]	9998.135479552742
contig_10 [gcode=11] [topology=linear]	URI46H	26514	gb|CP124077.1|	cp26	Sh-2-82	26514	26514	98.24705560120515	99.9924568152674	26512	26512	[(1, 21947), (21948, 26514)]	[(4568, 26514), (1, 4567)]	[(1, 21947), (21948, 26514), (17971, 19310), (19438, 20775)]	9823.96446443068
contig_11 [gcode=11] [topology=linear]	URI46H	24752	gb|CP001265.1|	lp25	156a	24752	24910	98.80651745252015	99.99595992243052	24751	24749	[(52, 24801)]	[(1, 24752)]	[(52, 24801), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9880.252559257136
contig_12 [gcode=11] [topology=linear]	URI46H	24565	gb|CP094593.1|	lp28-6	B379	24565	26653	99.93486668023611	99.99592916751475	24564	24552	[(1364, 25916)]	[(1, 24565)]	[(1364, 25916)]	9993.07984992192
contig_13 [gcode=11] [topology=linear]	URI46H	21420	gb|CP094589.1|	lp17	B379	21420	17965	99.98614830547604	99.9953314659197	21419	17962	[(3, 17965)]	[(1, 21420)]	[(14217, 3), (17965, 14180), (14310, 17965)]	9998.148041806682
contig_14 [gcode=11] [topology=linear]	URI46H	21169	gb|CP094588.1|	cp32-9	B379	21169	21173	99.943324044774	99.99055222258963	21167	21171	[(1, 13338), (13339, 21173)]	[(13336, 21169), (1, 13335)]	[(13338, 1), (21173, 13339)]	9993.388162198173
contig_15 [gcode=11] [topology=linear]	URI46H	21164	gb|CP094587.1|	cp32-7	B379	21164	21166	99.91968250968534	99.99054999055	21162	21164	[(6610, 21166), (1, 6609)]	[(6610, 21164), (1, 6609)]	[(21166, 6610), (6609, 1)]	9991.024009024577
contig_16 [gcode=11] [topology=linear]	URI46H	17119	gb|CP002306.1|	lp28-1	JD1	17119	24354	95.75804119985544	97.02085402184707	16609	19603	[(18755, 20164), (20187, 21339), (1, 15011), (17783, 18624), (16555, 17746)]	[(91, 15621), (16040, 17119)]	[(1, 15011), (17783, 18624), (16555, 17417), (18755, 19803), (20187, 21014), (19387, 20164), (20605, 21339), (16957, 17478), (16996, 17746), (19348, 19865)]	9290.526936669192
contig_17 [gcode=11] [topology=linear]	URI46H	7824	gb|CP094581.1|	cp32-11	B379	7824	30287	99.9616711383672	99.98721881390593	7823	7826	[(20513, 28339)]	[(1, 7824)]	[(20513, 28339)]	9994.889485115626
contig_18 [gcode=11] [topology=linear]	URI46H	7683	gb|CP094584.1|	cp32-3	B379	7683	30263	99.9869859448204	99.98698425094365	7682	7683	[(21020, 28703)]	[(1, 7683)]	[(28703, 21020)]	9997.397188964082
