contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI36H	927732	gb|CP017201.2|	chromosome	B331	927732	903654	99.96519344371049	97.40302156226151	903639	903640	[(14, 903654)]	[(24093, 927732)]	[(903654, 14), (438417, 435224), (441664, 438473), (214221, 213092), (214382, 213253), (214060, 213086), (214383, 213410), (213897, 213092), (214382, 213577), (213736, 213098)]	9736.911892473376
contig_10 [gcode=11] [topology=linear]	URI36H	27351	gb|CP002324.1|	lp28-6	JD1	27351	26981	98.44473991699907	90.0917699535666	24641	24746	[(2025, 26771)]	[(2690, 27331)]	[(2025, 25855), (25817, 26771)]	8869.060861740974
contig_11 [gcode=11] [topology=linear]	URI36H	27047	gb|CP094578.1|	lp56	B408	27047	27231	99.95563278737013	99.99630273228084	27046	27034	[(165, 27199)]	[(1, 27047)]	[(27199, 165)]	9995.19371600256
contig_12 [gcode=11] [topology=linear]	URI36H	26648	gb|CP001454.1|	lp28-4	WI91-23	26648	28237	97.30197794184669	99.99624737316122	26647	26753	[(1086, 27839)]	[(1, 26648)]	[(7552, 27839), (1086, 8213), (23386, 24598), (22322, 23508), (18125, 17333), (9112, 8326), (6918, 6200), (19661, 18941)]	9729.832656170778
contig_13 [gcode=11] [topology=linear]	URI36H	26506	gb|CP017202.2|	cp26	B331	26506	26506	98.2939362795478	99.99245453859503	26504	26504	[(3568, 26506), (1, 3567)]	[(3568, 26506), (1, 3567)]	[(26506, 3568), (3567, 1), (19308, 17974), (20773, 19439)]	9828.65195485224
contig_14 [gcode=11] [topology=linear]	URI36H	24799	gb|CP094575.1|	lp36	B408	24799	30028	99.79199940571259	99.99596757933787	24798	24798	[(806, 25604)]	[(1, 24799)]	[(25604, 806), (3265, 2524), (22166, 21424), (5271, 4954), (22571, 22263)]	9978.79753725094
contig_15 [gcode=11] [topology=linear]	URI36H	24712	gb|CP017212.1|	lp25	B331	24712	24723	98.92280071813285	99.99595338297183	24711	24709	[(1, 24710)]	[(1, 24712)]	[(24710, 1), (11071, 12076), (16341, 17343)]	9891.879769123425
contig_16 [gcode=11] [topology=linear]	URI36H	23172	gb|CP074060.1|	lp28-3	B500	23172	27653	99.47556029008071	99.99568444674607	23171	23207	[(2692, 25899)]	[(1, 23172)]	[(2692, 15741), (15619, 25899), (4034, 4571), (6974, 7511)]	9947.126736930175
contig_17 [gcode=11] [topology=linear]	URI36H	22119	gb|CP074072.1|	lp21-cp9	B500	22119	24387	95.7988908653343	80.09403680094037	17716	13886	[(18476, 24387), (1092, 9067)]	[(4403, 22119)]	[(9049, 1092), (24387, 18476), (9067, 3648), (9049, 3645), (9067, 3648), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3648), (9067, 3645)]	7672.919890457356
contig_18 [gcode=11] [topology=linear]	URI36H	18340	gb|CP074067.1|	cp32-5	B500	18340	18341	100.0	99.99454743729554	18339	18339	[(2840, 18341), (1, 2839)]	[(15502, 18340), (1, 15502)]	[(2840, 18341), (1, 2839)]	9999.454743729553
contig_19 [gcode=11] [topology=linear]	URI36H	16394	gb|CP001456.1|	lp28-1	WI91-23	16394	26634	98.47778813296054	99.58521410272051	16326	19226	[(24925, 25286), (9770, 17376), (23710, 24071), (20638, 20999), (17608, 17976), (23089, 23456), (24322, 24677), (21859, 22232), (18824, 19182), (1, 8717)]	[(1, 16327)]	[(8717, 1), (17376, 9770), (19182, 18824), (22232, 21859), (25286, 24925), (17976, 17608), (24071, 23710), (20999, 20638), (23456, 23089), (24677, 24322)]	9806.931615583226
