assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords
B500P	contig_1 [gcode=11] [topology=linear]	903660	gb|CP074054.1|	chromosome	B500	903660	903660	99.96726724007188	99.99988933891065	903659	903659	[(1, 903660)]	[(1, 903660)]	[(1, 903660), (435222, 438415), (438471, 441662), (213090, 214219), (213251, 214380), (213084, 214058), (213408, 214381), (213090, 213895), (213575, 214380), (213096, 213734)]
B500P	contig_1 [gcode=11] [topology=linear]	903660	gb|CP017201.2|	chromosome	B331	903660	903654	99.96126631860908	99.99988933891065	903659	903653	[(1, 903654)]	[(1, 903660)]	[(1, 903654), (435224, 438417), (438473, 441664), (213092, 214221), (213253, 214382), (213086, 214060), (213410, 214383), (213092, 213897), (213577, 214382), (213098, 213736)]
B500P	contig_1 [gcode=11] [topology=linear]	903660	gb|CP094561.1|	chromosome	B408	903660	903249	99.96092172337383	99.95496093663546	903253	903248	[(1, 903249)]	[(197, 903450)]	[(1, 903249), (435028, 438221), (438277, 441468), (212896, 214025), (213057, 214186), (212890, 213864), (213214, 214187), (212896, 213701), (213381, 214186), (212902, 213540)]
B500P	contig_1 [gcode=11] [topology=linear]	903660	gb|CP124088.1|	chromosome	Am315	903660	910229	99.42766184317409	99.8987451032468	902745	902484	[(298, 19764), (19921, 902939)]	[(20191, 903470), (725, 20191)]	[(212805, 556621), (556441, 844495), (19921, 213935), (844150, 902939), (298, 19764), (434767, 437960), (438014, 441205), (212968, 213936), (212801, 213775), (212805, 213612)]
B500P	contig_1 [gcode=11] [topology=linear]	903660	gb|CP094597.1|	chromosome	B31-5A4	903660	909655	99.42830179797004	99.88424850054224	902614	902452	[(19494, 902610), (1, 19337)]	[(20191, 903470), (856, 20191)]	[(212367, 556250), (556067, 844166), (19494, 213497), (843821, 902610), (1, 19337), (437577, 440768), (434330, 437523), (212537, 213498), (212363, 213337), (212699, 213497)]
B500P	contig_2 [gcode=11] [topology=linear]	26512	gb|CP074055.1|	cp26	B500	26512	26512	98.30798739553363	99.99245624622813	26510	26510	[(1, 16102), (16103, 26512)]	[(10411, 26512), (1, 10410)]	[(1, 16102), (16103, 26512), (17980, 19314), (19445, 20779)]
B500P	contig_2 [gcode=11] [topology=linear]	26512	gb|CP017202.2|	cp26	B331	26512	26506	98.2874366351555	99.99245624622813	26510	26504	[(16098, 26506), (1, 16097)]	[(10411, 26512), (1, 10410)]	[(1, 16097), (16098, 26506), (17974, 19308), (19439, 20773)]
B500P	contig_2 [gcode=11] [topology=linear]	26512	gb|CP094562.1|	cp26	B408	26512	26507	98.28407028119327	99.99245624622813	26510	26505	[(16099, 26507), (1, 16098)]	[(10411, 26512), (1, 10410)]	[(1, 16098), (16099, 26507), (17975, 19309), (19440, 20774)]
B500P	contig_2 [gcode=11] [topology=linear]	26512	gb|CP001446.1|	cp26	WI91-23	26512	26506	98.21208384710233	99.99245624622813	26510	26504	[(16098, 26506), (1, 16097)]	[(10411, 26512), (1, 10410)]	[(1, 16097), (16098, 26506), (17974, 19308), (19439, 20773)]
B500P	contig_2 [gcode=11] [topology=linear]	26512	gb|CP002239.1|	cp26	N40	26512	26498	96.94988360947556	99.99245624622813	26510	26496	[(1, 16095), (16096, 26498)]	[(10411, 26512), (1, 10410)]	[(1, 16095), (16096, 26498), (19431, 20759), (17955, 19300)]
