contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	GCF_040790735.1_ASM4079073v1_genomic	909471	gb|CP002312.1|	chromosome	JD1	909471	922801	99.50329011633553	99.93842574419635	908911	911907	[(905035, 906730), (917252, 922109), (922176, 922801), (438131, 904790), (6, 438077)]	[(2, 908913)]	[(438131, 904790), (213063, 438077), (6, 214036), (917252, 922109), (905035, 906730), (213067, 214035), (213225, 214035), (213067, 213875), (922176, 922801), (213392, 214036)]	9944.202170594626
NZ_CP161056.1 Borreliella burgdorferi strain Bb16-183 plasmid lp54, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	53905	gb|CP001257.1|	lp54	156a	53905	53885	99.01946902654866	99.96104257490029	53884	53884	[(1, 53885)]	[(3, 53887)]	[(1, 53885), (48267, 49546), (47266, 48505)]	9898.08935910685
NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30951	gb|AE001579.1|	cp32-7	B31	30951	30800	93.8165590452686	95.15039901780233	29450	29396	[(22894, 30800), (1, 21491)]	[(1, 16984), (23040, 30951), (17000, 21556)]	[(1, 16974), (22894, 30800), (16937, 21491)]	8926.68302763452
NZ_CP161058.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-8, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30841	gb|CP094604.1|	cp32-8	B31-5A4	30841	30886	96.23011259839905	97.28283778087611	30003	30031	[(10308, 30886), (1, 9454)]	[(1, 9458), (10295, 30841)]	[(10308, 30886), (1, 9454)]	9361.538433545496
NZ_CP161059.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-6, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30645	gb|CP094586.1|	cp32-6	B379	30645	30642	99.79117042451136	99.99673682493065	30644	30641	[(1, 30642)]	[(1, 30645)]	[(1, 30642)]	9978.791406391665
NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30440	gb|CP001270.1|	cp32-11	156a	30440	30439	99.98357478400841	99.99671484888304	30439	30438	[(1, 30439)]	[(1, 30440)]	[(1, 30439)]	9998.029017248462
NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30301	gb|CP001263.1|	cp32-4	156a	30301	30300	99.97029800996667	99.99669977888519	30300	30299	[(1, 30300)]	[(1, 30301)]	[(1, 30300)]	9996.69987690832
NZ_CP161062.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-7, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30064	gb|CP002319.1|	lp28-7	JD1	30064	29993	98.73873267859545	98.83914316125598	29715	29720	[(18716, 29993), (1, 18444)]	[(11593, 30032), (63, 11339)]	[(18444, 1), (29993, 18716)]	9759.25173478068
NZ_CP161063.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-6, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	30035	gb|CP001455.1|	lp28-6	WI91-23	30035	29782	97.85219479931772	94.6129515565174	28417	28380	[(10590, 29631), (1, 9340)]	[(35, 9374), (10774, 29852)]	[(10590, 29631), (1, 9340), (28326, 28600)]	9258.084966246752
NZ_CP161064.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-4, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	29371	gb|CP001272.1|	lp28-4	156a	29371	29501	98.26754514971469	99.82295461509652	29319	29432	[(21344, 29501), (1, 21276)]	[(20, 29339)]	[(8933, 21276), (1, 9459), (21344, 29501), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9809.356699616917
NZ_CP161065.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-3, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	28856	gb|CP001256.1|	lp28-3	156a	28856	28770	99.55493556529827	99.92722484058774	28835	28769	[(1, 28770)]	[(6, 28841)]	[(10039, 28770), (1, 10288), (5409, 5946), (8351, 8888)]	9948.248430223784
NZ_CP161066.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-5, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	27192	gb|CP094592.1|	lp28-5	B379	27192	27673	99.27120323726155	99.10267725801707	26948	27634	[(3339, 27673), (1, 3301)]	[(71, 27019)]	[(3339, 17069), (14992, 27673), (1, 3301), (14859, 17601), (14593, 17335), (14726, 17468), (14460, 17202), (15125, 17734), (14327, 16936), (14327, 16803)]	9838.04201543735
NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	26522	gb|CP001271.1|	cp26	156a	26522	26522	98.09641194193371	99.99245909056633	26520	26520	[(1, 26521)]	[(2, 26522)]	[(1, 26521), (17982, 19317), (19449, 20782)]	9808.901458035149
NZ_CP161068.1 Borreliella burgdorferi strain Bb16-183 plasmid lp25, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	24966	gb|CP001265.1|	lp25	156a	24966	24910	98.53183881171779	99.79171673475928	24914	24909	[(1, 24910)]	[(17, 24931)]	[(1, 24910), (18130, 19390), (20780, 22040), (11997, 11189), (17089, 16278)]	9832.661348053902
NZ_CP161069.1 Borreliella burgdorferi strain Bb16-183 plasmid lp36, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	23693	gb|CP001260.1|	lp36	156a	23693	23638	99.2078092735123	99.84383573207276	23656	23637	[(1, 23638)]	[(20, 23676)]	[(1, 23638), (19905, 19165), (21025, 20284), (3471, 2735), (5482, 4742)]	9905.288212443367
NZ_CP161070.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-7, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	21335	gb|CP001268.1|	cp32-7	156a	21335	21329	99.96250292945864	99.99531286618233	21334	21328	[(1, 21329)]	[(1, 21335)]	[(1, 21329)]	9995.781755317885
NZ_CP161071.1 Borreliella burgdorferi strain Bb16-183 plasmid lp17, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	18015	gb|CP001258.1|	lp17	156a	18015	17849	99.97784792601207	99.89453233416597	17996	17848	[(1, 17849)]	[(11, 18007)]	[(17849, 3566), (3771, 1)]	9987.240362345341
NZ_CP161072.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-1, complete sequence	GCF_040790735.1_ASM4079073v1_genomic	14883	gb|CP001261.1|	cp32-1	156a	14883	14883	99.97984277363436	99.99328092454478	14882	14882	[(1, 14883)]	[(1, 14883)]	[(1, 14883)]	9997.312505255839
