contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT32H	921072	gb|CP094579.1|	chromosome	B379	921072	920773	99.48901223189934	99.95266385255441	920636	920772	[(1, 920773)]	[(354, 920990)]	[(1, 916546), (906441, 920773), (906502, 916672), (906375, 916609), (906565, 916672), (906315, 916420), (906312, 916483), (906626, 916672), (906315, 916357), (906315, 916296)]	9944.191796637708
contig_10 [gcode=11] [topology=linear]	UCT32H	30286	gb|CP094581.1|	cp32-11	B379	30286	30287	99.98018952025622	99.99339628871425	30284	30285	[(11957, 30287), (1, 11956)]	[(11957, 30286), (1, 11956)]	[(30287, 11957), (11956, 1)]	9997.358711719735
contig_11 [gcode=11] [topology=linear]	UCT32H	30259	gb|CP094584.1|	cp32-3	B379	30259	30263	99.96034761920497	99.99339039624574	30257	30261	[(17693, 30263), (1, 17692)]	[(17690, 30259), (1, 17689)]	[(17692, 1), (30263, 17693)]	9995.374063631596
contig_12 [gcode=11] [topology=linear]	UCT32H	30255	gb|CP001267.1|	lp38	156a	30255	30302	99.66142138527022	99.98016856717898	30249	30256	[(1, 30257)]	[(1, 30250)]	[(30257, 1), (17052, 16680), (3319, 2943)]	9964.165709743973
contig_13 [gcode=11] [topology=linear]	UCT32H	28053	gb|CP001272.1|	lp28-4	156a	28053	29501	98.33097247028391	99.62570848037643	27948	27705	[(1796, 29501)]	[(105, 28053)]	[(29501, 8826), (9567, 1796), (24779, 23598), (25870, 24662), (9572, 10358), (18574, 19366)]	9796.292797916425
contig_14 [gcode=11] [topology=linear]	UCT32H	26514	gb|CP124077.1|	cp26	Sh-2-82	26514	26514	98.24705560120515	99.9924568152674	26512	26512	[(1, 23710), (23711, 26514)]	[(1, 23710), (23711, 26514)]	[(23710, 1), (26514, 23711), (19310, 17971), (20775, 19438)]	9823.96446443068
contig_15 [gcode=11] [topology=linear]	UCT32H	24813	gb|CP002306.1|	lp28-1	JD1	24813	24354	93.25386074234625	90.13823399024704	22366	19528	[(1, 16518), (18603, 21614)]	[(631, 3672), (9716, 24733), (4464, 8772)]	[(15011, 1), (21614, 18626), (20978, 18652), (21339, 19055), (20719, 18626), (20164, 18603), (21339, 19700), (21071, 19387), (20127, 18664), (16518, 14988)]	8405.73832008752
contig_16 [gcode=11] [topology=linear]	UCT32H	24746	gb|CP001265.1|	lp25	156a	24746	24910	98.8824302816414	99.99595894285946	24745	24743	[(52, 24795)]	[(1, 24746)]	[(52, 24795), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9887.843438613178
contig_17 [gcode=11] [topology=linear]	UCT32H	24323	gb|CP094593.1|	lp28-6	B379	24323	26653	99.9218910585817	99.99588866504953	24322	24311	[(1605, 25916)]	[(1, 24323)]	[(1605, 25916)]	9991.778293495145
contig_18 [gcode=11] [topology=linear]	UCT32H	21572	gb|CP124078.1|	lp17	Sh-2-82	21572	17944	99.88879621907145	99.93973669571668	21559	17942	[(2, 17944)]	[(17936, 21572), (12, 17935)]	[(2, 17944), (17944, 14309)]	9982.859992986101
