assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP124088.1|	chromosome	Am315	900898	910229	99.9773088517402	912234	912235	[(212801, 213288), (213287, 213935), (212801, 213612), (212963, 213936), (434767, 437960), (438014, 441205), (213125, 213935), (212801, 213775), (212801, 213450), (1, 900500)]	[(435165, 438358), (213199, 214010), (213361, 214334), (438412, 441603), (213847, 214333), (213199, 214173), (213199, 213848), (213685, 214333), (213523, 214333), (399, 900898)]	[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (212801, 213612), (213125, 213935), (212801, 213450), (213287, 213935), (212801, 213288)]	101.25830005172615
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP005925.1|	chromosome	CA382	900898	910736	99.71733516880977	912316	912299	[(213190, 214164), (213190, 214002), (435162, 438355), (213680, 214324), (10, 557027), (213518, 214324), (556964, 901007), (213190, 213840), (438409, 441600), (213356, 214325)]	[(1, 557019), (435165, 438358), (213203, 214010), (213685, 214334), (438412, 441603), (213361, 214334), (213203, 214173), (213203, 213848), (213523, 214334), (556839, 900898)]	[(10, 557027), (556964, 901007), (438409, 441600), (435162, 438355), (213190, 214164), (213356, 214325), (213190, 214002), (213518, 214324), (213190, 213840), (213680, 214324)]	101.2674020810347
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP124092.1|	chromosome	Am293	900898	910655	99.71807179523155	912242	912230	[(213604, 214248), (435081, 438274), (556878, 900930), (438328, 441519), (1, 556941), (213114, 213764), (213114, 214087), (213114, 213926), (213280, 214249), (213442, 214248)]	[(435165, 438358), (213203, 214010), (213685, 214334), (438412, 441603), (213203, 214173), (213203, 213848), (213523, 214334), (213361, 214333), (556839, 900898), (74, 557019)]	[(1, 556941), (556878, 900930), (438328, 441519), (435081, 438274), (213114, 214087), (213280, 214249), (213442, 214248), (213114, 213926), (213604, 214248), (213114, 213764)]	101.25918805458554
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|AE000783.1|	chromosome	B31	900898	910724	99.7091114747522	912316	912290	[(556955, 900998), (435153, 438346), (213189, 214001), (10, 557018), (213517, 214323), (213189, 213839), (213189, 214163), (213679, 214323), (213355, 214324), (438400, 441591)]	[(1, 557019), (435165, 438358), (213203, 214010), (213685, 214334), (438412, 441603), (213361, 214334), (213203, 214173), (213203, 213848), (213523, 214334), (556839, 900898)]	[(10, 557018), (556955, 900998), (438400, 441591), (435153, 438346), (213189, 214163), (213355, 214324), (213517, 214323), (213189, 214001), (213189, 213839), (213679, 214323)]	101.2674020810347
UCT96H	contig_1 [gcode=11] [topology=linear]	900898	gb|CP019916.1|	chromosome	PAbe	900898	910728	99.71064180524439	912316	912290	[(213514, 214320), (438399, 441590), (435152, 438345), (10, 557012), (213187, 213836), (213676, 214320), (213353, 214321), (213187, 214160), (556949, 901002), (213187, 213998)]	[(1, 557019), (435165, 438358), (213203, 214010), (213685, 214334), (438412, 441603), (213361, 214334), (213203, 214173), (213203, 213848), (213523, 214334), (556839, 900898)]	[(10, 557012), (556949, 901002), (438399, 441590), (435152, 438345), (213187, 214160), (213353, 214321), (213514, 214320), (213187, 213998), (213187, 213836), (213676, 214320)]	101.2674020810347
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP124087.1|	lp54	Am315	53553	53232	99.99624286143674	53231	53230	[(1, 53231)]	[(270, 53501)]	[(1, 53231)]	99.3987264952477
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP124103.1|	lp54	NE_5248	53553	53675	99.41543403555954	53501	53494	[(48737, 53675), (33, 48589)]	[(48564, 53501), (1, 48565)]	[(33, 48589), (48737, 53675)]	99.90289993090956
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP001571.1|	lp54	Bol26	53553	53655	99.40597388526703	53487	53483	[(48731, 53655), (24, 48583)]	[(1, 48565), (48564, 53487)]	[(24, 48583), (48731, 53655)]	99.87675760461599
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP094577.1|	lp54	B408	53553	53561	98.68104203152365	54771	54682	[(49333, 53561), (1, 47001), (47042, 48281), (47323, 49538)]	[(44, 47076), (46339, 48568), (47062, 48340), (49153, 53385)]	[(1, 47001), (49333, 53561), (47323, 49538), (47042, 48281)]	102.27438238754132
UCT96H	contig_2 [gcode=11] [topology=linear]	53553	gb|CP001651.1|	lp54	N40	53553	53786	98.60350940994635	54912	54885	[(47445, 49662), (47164, 48404), (25, 47123), (49456, 53786)]	[(1, 47076), (49153, 53483), (47062, 48340), (46339, 48568)]	[(25, 47123), (49456, 53786), (47445, 49662), (47164, 48404)]	102.53767295949807
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP019853.1|	lp38	PAli	44256	38841	99.53549695740365	49249	48509	[(10280, 38102), (33612, 38102), (38327, 38841), (1, 10386), (31221, 33759), (22090, 24626), (38098, 38322)]	[(39030, 39543), (39543, 39767), (22238, 24774), (38248, 38472), (21, 10384), (10397, 38247), (39768, 44256), (38472, 38985), (31368, 33906)]	[(10280, 38102), (1, 10386), (38102, 33612), (31221, 33759), (22090, 24626), (38841, 38327), (38327, 38841), (38322, 38098), (38098, 38322)]	111.28208604483008
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP019764.1|	lp38	B31_NRZ	44256	38834	99.53536501237674	49235	48495	[(10280, 38095), (33605, 38095), (38320, 38834), (38091, 38315), (22083, 24619), (1, 10379), (31214, 33752)]	[(39030, 39543), (39543, 39767), (21, 10377), (22238, 24774), (38248, 38472), (38472, 38985), (39768, 44256), (10404, 38247), (31368, 33906)]	[(10280, 38095), (1, 10379), (38095, 33605), (31214, 33752), (22083, 24619), (38834, 38320), (38320, 38834), (38315, 38091), (38091, 38315)]	111.25045191612438
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|CP094614.1|	lp38	B31-5A4	44256	38617	99.5619129123622	49042	48252	[(38072, 38617), (37843, 38067), (10046, 37847), (1, 7326), (7338, 10131), (33357, 37847), (21835, 24371), (30966, 33504)]	[(38998, 39543), (7570, 10363), (39543, 39767), (266, 7586), (22238, 24774), (38248, 38472), (39768, 44256), (38472, 39017), (10418, 38247), (31368, 33906)]	[(10046, 37847), (1, 7326), (37847, 33357), (7338, 10131), (30966, 33504), (21835, 24371), (38617, 38072), (38072, 38617), (38067, 37843), (37843, 38067)]	110.8143528561099
UCT96H	contig_3 [gcode=11] [topology=linear]	44256	gb|AE000787.1|	lp38	B31	44256	38829	99.56755659323927	49221	48463	[(33599, 38089), (10287, 38089), (7579, 10372), (1, 7567), (22077, 24613), (31208, 33746), (38314, 38828), (38085, 38309)]	[(21, 7586), (38472, 38984), (7570, 10363), (39031, 39543), (39543, 39767), (22238, 24774), (38248, 38472), (39768, 44256), (10418, 38247), (31368, 33906)]	[(10287, 38089), (1, 7567), (38089, 33599), (7579, 10372), (31208, 33746), (22077, 24613), (38828, 38314), (38314, 38828), (38309, 38085), (38085, 38309)]	111.21881778741864
