contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP094597.1 Borreliella burgdorferi strain B31-5A4 chromosome 1	GCF_024662195.1_ASM2466219v1_genomic	909655	gb|CP094597.1|	chromosome	B31-5A4	909655	909655	99.98914673826926	99.99989006821266	909654	909654	[(1, 909655)]	[(1, 909655)]	[(1, 909655), (434330, 437523), (437577, 440768), (212367, 213337), (212529, 213498), (212367, 213175), (212691, 213498), (212367, 213013), (212853, 213498), (212367, 212851)]	9998.90368184131
NZ_CP094598.1 Borreliella burgdorferi strain B31-5A4 plasmid p26, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	26499	gb|CP094598.1|	cp26	B31-5A4	26499	26499	98.26540056905831	99.99622627268954	26498	26498	[(1, 26499)]	[(1, 26499)]	[(1, 26499), (17967, 19295), (19432, 20760)]	9826.169230080031
NZ_CP094599.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-1, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30749	gb|CP094599.1|	cp32-1	B31-5A4	30749	30749	100.0	99.99674786171909	30748	30748	[(1, 30749)]	[(1, 30749)]	[(1, 30749)]	9999.674786171909
NZ_CP094600.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-3, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30224	gb|CP094600.1|	cp32-3	B31-5A4	30224	30224	100.0	99.9966913710958	30223	30223	[(1, 30224)]	[(1, 30224)]	[(1, 30224)]	9999.66913710958
NZ_CP094601.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-4, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30300	gb|CP094601.1|	cp32-4	B31-5A4	30300	30300	100.0	99.99669966996699	30299	30299	[(1, 30300)]	[(1, 30300)]	[(1, 30300)]	9999.669966996698
NZ_CP094602.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-6, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	29839	gb|CP094602.1|	cp32-6	B31-5A4	29839	29839	100.0	99.99664868125608	29838	29838	[(1, 29839)]	[(1, 29839)]	[(1, 29839)]	9999.664868125608
NZ_CP094603.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-7, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30801	gb|CP094603.1|	cp32-7	B31-5A4	30801	30801	100.0	99.99675335216389	30800	30800	[(1, 30801)]	[(1, 30801)]	[(1, 30801)]	9999.675335216389
NZ_CP094604.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-8, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30886	gb|CP094604.1|	cp32-8	B31-5A4	30886	30886	100.0	99.99676228712038	30885	30885	[(1, 30886)]	[(1, 30886)]	[(1, 30886)]	9999.676228712038
NZ_CP094605.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-9, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	30652	gb|CP094605.1|	cp32-9	B31-5A4	30652	30652	100.0	99.99673757014224	30651	30651	[(1, 30652)]	[(1, 30652)]	[(1, 30652)]	9999.673757014225
NZ_CP094606.1 Borreliella burgdorferi strain B31-5A4 plasmid p9, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	9387	gb|CP094606.1|	cp9	B31-5A4	9387	9387	100.0	99.98934696921275	9386	9386	[(1, 9387)]	[(1, 9387)]	[(1, 9387)]	9998.934696921275
NZ_CP094607.1 Borreliella burgdorferi strain B31-5A4 plasmid p17, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	16850	gb|CP094607.1|	lp17	B31-5A4	16850	16850	100.0	99.99406528189911	16849	16849	[(1, 16850)]	[(1, 16850)]	[(1, 16850)]	9999.406528189911
NZ_CP094608.1 Borreliella burgdorferi strain B31-5A4 plasmid p21, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	18211	gb|CP094608.1|	lp21	B31-5A4	18211	18211	95.7824113548476	99.99450881335457	18210	18210	[(1, 18211)]	[(1, 18211)]	[(1, 18211), (3239, 14159), (3302, 14220), (3239, 14112), (3363, 14236), (3239, 13986), (3487, 14236), (3239, 14049), (3424, 14236), (3236, 13797)]	9577.71517638666
NZ_CP094609.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-1, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	28447	gb|CP094609.1|	lp28-1	B31-5A4	28447	28447	95.65876366785753	99.99648469082855	28446	28446	[(1, 28447)]	[(1, 28447)]	[(1, 28447), (18910, 22211), (19473, 22784), (19182, 22143), (24127, 27057), (19764, 22722), (24134, 27057), (18940, 21617), (20082, 22784), (18910, 21555)]	9565.540096656501
NZ_CP094610.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-2, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	29936	gb|CP094610.1|	lp28-2	B31-5A4	29936	29936	100.0	99.99665954035275	29935	29935	[(1, 29936)]	[(1, 29936)]	[(1, 29936)]	9999.665954035276
NZ_CP094611.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-3, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	28332	gb|CP094611.1|	lp28-3	B31-5A4	28332	28332	99.59876955998395	99.99647042213752	28331	28331	[(1, 28332)]	[(1, 28332)]	[(1, 28332), (5205, 5742), (8146, 8683), (9834, 10083), (9888, 10137)]	9959.525414386226
NZ_CP094612.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-4, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	27109	gb|CP094612.1|	lp28-4	B31-5A4	27109	27109	96.73348580653841	99.99631118816629	27108	27108	[(1, 27109)]	[(1, 27109)]	[(1, 27109), (21812, 24057), (22876, 25148), (21812, 22998), (23940, 25152), (8564, 7778), (17573, 16782), (6671, 5953), (19109, 18389)]	9672.991749026682
NZ_CP094613.1 Borreliella burgdorferi strain B31-5A4 plasmid p36, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	36662	gb|CP094613.1|	lp36	B31-5A4	36662	36662	97.74839336076565	99.9972723801211	36661	36661	[(1, 36662)]	[(1, 36662)]	[(1, 36662), (28429, 30933), (30790, 33286), (5805, 5069), (7815, 7076)]	9774.572715615705
NZ_CP094614.1 Borreliella burgdorferi strain B31-5A4 plasmid p38, complete sequence	GCF_024662195.1_ASM2466219v1_genomic	38617	gb|CP094614.1|	lp38	B31-5A4	38617	38617	99.89930197963155	99.99741046689282	38616	38616	[(1, 38617)]	[(1, 38617)]	[(1, 38617), (21835, 24371), (30966, 33504)]	9989.671505413293
