assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	gb|CP094579.1|	chromosome	B379	916773	920773	99.58340925862352	965264	992763	[(907430, 916609), (907243, 916420), (1, 437706), (907557, 916672), (907617, 916672), (907307, 916483), (907370, 916546), (437760, 915487), (907494, 920773), (906626, 915800)]	[(903435, 912548), (338, 438057), (903432, 912611), (903435, 912611), (903435, 916712), (434864, 912611), (903432, 912485)]	[(437760, 915487), (1, 437706), (907494, 920773), (907370, 916546), (907430, 916609), (907617, 916672), (906626, 915800), (907307, 916483), (907243, 916420), (907557, 916672)]	105.28931371233665
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	gb|CP124080.1|	chromosome	Sh-2-82	916773	907764	99.88843217210456	916698	912150	[(2, 438043), (906649, 907758), (438097, 907764), (906652, 907758), (906649, 907764), (906652, 907764)]	[(904436, 905558), (1, 438057), (904376, 905495), (905809, 906924), (910047, 911162), (434864, 904560), (909542, 910666), (910107, 911223), (904810, 905930), (905872, 906987)]	[(438097, 907764), (2, 438043), (906649, 907758), (906649, 907764), (906649, 907764), (906652, 907758), (906649, 907764), (906652, 907764), (906652, 907764), (906652, 907764)]	99.99181913079902
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	gb|CP002312.1|	chromosome	JD1	916773	922801	99.51481181779002	909386	909405	[(213225, 214036), (905035, 905849), (213063, 213875), (213549, 214035), (775370, 904790), (213063, 213550), (438131, 775337), (213387, 214036), (6, 438077), (213063, 213712)]	[(213039, 213689), (434864, 772057), (772032, 901462), (213363, 214011), (901442, 902256), (213525, 214011), (213039, 213851), (213201, 214012), (2, 438057), (213039, 213526)]	[(6, 438077), (438131, 775337), (775370, 904790), (905035, 905849), (213225, 214036), (213063, 213875), (213063, 213712), (213387, 214036), (213549, 214035), (213063, 213550)]	99.19423892283041
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	gb|CP124084.1|	chromosome	Am388	916773	910563	99.48074998375968	908108	908074	[(213354, 214161), (20319, 438186), (905173, 905987), (693, 20162), (775489, 844834), (438240, 775456), (844489, 904928), (213188, 213999), (213188, 213838), (42, 698)]	[(434864, 772057), (841018, 901462), (772032, 841399), (213363, 214012), (901442, 902256), (20159, 438057), (213043, 213851), (11, 667), (690, 20159), (213201, 214011)]	[(20319, 438186), (438240, 775456), (775489, 844834), (844489, 904928), (693, 20162), (905173, 905987), (213354, 214161), (213188, 213999), (42, 698), (213188, 213838)]	99.05483691164552
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	916773	gb|CP001205.1|	chromosome	ZS7	916773	906707	99.44585324009489	904525	904386	[(3, 20117), (213047, 213696), (20274, 138039), (901334, 902148), (212885, 553169), (552929, 771628), (771661, 841006), (840661, 901081), (138037, 213696), (212885, 213522)]	[(213039, 213689), (841018, 901452), (772032, 841399), (138193, 213851), (901442, 902256), (20159, 137945), (213201, 553551), (19, 20159), (213363, 214000), (553368, 772057)]	[(212885, 553169), (552929, 771628), (20274, 138039), (138037, 213696), (771661, 841006), (840661, 901081), (3, 20117), (901334, 902148), (213047, 213696), (212885, 213522)]	98.66400952035018
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	gb|CP124077.1|	cp26	Sh-2-82	26512	26514	98.24020816214735	29187	29189	[(19438, 20775), (17971, 19310), (1, 26514)]	[(19438, 20775), (17971, 19310), (1, 26512)]	[(1, 26514), (17971, 19310), (19438, 20775)]	110.08977066988534
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	gb|CP094580.1|	cp26	B379	26512	26515	98.2368448081071	29187	29190	[(17972, 19311), (19439, 20776), (1, 26515)]	[(19438, 20775), (17971, 19310), (1, 26512)]	[(1, 26515), (17972, 19311), (19439, 20776)]	110.08977066988534
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	gb|CP001271.1|	cp26	156a	26512	26522	97.42326249871677	29179	29189	[(4, 26521), (17982, 19317), (19445, 20782)]	[(17971, 19310), (19442, 20775), (5, 26512)]	[(4, 26521), (17982, 19317), (19445, 20782)]	110.05959565479783
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	gb|CP002316.1|	cp26	JD1	26512	26525	97.24883657267999	29181	29194	[(1, 26523), (17986, 19321), (19449, 20786)]	[(17971, 19310), (19442, 20775), (1, 26510)]	[(1, 26523), (17986, 19321), (19449, 20786)]	110.06713940856972
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	26512	gb|CP001493.1|	cp26	94a	26512	26507	96.85446330777656	29171	29164	[(17983, 19302), (19430, 20773), (5, 26507)]	[(17971, 19316), (19456, 20775), (5, 26512)]	[(5, 26507), (19430, 20773), (17983, 19302)]	110.02942063971032
