QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
B331P	contig_1	33916	32035	1881	renamed_GCF_000008685.2	chromosome	34037	32156	1881	99.5	0.0
B331P	contig_1	36488	35735	753	renamed_GCF_000008685.2	chromosome	36609	35856	753	97.2	1.779e-158
B331P	contig_1	39703	40555	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.2	2.515e-188
B331P	contig_1	50350	49987	363	renamed_GCF_000008685.2	chromosome	50474	50111	363	100.0	4.578e-75
B331P	contig_1	52310	51128	1182	renamed_GCF_000008685.2	chromosome	52434	51252	1182	99.7	3.289e-258
B331P	contig_1	55380	53409	1971	renamed_GCF_000008685.2	chromosome	55504	53533	1971	99.8	0.0
B331P	contig_1	56624	56156	468	renamed_GCF_000008685.2	chromosome	56748	56280	468	98.0	4.825e-100
B331P	contig_1	57134	57851	717	renamed_GCF_000008685.2	chromosome	57258	57975	717	98.7	3.592e-153
B331P	contig_1	70287	71097	810	renamed_GCF_000008685.2	chromosome	70141	71219	810	99.6	2.744e-180
B331P	contig_1	72524	73370	846	renamed_GCF_000008685.2	chromosome	72646	73492	846	99.6	2.871e-177
B331P	contig_1	76327	77578	1251	renamed_GCF_000008685.2	chromosome	76450	77701	1251	98.7	4.601e-266
B331P	contig_1	79229	78878	351	renamed_GCF_000008685.2	chromosome	79322	79001	351	100.0	3.732e-67
B331P	contig_1	103648	102892	756	renamed_GCF_000008685.2	chromosome	103771	103015	756	99.6	2.151e-165
B331P	contig_1	105723	105294	429	renamed_GCF_000008685.2	chromosome	105846	105417	429	99.2	1.514e-89
B331P	contig_1	108047	106850	1197	renamed_GCF_000008685.2	chromosome	108170	106973	1197	99.7	1.869e-258
B331P	contig_1	110919	109551	1368	renamed_GCF_000008685.2	chromosome	111042	109674	1368	100.0	1.976e-295
B331P	contig_1	111751	111460	291	renamed_GCF_000008685.2	chromosome	111875	111584	291	100.0	1.894e-64
B331P	contig_1	112645	112225	420	renamed_GCF_000008685.2	chromosome	112769	112349	420	97.8	3.541e-87
B331P	contig_1	114683	115385	702	renamed_GCF_000008685.2	chromosome	114806	115508	702	96.9	1.54e-151
B331P	contig_1	217339	218371	1032	renamed_GCF_000008685.2	chromosome	217277	218312	1032	99.4	4.772e-220
B331P	contig_1	219693	219114	579	renamed_GCF_000008685.2	chromosome	219634	219055	579	100.0	8.388e-121
B331P	contig_1	220787	221696	909	renamed_GCF_000008685.2	chromosome	220728	221637	909	99.3	4.638e-191
B331P	contig_1	223237	224020	783	renamed_GCF_000008685.2	chromosome	223178	223961	783	99.2	8.433e-172
B331P	contig_1	237201	235653	1548	renamed_GCF_000008685.2	chromosome	237142	235594	1548	99.8	0.0
B331P	contig_1	238015	237688	327	renamed_GCF_000008685.2	chromosome	237956	237629	327	100.0	8.435e-71
B331P	contig_1	239187	238359	828	renamed_GCF_000008685.2	chromosome	239128	238300	828	99.6	2.079e-186
B331P	contig_1	242348	240341	2007	renamed_GCF_000008685.2	chromosome	242289	240282	2007	99.7	0.0
