QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
ESI361H	contig_1	10	583	573	renamed_GCF_000008685.2	chromosome	104	677	573	97.8	5.214e-125
ESI361H	contig_1	1728	699	1029	renamed_GCF_000008685.2	chromosome	1796	767	1029	100.0	4.829e-228
ESI361H	contig_1	3327	5121	1794	renamed_GCF_000008685.2	chromosome	3418	5188	1794	99.4	0.0
ESI361H	contig_1	6232	5173	1059	renamed_GCF_000008685.2	chromosome	6306	5250	1059	99.4	1.993e-234
ESI361H	contig_1	7323	6234	1089	renamed_GCF_000008685.2	chromosome	7397	6308	1089	99.7	9.025e-240
ESI361H	contig_1	8241	7383	858	renamed_GCF_000008685.2	chromosome	8315	7457	858	99.2	7.105e-195
ESI361H	contig_1	8352	9123	771	renamed_GCF_000008685.2	chromosome	8426	9197	771	100.0	1.781e-161
ESI361H	contig_1	9127	10132	1005	renamed_GCF_000008685.2	chromosome	9201	10206	1005	99.7	3.77e-218
ESI361H	contig_1	10128	10503	375	renamed_GCF_000008685.2	chromosome	10202	10577	375	100.0	3.75e-79
ESI361H	contig_1	28417	27781	636	renamed_GCF_000008685.2	chromosome	28490	27854	636	100.0	8.334e-139
ESI361H	contig_1	29399	28418	981	renamed_GCF_000008685.2	chromosome	29472	28491	981	99.3	2.153e-220
ESI361H	contig_1	29469	30942	1473	renamed_GCF_000008685.2	chromosome	29542	31015	1473	99.7	0.0
ESI361H	contig_1	30953	31406	453	renamed_GCF_000008685.2	chromosome	31026	31479	453	99.3	5.071e-97
ESI361H	contig_1	32016	31476	540	renamed_GCF_000008685.2	chromosome	32089	31549	540	99.4	1.619e-115
ESI361H	contig_1	33964	32083	1881	renamed_GCF_000008685.2	chromosome	34037	32156	1881	99.8	0.0
ESI361H	contig_1	35763	33963	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	100.0	0.0
ESI361H	contig_1	36536	35783	753	renamed_GCF_000008685.2	chromosome	36609	35856	753	97.6	3.953e-158
ESI361H	contig_1	39565	38062	1503	renamed_GCF_000008685.2	chromosome	39638	38135	1503	99.2	0.0
ESI361H	contig_1	49266	49938	672	renamed_GCF_000008685.2	chromosome	49340	50012	672	100.0	9.591e-152
ESI361H	contig_1	50400	50037	363	renamed_GCF_000008685.2	chromosome	50474	50111	363	100.0	4.578e-75
ESI361H	contig_1	51177	50415	762	renamed_GCF_000008685.2	chromosome	51251	50489	762	99.6	5.77e-164
ESI361H	contig_1	52360	51178	1182	renamed_GCF_000008685.2	chromosome	52434	51252	1182	99.7	3.289e-258
ESI361H	contig_1	53387	52379	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
ESI361H	contig_1	55430	53459	1971	renamed_GCF_000008685.2	chromosome	55504	53533	1971	99.6	0.0
ESI361H	contig_1	56206	55426	780	renamed_GCF_000008685.2	chromosome	56280	55500	780	99.6	1.628e-172
ESI361H	contig_1	56674	56206	468	renamed_GCF_000008685.2	chromosome	56748	56280	468	98.7	9.748e-101
ESI361H	contig_1	57111	56757	354	renamed_GCF_000008685.2	chromosome	57185	56831	354	99.1	6.554e-78
ESI361H	contig_1	57184	57901	717	renamed_GCF_000008685.2	chromosome	57258	57975	717	98.7	3.592e-153
ESI361H	contig_1	688028	689666	1638	renamed_GCF_000008685.2	chromosome	688489	690127	1638	100.0	0.0
ESI361H	contig_1	689731	690028	297	renamed_GCF_000008685.2	chromosome	690192	690489	297	100.0	1.037e-63
ESI361H	contig_1	690041	690338	297	renamed_GCF_000008685.2	chromosome	690481	690799	297	98.9	6.955e-60
ESI361H	contig_1	690422	692183	1761	renamed_GCF_000008685.2	chromosome	690884	692645	1761	99.4	0.0
ESI361H	contig_1	692166	693066	900	renamed_GCF_000008685.2	chromosome	692628	693528	900	99.6	4.423e-190
ESI361H	contig_1	693091	694234	1143	renamed_GCF_000008685.2	chromosome	693553	694696	1143	100.0	3.979e-258
ESI361H	contig_1	695061	694230	831	renamed_GCF_000008685.2	chromosome	695523	694692	831	99.6	2.884e-183
ESI361H	contig_1	695168	696302	1134	renamed_GCF_000008685.2	chromosome	695630	696764	1134	100.0	1.419e-259
ESI361H	contig_1	696975	696288	687	renamed_GCF_000008685.2	chromosome	697437	696750	687	99.5	6.603e-150
ESI361H	contig_1	747655	749551	1896	renamed_GCF_000008685.2	chromosome	748122	750018	1896	100.0	0.0
ESI361H	contig_1	749563	750322	759	renamed_GCF_000008685.2	chromosome	750030	750789	759	100.0	2.255e-165
ESI361H	contig_1	750723	751692	969	renamed_GCF_000008685.2	chromosome	751190	752159	969	100.0	4.772e-218
ESI361H	contig_1	751702	752752	1050	renamed_GCF_000008685.2	chromosome	752169	753219	1050	100.0	6.109e-229
ESI361H	contig_1	752755	753601	846	renamed_GCF_000008685.2	chromosome	753291	754068	846	99.6	1.473e-167
ESI361H	contig_1	753600	754083	483	renamed_GCF_000008685.2	chromosome	754067	754550	483	99.3	6.952e-107
ESI361H	contig_1	754082	755882	1800	renamed_GCF_000008685.2	chromosome	754636	756349	1800	100.0	0.0
ESI361H	contig_1	755886	757203	1317	renamed_GCF_000008685.2	chromosome	756353	757670	1317	99.7	1.293e-291
ESI361H	contig_1	759118	759748	630	renamed_GCF_000008685.2	chromosome	759585	760215	630	99.5	1.853e-137
ESI361H	contig_1	759734	761180	1446	renamed_GCF_000008685.2	chromosome	760225	761647	1446	99.5	2.151e-316
ESI361H	contig_1	763111	763894	783	renamed_GCF_000008685.2	chromosome	763578	764361	783	100.0	1.874e-171
ESI361H	contig_1	763903	764875	972	renamed_GCF_000008685.2	chromosome	764370	765342	972	100.0	2.973e-215
ESI361H	contig_1	764905	766249	1344	renamed_GCF_000008685.2	chromosome	765372	766716	1344	100.0	2.685e-305
ESI361H	contig_1	767597	766265	1332	renamed_GCF_000008685.2	chromosome	768064	766732	1332	98.6	1.788e-290
ESI361H	contig_1	769003	767611	1392	renamed_GCF_000008685.2	chromosome	769470	768078	1392	100.0	1.696e-292
ESI361H	contig_1	770671	769078	1593	renamed_GCF_000008685.2	chromosome	771139	769546	1593	99.4	0.0
ESI361H	contig_1	771095	770693	402	renamed_GCF_000008685.2	chromosome	771563	771161	402	100.0	3.917e-83
ESI361H	contig_1	773900	771101	2799	renamed_GCF_000008685.2	chromosome	774368	771569	2799	99.5	0.0
ESI361H	contig_1	774208	774994	786	renamed_GCF_000008685.2	chromosome	774676	775462	786	100.0	1.17e-168
ESI361H	contig_1	776211	775191	1020	renamed_GCF_000008685.2	chromosome	776679	775665	1020	99.4	1.954e-219
ESI361H	contig_1	776316	777105	789	renamed_GCF_000008685.2	chromosome	776784	777573	789	98.4	2.262e-170
ESI361H	contig_1	777296	778286	990	renamed_GCF_000008685.2	chromosome	777764	778754	990	99.6	1.559e-225
ESI361H	contig_1	778289	780917	2628	renamed_GCF_000008685.2	chromosome	778757	781385	2628	99.0	0.0
ESI361H	contig_1	782361	781683	678	renamed_GCF_000008685.2	chromosome	782829	782151	678	98.6	2.577e-150
ESI361H	contig_1	782780	782507	273	renamed_GCF_000008685.2	chromosome	783248	782975	273	98.8	8.598e-54
ESI361H	contig_1	806453	805304	1149	renamed_GCF_000008685.2	chromosome	806923	805774	1149	99.7	2.44e-247
ESI361H	contig_1	807496	806449	1047	renamed_GCF_000008685.2	chromosome	807966	806919	1047	99.4	5.83e-229
ESI361H	contig_1	807994	807505	489	renamed_GCF_000008685.2	chromosome	808464	807975	489	100.0	6.125e-101
ESI361H	contig_1	809082	807990	1092	renamed_GCF_000008685.2	chromosome	809552	808460	1092	98.8	2.304e-238
ESI361H	contig_1	810025	809230	795	renamed_GCF_000008685.2	chromosome	810495	809700	795	100.0	1.877e-173
ESI361H	contig_1	811040	809999	1041	renamed_GCF_000008685.2	chromosome	811510	810469	1041	99.7	1.371e-235
ESI361H	contig_1	811918	811036	882	renamed_GCF_000008685.2	chromosome	812388	811506	882	99.3	2.773e-192
ESI361H	contig_1	812769	811968	801	renamed_GCF_000008685.2	chromosome	813239	812438	801	100.0	9.279e-174
ESI361H	contig_1	813246	812919	327	renamed_GCF_000008685.2	chromosome	813706	813385	327	96.2	1.869e-62
