assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UCT76	NODE_1_length_463767_cov_100.484990	463767	gb|CP124080.1|	chromosome	Sh-2-82	463767	907764	99.95602868216889	466198	466204	[(440971, 556768), (844268, 844616), (437726, 438043), (844231, 844548), (844334, 844608), (844235, 844509), (844235, 844583), (556585, 904797), (844297, 844614)]	[(1, 115795), (403205, 403553), (403201, 403518), (403205, 403479), (115558, 463767), (403267, 403584), (403304, 403578), (1, 318), (403238, 403586)]	[(556585, 904797), (440971, 556768), (437726, 438043), (844231, 844548), (844297, 844614), (844235, 844583), (844268, 844616), (844235, 844509), (844334, 844608)]	100.52418563632169
UCT76	NODE_1_length_463767_cov_100.484990	463767	gb|CP094579.1|	chromosome	B379	463767	920773	99.95517070523559	466198	466204	[(440634, 556431), (843997, 844271), (556248, 904460), (843960, 844277), (843931, 844279), (843898, 844172), (843898, 844246), (437389, 437706), (843894, 844211)]	[(1, 115795), (403205, 403553), (403201, 403518), (403205, 403479), (115558, 463767), (403267, 403584), (403304, 403578), (1, 318), (403238, 403586)]	[(556248, 904460), (440634, 556431), (437389, 437706), (843894, 844211), (843960, 844277), (843898, 844246), (843931, 844279), (843898, 844172), (843997, 844271)]	100.52418563632169
UCT76	NODE_1_length_463767_cov_100.484990	463767	gb|CP124104.1|	chromosome	NE_5248	463767	910663	99.51852059207324	464338	464311	[(441248, 775525), (438003, 438320), (775558, 904930), (844507, 844852)]	[(334219, 463649), (1, 334244), (1, 318), (403238, 403586)]	[(441248, 775525), (775558, 904930), (438003, 438320), (844507, 844852)]	100.12312217126274
UCT76	NODE_1_length_463767_cov_100.484990	463767	gb|CP001205.1|	chromosome	ZS7	463767	906707	99.49403499555397	464390	464367	[(840661, 901081), (771661, 841006), (437369, 771628), (840628, 840971)]	[(403238, 403584), (403205, 463639), (1, 334244), (334219, 403586)]	[(437369, 771628), (771661, 841006), (840661, 901081), (840628, 840971)]	100.13433469824287
UCT76	NODE_1_length_463767_cov_100.484990	463767	gb|CP031412.1|	chromosome	MM1	463767	908512	99.46892363354438	464276	464285	[(775294, 904648), (437745, 438062), (440992, 775261), (844266, 844611)]	[(334219, 463587), (1, 334244), (1, 318), (403238, 403586)]	[(440992, 775261), (775294, 904648), (437745, 438062), (844266, 844611)]	100.1097533890941
UCT76	NODE_2_length_221493_cov_101.646859	221493	gb|CP124080.1|	chromosome	Sh-2-82	221493	907764	99.97092256006728	223118	223531	[(213748, 213998), (213424, 213837), (438097, 438323), (213262, 213675), (213586, 435078), (213025, 213350), (213100, 213512)]	[(88, 412), (1, 413), (1, 252), (1, 412), (1, 221493), (221265, 221493)]	[(213586, 435078), (213424, 213837), (213100, 213512), (213262, 213675), (213025, 213350), (213748, 213998), (438097, 438323)]	100.73365749707665
UCT76	NODE_2_length_221493_cov_101.646859	221493	gb|CP094579.1|	chromosome	B379	221493	920773	99.97047521483755	223118	223531	[(212763, 213175), (213249, 434741), (212925, 213338), (212688, 213013), (437760, 437986), (213411, 213661), (213087, 213500)]	[(88, 412), (1, 413), (1, 252), (1, 412), (1, 221493), (221265, 221493)]	[(213249, 434741), (213087, 213500), (212763, 213175), (212925, 213338), (212688, 213013), (213411, 213661), (437760, 437986)]	100.73365749707665
UCT76	NODE_2_length_221493_cov_101.646859	221493	gb|CP002312.1|	chromosome	JD1	221493	922801	99.48245629730359	223114	223521	[(438131, 438355), (213138, 213550), (213462, 213875), (213786, 214036), (213624, 435109), (213063, 213388), (213300, 213712)]	[(88, 412), (1, 413), (1, 221491), (1, 252), (221265, 221491), (1, 412)]	[(213624, 435109), (213462, 213875), (213300, 213712), (213138, 213550), (213063, 213388), (213786, 214036), (438131, 438355)]	100.73185157093
UCT76	NODE_2_length_221493_cov_101.646859	221493	gb|CP124088.1|	chromosome	Am315	221493	910229	99.45304930593073	223118	223921	[(213686, 213936), (213362, 213775), (212801, 213126), (213200, 213612), (438014, 438240), (213038, 213450), (213524, 434995), (212876, 213288)]	[(88, 412), (1, 413), (1, 252), (1, 412), (1, 221493), (221265, 221493)]	[(213524, 434995), (213200, 213612), (212876, 213288), (213362, 213775), (213038, 213450), (212801, 213126), (213686, 213936), (438014, 438240)]	100.73365749707665
UCT76	NODE_2_length_221493_cov_101.646859	221493	gb|CP094597.1|	chromosome	B31-5A4	221493	909655	99.43832515526425	222708	223926	[(212762, 213175), (437577, 437803), (213248, 213498), (212924, 213337), (212363, 212689), (212600, 213013), (213086, 434558), (212438, 212851)]	[(1, 413), (1, 252), (1, 221493), (221265, 221493), (88, 413)]	[(213086, 434558), (212762, 213175), (212924, 213337), (212600, 213013), (212438, 212851), (212363, 212689), (213248, 213498), (437577, 437803)]	100.54855006704501
