assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UMA1	NODE_116_length_1413_cov_1235.215758	1413	gb|CP002311.1|	cp32-8	JD1	1413	31085	99.85845718329794	1412	1412	[(1940, 3352)]	[(1, 1413)]	[(3352, 1940)]	99.92922859164898
UMA1	NODE_116_length_1413_cov_1235.215758	1413	gb|AE001576.1|	cp32-3	B31	1413	30223	99.78768577494692	1412	1412	[(1940, 3352)]	[(1, 1413)]	[(3352, 1940)]	99.92922859164898
UMA1	NODE_116_length_1413_cov_1235.215758	1413	gb|CP019758.1|	cp32-3	B31_NRZ	1413	30222	99.78768577494692	1412	1412	[(1940, 3352)]	[(1, 1413)]	[(3352, 1940)]	99.92922859164898
UMA1	NODE_116_length_1413_cov_1235.215758	1413	gb|CP001491.1|	cp32-11	94a	1413	30648	99.78768577494692	1412	1412	[(1940, 3352)]	[(1, 1413)]	[(3352, 1940)]	99.92922859164898
UMA1	NODE_116_length_1413_cov_1235.215758	1413	gb|CP001269.1|	cp32-8	156a	1413	30946	99.78768577494692	1412	1412	[(1940, 3352)]	[(1, 1413)]	[(3352, 1940)]	99.92922859164898
UMA1	NODE_142_length_935_cov_3111.763636	935	gb|CP001269.1|	cp32-8	156a	935	30946	100.0	934	934	[(4315, 5249)]	[(1, 935)]	[(5249, 4315)]	99.89304812834224
UMA1	NODE_142_length_935_cov_3111.763636	935	gb|CP001259.1|	cp32-6	156a	935	30293	100.0	934	934	[(4318, 5252)]	[(1, 935)]	[(5252, 4318)]	99.89304812834224
UMA1	NODE_142_length_935_cov_3111.763636	935	gb|CP094586.1|	cp32-6	B379	935	30642	100.0	934	934	[(4318, 5252)]	[(1, 935)]	[(5252, 4318)]	99.89304812834224
UMA1	NODE_142_length_935_cov_3111.763636	935	gb|CP094585.1|	cp32-5	B379	935	30637	100.0	934	934	[(4315, 5249)]	[(1, 935)]	[(5249, 4315)]	99.89304812834224
UMA1	NODE_142_length_935_cov_3111.763636	935	gb|CP094582.1|	cp32-12	B379	935	30796	100.0	934	934	[(4322, 5256)]	[(1, 935)]	[(5256, 4322)]	99.89304812834224
UMA1	NODE_178_length_555_cov_1916.008000	555	gb|CP001269.1|	cp32-8	156a	555	30946	100.0	554	554	[(3298, 3852)]	[(1, 555)]	[(3298, 3852)]	99.81981981981983
UMA1	NODE_178_length_555_cov_1916.008000	555	gb|CP001266.1|	cp32-12	156a	555	30652	100.0	554	554	[(3297, 3851)]	[(1, 555)]	[(3297, 3851)]	99.81981981981983
UMA1	NODE_178_length_555_cov_1916.008000	555	gb|CP094587.1|	cp32-7	B379	555	21166	100.0	554	554	[(3132, 3686)]	[(1, 555)]	[(3132, 3686)]	99.81981981981983
