# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	295	1158	-	FMOGGM_00001	377.0	8.4e-129	1.003	0.909	0.681	UniRef:UniRef90_A0A7U3YBK8
contig_1	cds	3264	4235	+	FMOGGM_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03AAA9
contig_1	cds	4906	6330	-	FMOGGM_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2F52
contig_1	cds	6382	7365	-	FMOGGM_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51782
contig_1	cds	7433	8665	-	FMOGGM_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51781
contig_1	cds	8844	10460	+	FMOGGM_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I5K4
contig_1	cds	10469	11068	+	FMOGGM_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7Q7
contig_1	cds	11037	11582	+	FMOGGM_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EX74
contig_1	cds	11592	15032	-	FMOGGM_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02DC78
contig_1	cds	14987	17839	-	FMOGGM_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4F50
contig_1	cds	17843	19849	-	FMOGGM_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I702
contig_1	cds	19982	21691	+	FMOGGM_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02C58B
contig_1	cds	21714	23933	+	FMOGGM_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D04593C
contig_1	cds	23948	27076	+	FMOGGM_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23B7E
contig_1	cds	27070	27894	+	FMOGGM_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2C9B
contig_1	cds	27911	28846	-	FMOGGM_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377A
contig_1	cds	28880	31732	-	FMOGGM_00017	1558.0	0.0	1.001	1.0	0.926	UniRef:UniRef90_A0A7I6GX52
contig_1	cds	31713	32954	-	FMOGGM_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377C
contig_1	cds	33029	35575	+	FMOGGM_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51768
contig_1	cds	35578	38049	+	FMOGGM_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51767
contig_1	cds	38138	38653	+	FMOGGM_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51766
contig_1	cds	38646	39428	+	FMOGGM_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000005761B
contig_1	cds	39421	39966	-	FMOGGM_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51764
contig_1	cds	40047	40418	+	FMOGGM_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377D
contig_1	cds	40560	41480	-	FMOGGM_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377E
contig_1	cds	41467	41667	-	FMOGGM_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51760
contig_1	cds	41703	42245	-	FMOGGM_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EXI8
contig_1	cds	42242	43108	-	FMOGGM_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I5P6
contig_1	cds	43119	44525	-	FMOGGM_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F300A
contig_1	cds	44515	45462	-	FMOGGM_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51756
contig_1	cds	45431	46378	-	FMOGGM_00031	570.0	1.3e-204	1.0	1.0	0.917	UniRef:UniRef90_A0A0H3C314
contig_1	cds	46388	47722	-	FMOGGM_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001E5711D3
contig_1	cds	48051	49223	+	FMOGGM_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38C5
contig_1	cds	49247	50656	-	FMOGGM_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EXA5
contig_1	cds	50653	52173	-	FMOGGM_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38C7
contig_1	cds	52166	53293	-	FMOGGM_00036	697.0	9.7e-253	1.0	1.0	0.899	UniRef:UniRef90_A0A0A7UX03
contig_1	cds	53320	54387	-	FMOGGM_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51748
contig_1	cds	54384	55673	-	FMOGGM_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EXB4
contig_1	cds	55648	57168	-	FMOGGM_00039	931.0	0.0	1.0	0.983	0.911	UniRef:UniRef90_A0A7I6GX30
contig_1	cds	57175	59343	-	FMOGGM_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J0Q1
contig_1	cds	59358	59624	-	FMOGGM_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51744
