#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	88261	88695	+	BKJAFL_00071	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	109967	111238	-	BKJAFL_00095	48.6	4.6		RefSeq:WP_010254750.1, SO:0001217, UniParc:UPI00017F3A55, UniRef:UniRef100_UPI00017F3A55, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	163905	164444	-	BKJAFL_00146	21.1	9.9		RefSeq:WP_010254638.1, SO:0001217, UniParc:UPI00017F36A6, UniRef:UniRef100_UPI00017F36A6, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	213094	213390	-	BKJAFL_00196	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	240670	240984	+	BKJAFL_00216	11.3	8.7		SO:0001217, UniRef:UniRef50_O51576, UniRef:UniRef90_A0A1L6VTM4
contig_1	258447	258815	-	BKJAFL_00231	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	337908	339401	+	BKJAFL_00300	59.3	5.9		SO:0001217, UniRef:UniRef50_D6RY37
contig_1	367843	368265	+	BKJAFL_00329	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	486340	486756	-	BKJAFL_00452	16.2	10.4		RefSeq:WP_010256869.1, SO:0001217, UniParc:UPI00017F2B6C, UniRef:UniRef100_UPI00017F2B6C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	534566	534991	-	BKJAFL_00498	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
