# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	62	634	+	ECDEAP_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001956A7C
contig_1	cds	753	1781	-	ECDEAP_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0480DD
contig_1	cds	1769	3235	-	ECDEAP_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F32FB
contig_1	cds	3381	5174	+	ECDEAP_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F32FC
contig_1	cds	5237	6292	-	ECDEAP_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6295	7383	-	ECDEAP_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
contig_1	cds	7444	8301	-	ECDEAP_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8413	9183	+	ECDEAP_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9188	10192	+	ECDEAP_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10189	10563	+	ECDEAP_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10567	11406	+	ECDEAP_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11407	12147	+	ECDEAP_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
contig_1	cds	12140	12739	+	ECDEAP_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0N2
contig_1	cds	12732	14714	+	ECDEAP_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F33B6
contig_1	cds	14711	15331	-	ECDEAP_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15331	15708	-	ECDEAP_00016	234.0	8.2e-78	0.992	0.992	0.984	UniRef:UniRef90_Q5W610
contig_1	cds	15831	16790	+	ECDEAP_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0D6
contig_1	cds	16793	17773	-	ECDEAP_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00030E09BE
contig_1	cds	17778	18290	-	ECDEAP_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
contig_1	cds	18298	19965	-	ECDEAP_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F33B8
contig_1	cds	20037	21068	-	ECDEAP_00021	671.0	9.3e-244	1.0	1.0	0.991	UniRef:UniRef90_O51053
contig_1	cds	21043	22086	-	ECDEAP_00022	649.0	9.1e-235	1.003	1.0	0.971	UniRef:UniRef90_P70828
contig_1	cds	22131	22724	-	ECDEAP_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70827
contig_1	cds	22804	23943	+	ECDEAP_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F33BB
contig_1	cds	23950	24681	-	ECDEAP_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24682	25608	-	ECDEAP_00026	588.0	5.1e-212	1.0	1.0	0.994	UniRef:UniRef90_O51057
contig_1	cds	25738	26376	+	ECDEAP_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26384	27433	+	ECDEAP_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F33BD
contig_1	cds	27419	27850	-	ECDEAP_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27840	28475	-	ECDEAP_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F33BE
contig_1	cds	28477	29457	-	ECDEAP_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
contig_1	cds	29528	31000	+	ECDEAP_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3495
