QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UWI247P	contig_3	871	304	567	renamed_GCF_000008685.2	cp32-1	20223	20790	567	98.9	3.238e-129
UWI247P	contig_3	1978	880	1098	renamed_GCF_000008685.2	cp32-7	19116	20214	1098	96.1	8.634e-242
UWI247P	contig_3	4794	4098	696	renamed_GCF_000008685.2	cp32-3	17088	17697	696	85.2	1.266e-118
UWI247P	contig_4	6285	5709	576	renamed_GCF_000008685.2	cp32-6	3372	3948	576	98.9	1.106e-125
UWI247P	contig_4	7081	6313	768	renamed_GCF_000008685.2	cp32-6	2576	3344	768	99.2	1.626e-170
UWI247P	contig_4	7648	7084	564	renamed_GCF_000008685.2	cp32-6	2009	2573	564	99.4	1.105e-123
UWI247P	contig_4	11576	11009	567	renamed_GCF_000008685.2	cp32-1	28834	29401	567	94.1	2.483e-115
UWI247P	contig_4	21223	22171	948	renamed_GCF_000008685.2	lp56	22479	21531	948	99.0	4.537e-215
UWI247P	contig_4	23606	22985	621	renamed_GCF_000008685.2	cp32-9	16641	17196	621	83.9	1.484e-104
UWI247P	contig_4	24935	24731	204	renamed_GCF_000008685.2	cp32-1	15214	15418	204	100.0	2.578e-39
UWI247P	contig_4	27324	26448	876	renamed_GCF_000008685.2	cp32-8	12823	13699	876	98.9	6.757e-190
UWI247P	contig_5	19069	18499	570	renamed_GCF_000008685.2	cp32-6	6160	6730	570	98.4	5.468e-124
UWI247P	contig_5	19826	19442	384	renamed_GCF_000008685.2	cp32-6	5403	5787	384	100.0	2.931e-83
UWI247P	contig_5	21260	20300	960	renamed_GCF_000008685.2	cp32-1	3962	4922	960	99.0	3.572e-211
UWI247P	contig_7	20443	20014	429	renamed_GCF_000008685.2	lp56	11296	11725	429	100.0	5.601e-92
UWI247P	contig_7	21570	20457	1113	renamed_GCF_000008685.2	cp32-1	6700	7813	1113	98.1	9.945e-243
UWI247P	contig_7	22874	22490	384	renamed_GCF_000008685.2	cp32-9	5412	5796	384	100.0	2.931e-83
UWI247P	contig_7	25696	24931	765	renamed_GCF_000008685.2	cp32-7	2573	3338	765	98.4	3.447e-170
UWI247P	contig_7	26965	26272	693	renamed_GCF_000008685.2	cp32-1	1305	1998	693	100.0	2.582e-144
UWI247P	contig_12	624	990	366	renamed_GCF_000008685.2	lp28-3	28197	27624	366	100.0	1.07e-74
UWI247P	contig_12	2278	3178	900	renamed_GCF_000008685.2	lp28-3	26371	25432	900	98.9	6.779e-194
UWI247P	contig_12	7140	6390	750	renamed_GCF_000008685.2	lp28-3	21469	22219	750	100.0	6.33e-161
UWI247P	contig_12	25614	26334	720	renamed_GCF_000008685.2	lp28-3	2970	2259	720	95.3	9.618e-143
UWI247P	contig_13	227	1121	894	renamed_GCF_000008685.2	lp36	187	1081	894	98.6	8.951e-190
UWI247P	contig_13	4963	5800	837	renamed_GCF_000008685.2	lp28-4	22931	22094	837	98.9	7.731e-182
UWI247P	contig_13	29403	28638	765	renamed_GCF_000008685.2	lp28-2	29618	28853	765	75.9	7.774e-127
UWI247P	contig_14	26004	25650	354	renamed_GCF_000008685.2	lp5	743	1097	354	99.1	7.983e-76
UWI247P	contig_15	10471	11398	927	renamed_GCF_000008685.2	lp36	15760	14833	927	99.6	1.39e-207
UWI247P	contig_15	11390	11930	540	renamed_GCF_000008685.2	lp36	14841	14301	540	100.0	2.234e-120
UWI247P	contig_15	17374	18070	696	renamed_GCF_000008685.2	lp36	8859	8163	696	97.8	8.359e-149
UWI247P	contig_17	17593	17326	267	renamed_GCF_000008685.2	lp54	36255	36534	267	98.8	1.568e-54
UWI247P	contig_17	17907	17631	276	renamed_GCF_000008685.2	lp54	35953	36229	276	98.9	3.31e-56
UWI247P	contig_17	21119	20900	219	renamed_GCF_000008685.2	lp54	32741	32960	219	100.0	7.958e-46
UWI247P	contig_17	22081	21658	423	renamed_GCF_000008685.2	lp54	31779	32202	423	100.0	5.086e-92
UWI247P	contig_17	23757	23217	540	renamed_GCF_000008685.2	lp54	30093	30633	540	100.0	4.969e-120
UWI247P	contig_17	33117	32922	195	renamed_GCF_000008685.2	lp54	20717	20912	195	100.0	2.214e-39
UWI247P	contig_17	35685	35091	594	renamed_GCF_000008685.2	lp54	18127	18721	594	98.9	7.995e-124
UWI247P	contig_17	36553	37117	564	renamed_GCF_000008685.2	lp54	17259	16695	564	100.0	1.065e-115
UWI247P	contig_17	37236	37803	567	renamed_GCF_000008685.2	lp54	16576	16000	567	91.8	3.493e-103
UWI247P	contig_17	38465	38033	432	renamed_GCF_000008685.2	lp54	15369	15801	432	97.9	1.974e-95
UWI247P	contig_17	39497	38951	546	renamed_GCF_000008685.2	lp54	14337	14883	546	99.4	3.273e-117
UWI247P	contig_17	40280	39527	753	renamed_GCF_000008685.2	lp54	13554	14307	753	100.0	4.561e-165
UWI247P	contig_17	48529	48193	336	renamed_GCF_000008685.2	lp54	5313	5649	336	99.0	4.386e-71
UWI247P	contig_17	48702	49176	474	renamed_GCF_000008685.2	lp54	5140	4666	474	100.0	5.31e-100
UWI247P	contig_17	49586	50840	1254	renamed_GCF_000008685.2	lp54	4256	3002	1254	99.7	1.602e-278
UWI247P	contig_17	50949	51798	849	renamed_GCF_000008685.2	lp54	2893	2044	849	99.2	6.426e-186
UWI247P	contig_17	52383	51873	510	renamed_GCF_000008685.2	lp54	1460	1970	510	100.0	8.829e-109
UWI247P	contig_1	81	645	564	renamed_GCF_000008685.2	chromosome	104	677	564	96.2	6.014e-122
