QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
URI91H	contig_1	31018	31471	453	renamed_GCF_000008685.2	chromosome	31026	31479	453	100.0	2.279e-97
URI91H	contig_1	34029	32148	1881	renamed_GCF_000008685.2	chromosome	34037	32156	1881	100.0	0.0
URI91H	contig_1	36601	35848	753	renamed_GCF_000008685.2	chromosome	36609	35856	753	100.0	1.343e-161
URI91H	contig_1	39630	38127	1503	renamed_GCF_000008685.2	chromosome	39638	38135	1503	100.0	0.0
URI91H	contig_1	41424	40752	672	renamed_GCF_000008685.2	chromosome	41432	40760	672	100.0	1.856e-144
URI91H	contig_1	42873	42471	402	renamed_GCF_000008685.2	chromosome	42881	42479	402	100.0	2.405e-88
URI91H	contig_1	45437	45983	546	renamed_GCF_000008685.2	chromosome	45445	45991	546	100.0	3.273e-117
URI91H	contig_1	47158	47833	675	renamed_GCF_000008685.2	chromosome	47166	47841	675	100.0	3.937e-145
URI91H	contig_1	60525	60027	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	100.0	3.278e-109
URI91H	contig_1	64029	65268	1239	renamed_GCF_000008685.2	chromosome	64037	65276	1239	100.0	5.707e-279
URI91H	contig_1	69557	70118	561	renamed_GCF_000008685.2	chromosome	69565	70126	561	100.0	3.775e-118
URI91H	contig_1	71192	72602	1410	renamed_GCF_000008685.2	chromosome	71200	72610	1410	100.0	2.56e-308
URI91H	contig_1	75764	76445	681	renamed_GCF_000008685.2	chromosome	75773	76454	681	100.0	3.584e-147
URI91H	contig_1	79000	77701	1299	renamed_GCF_000008685.2	chromosome	79009	77710	1299	100.0	8.363e-285
URI91H	contig_1	79495	80764	1269	renamed_GCF_000008685.2	chromosome	79504	80773	1269	100.0	1.4e-282
URI91H	contig_1	81395	82931	1536	renamed_GCF_000008685.2	chromosome	81404	82940	1536	100.0	0.0
URI91H	contig_1	86845	85870	975	renamed_GCF_000008685.2	chromosome	86854	85879	975	100.0	4.354e-220
URI91H	contig_1	118361	117668	693	renamed_GCF_000008685.2	chromosome	118370	117677	693	100.0	4.532e-155
URI91H	contig_1	119794	118954	840	renamed_GCF_000008685.2	chromosome	119803	118963	840	100.0	4.393e-180
URI91H	contig_1	121073	120794	279	renamed_GCF_000008685.2	chromosome	121082	120803	279	100.0	1.411e-57
URI91H	contig_1	133965	135855	1890	renamed_GCF_000008685.2	chromosome	133974	135864	1890	100.0	0.0
URI91H	contig_15	19199	17846	1353	renamed_GCF_000008685.2	cp32-3	28870	30223	1353	100.0	1.268e-306
URI91H	contig_16	208	691	483	renamed_GCF_000008685.2	cp32-6	17075	16592	483	100.0	5.056e-102
URI91H	contig_16	1509	1173	336	renamed_GCF_000008685.2	lp56	19256	19592	336	100.0	5.348e-69
URI91H	contig_16	3556	2950	606	renamed_GCF_000008685.2	cp32-6	13727	14333	606	100.0	5.47e-130
