QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UNY990P	contig_1	37703	37160	543	renamed_GCF_000008685.2	chromosome	865915	866458	543	98.3	6.941e-117
UNY990P	contig_1	38557	37699	858	renamed_GCF_000008685.2	chromosome	865052	865919	858	99.6	3.329e-186
UNY990P	contig_1	40920	39972	948	renamed_GCF_000008685.2	chromosome	862698	863646	948	100.0	4.292e-207
UNY990P	contig_1	56500	56137	363	renamed_GCF_000008685.2	chromosome	847125	847488	363	100.0	2.269e-74
UNY990P	contig_1	60560	59111	1449	renamed_GCF_000008685.2	chromosome	843002	844451	1449	99.5	8.451e-319
UNY990P	contig_1	61729	61111	618	renamed_GCF_000008685.2	chromosome	841833	842451	618	100.0	1.393e-138
UNY990P	contig_1	65016	64482	534	renamed_GCF_000008685.2	chromosome	838546	839080	534	100.0	7.282e-115
UNY990P	contig_1	82956	82374	582	renamed_GCF_000008685.2	chromosome	820606	821188	582	100.0	9.143e-129
UNY990P	contig_1	84321	84075	246	renamed_GCF_000008685.2	chromosome	819241	819487	246	100.0	8.275e-50
UNY990P	contig_1	126804	126015	789	renamed_GCF_000008685.2	chromosome	776784	777573	789	99.2	2.06e-171
UNY990P	contig_1	128912	128126	786	renamed_GCF_000008685.2	chromosome	774676	775462	786	100.0	1.17e-168
UNY990P	contig_1	132025	132427	402	renamed_GCF_000008685.2	chromosome	771563	771161	402	100.0	3.917e-83
UNY990P	contig_1	149038	147238	1800	renamed_GCF_000008685.2	chromosome	754636	756349	1800	99.8	0.0
UNY990P	contig_1	150365	149519	846	renamed_GCF_000008685.2	chromosome	753291	754068	846	98.8	3.591e-166
UNY990P	contig_1	152397	151428	969	renamed_GCF_000008685.2	chromosome	751190	752159	969	99.6	1.06e-217
UNY990P	contig_1	155465	153569	1896	renamed_GCF_000008685.2	chromosome	748122	750018	1896	99.6	0.0
UNY990P	contig_1	165879	165159	720	renamed_GCF_000008685.2	chromosome	737708	738428	720	100.0	9.639e-160
UNY990P	contig_1	166889	166628	261	renamed_GCF_000008685.2	chromosome	736698	736959	261	100.0	3.165e-54
UNY990P	contig_1	169507	168298	1209	renamed_GCF_000008685.2	chromosome	734080	735289	1209	100.0	8.188e-270
UNY990P	contig_1	215093	213455	1638	renamed_GCF_000008685.2	chromosome	688489	690127	1638	100.0	0.0
UNY990P	contig_1	217075	217606	531	renamed_GCF_000008685.2	chromosome	686507	685976	531	100.0	1.053e-118
UNY990P	contig_1	220161	218616	1545	renamed_GCF_000008685.2	chromosome	683422	684967	1545	100.0	0.0
UNY990P	contig_1	221059	221899	840	renamed_GCF_000008685.2	chromosome	682524	681684	840	100.0	1.641e-182
UNY990P	contig_1	223020	223830	810	renamed_GCF_000008685.2	chromosome	680557	679753	810	99.2	5.794e-172
UNY990P	contig_1	224644	225691	1047	renamed_GCF_000008685.2	chromosome	678938	677891	1047	98.8	3.051e-236
UNY990P	contig_1	248778	246684	2094	renamed_GCF_000008685.2	chromosome	654862	656902	2094	98.8	0.0
UNY990P	contig_1	253199	254417	1218	renamed_GCF_000008685.2	chromosome	650387	649169	1218	100.0	2.758e-266
UNY990P	contig_1	255260	256928	1668	renamed_GCF_000008685.2	chromosome	648254	646658	1668	99.8	0.0
UNY990P	contig_1	406194	405564	630	renamed_GCF_000008685.2	chromosome	497244	497874	630	100.0	4.528e-136
UNY990P	contig_1	406824	406203	621	renamed_GCF_000008685.2	chromosome	496614	497235	621	100.0	8.732e-136
