# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	33	596	+	IKHOEC_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
contig_1	cds	712	1740	-	IKHOEC_00002		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_002658389.1, SO:0001217, UniParc:UPI00000572EF, UniRef:UniRef100_O54536, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
contig_1	cds	1728	3194	-	IKHOEC_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002656864.1, SO:0001217, UniParc:UPI00016B38BC, UniRef:UniRef100_UPI00016B38BC, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
contig_1	cds	3340	5133	+	IKHOEC_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, SO:0001217, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_G0AKG8
contig_1	cds	5196	6251	-	IKHOEC_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_002656394.1, SO:0001217, UniParc:UPI00016B30F8, UniRef:UniRef100_A0A7U8EYA7, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
contig_1	cds	6254	7342	-	IKHOEC_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002656260.1, SO:0001217, UniParc:UPI00016B38BA, UniRef:UniRef100_UPI00016B38BA, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
contig_1	cds	7403	8260	-	IKHOEC_00007		Uncharacterized protein BB_0007	RefSeq:WP_002658378.1, SO:0001217, UniParc:UPI00000572F4, UniRef:UniRef100_O51040, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
contig_1	cds	8372	9142	+	IKHOEC_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
contig_1	cds	9147	10151	+	IKHOEC_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002656900.1, SO:0001217, UniParc:UPI00016B3777, UniRef:UniRef100_UPI00016B3777, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
contig_1	cds	10148	10522	+	IKHOEC_00010	acpS	Holo-[acyl-carrier-protein] synthase	COG:COG0736, COG:I, EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002656572.1, SO:0001217, UniParc:UPI00016B3776, UniRef:UniRef100_A0A7U8I8A4, UniRef:UniRef50_O51043, UniRef:UniRef90_Q663A2
contig_1	cds	10526	11365	+	IKHOEC_00011		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
contig_1	cds	11366	12106	+	IKHOEC_00012	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_002656890.1, SO:0001217, UniParc:UPI00016B3775, UniRef:UniRef100_UPI00016B3775, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
contig_1	cds	12099	12698	+	IKHOEC_00013		Uncharacterized protein BB_0013	RefSeq:WP_002656073.1, SO:0001217, UniParc:UPI00016B3774, UniRef:UniRef100_UPI00016B3774, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
contig_1	cds	12691	14673	+	IKHOEC_00014	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_106007240.1, SO:0001217, UniParc:UPI000D02E722, UniRef:UniRef100_UPI000D02E722, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
contig_1	cds	14670	15290	-	IKHOEC_00015	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
contig_1	cds	15290	15667	-	IKHOEC_00016	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
contig_1	cds	15790	16749	+	IKHOEC_00017	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_106007241.1, SO:0001217, UniParc:UPI000D034CE5, UniRef:UniRef100_UPI000D034CE5, UniRef:UniRef50_Q0SPE7, UniRef:UniRef90_Q0SPE7
contig_1	cds	16752	17732	-	IKHOEC_00018	rluD	Ribosomal large subunit pseudouridine synthase D	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_002656043.1, SO:0001217, UniParc:UPI0001882483, UniRef:UniRef100_UPI0001882483, UniRef:UniRef50_P70870, UniRef:UniRef90_P70870
contig_1	cds	17737	18249	-	IKHOEC_00019		Uncharacterized protein BB_0019	GO:0016020, RefSeq:WP_014540554.1, SO:0001217, UniParc:UPI00016B376F, UniRef:UniRef100_UPI00016B376F, UniRef:UniRef50_O51051, UniRef:UniRef90_O51051
contig_1	cds	18257	19924	-	IKHOEC_00020	pfp	diphosphate--fructose-6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, EC:2.7.1.90, GO:0003872, GO:0005524, GO:0005829, GO:0006002, GO:0006096, GO:0046872, GO:0047334, RefSeq:WP_002656158.1, SO:0001217, UniParc:UPI00000B051F, UniRef:UniRef100_P70826, UniRef:UniRef50_Q9EZ02, UniRef:UniRef90_P70826
contig_1	cds	20055	20870	-	IKHOEC_00021	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0005737, GO:0006400, GO:0008616, GO:0051075, KEGG:K07568, SO:0001217, UniRef:UniRef50_A0A7U8F1Q3, UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20845	21888	-	IKHOEC_00022	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0016887, GO:0048476, RefSeq:WP_002556628.1, SO:0001217, UniParc:UPI0000057303, UniRef:UniRef100_P70828, UniRef:UniRef50_P70828, UniRef:UniRef90_P70828
contig_1	cds	21933	22526	-	IKHOEC_00023	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0048476, KEGG:K03550, RefSeq:WP_002556629.1, SO:0001217, UniParc:UPI00016B376C, UniRef:UniRef100_A0A7U8I676, UniRef:UniRef50_P70827, UniRef:UniRef90_P70827
contig_1	cds	22606	23745	+	IKHOEC_00024	yliI	Uncharacterized protein BB_0024	COG:COG2133, COG:G, GO:0016020, RefSeq:WP_106007242.1, SO:0001217, UniParc:UPI000D03F462, UniRef:UniRef100_UPI000D03F462, UniRef:UniRef50_O51055, UniRef:UniRef90_O51055
contig_1	cds	23752	24483	-	IKHOEC_00025	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_002556631.1, SO:0001217, UniParc:UPI0000057306, UniRef:UniRef100_O51056, UniRef:UniRef50_O51056, UniRef:UniRef90_O51056
contig_1	cds	24484	25410	-	IKHOEC_00026	folD	Bifunctional protein FolD	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, SO:0001217, UniRef:UniRef50_O51057, UniRef:UniRef90_O51057
contig_1	cds	25540	26178	+	IKHOEC_00027		Uncharacterized protein BB_0027	GO:0016020, RefSeq:WP_002556633.1, SO:0001217, UniParc:UPI00016B3769, UniRef:UniRef100_A0A7U8F0H4, UniRef:UniRef50_O51058, UniRef:UniRef90_O51058
contig_1	cds	26186	27235	+	IKHOEC_00028	bamB	outer membrane protein assembly factor BamB	BlastRules:WP_002655996, RefSeq:WP_002655996.1, SO:0001217, UniParc:UPI0000057309, UniRef:UniRef100_O51059, UniRef:UniRef50_O51059, UniRef:UniRef90_O51059
contig_1	cds	27221	27652	-	IKHOEC_00029	yaiI	UPF0178 protein BbuZS7_0029	COG:COG1671, COG:S, KEGG:K09768, RefSeq:WP_002655998.1, SO:0001217, UniParc:UPI000005730A, UniRef:UniRef100_O51060, UniRef:UniRef50_O51060, UniRef:UniRef90_O51060
contig_1	cds	27642	28277	-	IKHOEC_00030	lepB	signal peptidase I	EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002658346.1, SO:0001217, UniParc:UPI000005730B, UniRef:UniRef100_O51061, UniRef:UniRef50_A0A0A7UUG5, UniRef:UniRef90_A0A0A7UUG5
contig_1	cds	28279	29259	-	IKHOEC_00031	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002661914.1, SO:0001217, UniParc:UPI000005730C, UniRef:UniRef100_O51062, UniRef:UniRef50_O51062, UniRef:UniRef90_O51062
contig_1	cds	29330	30811	+	IKHOEC_00032	yfmG	Uncharacterized protein BB_0032	COG:COG1262, COG:O, GO:0016020, RefSeq:WP_106007244.1, SO:0001217, UniParc:UPI000D0282FA, UniRef:UniRef100_UPI000D0282FA, UniRef:UniRef50_O51063, UniRef:UniRef90_O51063
contig_1	cds	30817	31275	+	IKHOEC_00033	smpB	SsrA-binding protein	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0006450, GO:0070929, SO:0001217, UniRef:UniRef50_O51064, UniRef:UniRef90_O51064
contig_1	cds	31346	31885	-	IKHOEC_00034		P13 family porin	RefSeq:WP_002656384.1, SO:0001217, UniParc:UPI000005730F, UniRef:UniRef100_Q7BSC0, UniRef:UniRef50_A0A7I6GVC8, UniRef:UniRef90_A0A1L6VSE9
