# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	113	676	+	JOOONJ_00001	361.0	4.9e-126	1.011	0.984	0.984	UniRef:UniRef90_O51035
contig_1	cds	794	1822	-	JOOONJ_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D045255
contig_1	cds	1810	3276	-	JOOONJ_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
contig_1	cds	3422	5215	+	JOOONJ_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3B05
contig_1	cds	5278	6333	-	JOOONJ_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A55
contig_1	cds	6336	7424	-	JOOONJ_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03AC1D
contig_1	cds	7488	8345	-	JOOONJ_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8457	9227	+	JOOONJ_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9232	10236	+	JOOONJ_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10233	10607	+	JOOONJ_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10611	11450	+	JOOONJ_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03E22F
contig_1	cds	11451	12191	+	JOOONJ_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J2
contig_1	cds	12184	12783	+	JOOONJ_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
contig_1	cds	12776	14758	+	JOOONJ_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A52
contig_1	cds	14755	15375	-	JOOONJ_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15375	15752	-	JOOONJ_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15875	16834	+	JOOONJ_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A51
contig_1	cds	16837	17817	-	JOOONJ_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4G5
contig_1	cds	17822	18334	-	JOOONJ_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
contig_1	cds	18342	20009	-	JOOONJ_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A50
contig_1	cds	20085	21116	-	JOOONJ_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A4F
contig_1	cds	21091	22134	-	JOOONJ_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22179	22772	-	JOOONJ_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22852	23991	+	JOOONJ_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4A4E
contig_1	cds	23998	24729	-	JOOONJ_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24730	25656	-	JOOONJ_00026	580.0	1.2e-208	1.0	1.0	0.977	UniRef:UniRef90_O51057
contig_1	cds	25786	26424	+	JOOONJ_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51058
contig_1	cds	26432	27481	+	JOOONJ_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F495D
contig_1	cds	27467	27898	-	JOOONJ_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F495C
contig_1	cds	27888	28523	-	JOOONJ_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F495B
contig_1	cds	28525	29505	-	JOOONJ_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
contig_1	cds	29576	31057	+	JOOONJ_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F495A
contig_1	cds	31063	31521	+	JOOONJ_00033	275.0	2.7e-93	0.987	1.0	0.967	UniRef:UniRef90_O51064
contig_1	cds	31592	32131	-	JOOONJ_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
contig_1	cds	32199	34079	-	JOOONJ_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4959
contig_1	cds	34081	35880	-	JOOONJ_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4958
contig_1	cds	35901	36653	-	JOOONJ_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360E
contig_1	cds	36650	38167	-	JOOONJ_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0392A2
