#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144186	144374	-	FOOKID_00140	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157444	157878	+	FOOKID_00151	16.9	10.1		RefSeq:WP_002656923.1, SO:0001217, UniParc:UPI00016B2D9E, UniRef:UniRef100_UPI00016B2D9E, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272609	273622	-	FOOKID_00258	39.1	4.3		RefSeq:WP_002657018.1, SO:0001217, UniParc:UPI00016B3360, UniRef:UniRef100_UPI00016B3360, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368432	368857	+	FOOKID_00353	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416677	417093	+	FOOKID_00399	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	535158	535580	-	FOOKID_00522	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	564149	565642	-	FOOKID_00551	59.3	5.7		RefSeq:WP_002656753.1, SO:0001217, UniParc:UPI00016B2D98, UniRef:UniRef100_UPI00016B2D98, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644738	645106	+	FOOKID_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662569	662883	-	FOOKID_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	690154	690450	+	FOOKID_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	739090	739629	+	FOOKID_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	792256	793530	+	FOOKID_00756	48.6	4.5		RefSeq:WP_002656749.1, SO:0001217, UniParc:UPI00016B2C50, UniRef:UniRef100_UPI00016B2C50, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814804	815238	-	FOOKID_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_2	1	312	+	FOOKID_00852	12.4	9.2		SO:0001217, UniRef:UniRef50_O50663
contig_2	425	781	+	FOOKID_00853	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
contig_2	988	1086	+	FOOKID_00854	3.6	8.5		
contig_2	16695	17006	-	FOOKID_00866	11.7	4.8	PF05714.15|PFam54_60	PFAM:PF05714.15
contig_2	21608	22444	-	FOOKID_00871	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
contig_2	25003	25179	+	FOOKID_00874	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_3	10739	10921	-	FOOKID_00905	6.8	4.3		SO:0001217, UniRef:UniRef50_A0A9N7B502, UniRef:UniRef90_A0A9N7B502
contig_3	14742	14984	+	FOOKID_00910	9.4	10.1		RefSeq:WP_052307598.1, SO:0001217, UniParc:UPI00016B2F38, UniRef:UniRef100_UPI00016B2F38, UniRef:UniRef50_UPI0018ED75EB, UniRef:UniRef90_UPI0018ED75EB
contig_3	17046	17195	+	FOOKID_00911	5.7	9.0		
contig_3	17659	17781	-	FOOKID_00912	4.6	6.1		
contig_3	22615	22761	-	FOOKID_00914	5.9	9.4		SO:0001217, UniRef:UniRef50_UPI001E5069D0
contig_3	23622	24386	+	FOOKID_00915	29.2	9.9		RefSeq:WP_106037628.1, SO:0001217, UniParc:UPI000D02D4CB, UniRef:UniRef100_UPI000D02D4CB, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_3	29009	29395	+	FOOKID_00921	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_3	30084	30458	+	FOOKID_00923	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_3	33498	34280	+	FOOKID_00926	29.9	6.4		RefSeq:WP_106021771.1, SO:0001217, UniParc:UPI000D03D2E6, UniRef:UniRef100_UPI000D03D2E6, UniRef:UniRef90_A0A1L8ZA67
contig_3	34290	35069	+	FOOKID_00927	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
