# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	64	627	+	FOOKID_00001	353.0	7.8e-123	1.011	0.984	0.958	UniRef:UniRef90_O51035
contig_1	cds	743	1771	-	FOOKID_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BD
contig_1	cds	1759	3225	-	FOOKID_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
contig_1	cds	3371	5164	+	FOOKID_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5227	6282	-	FOOKID_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6285	7373	-	FOOKID_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
contig_1	cds	7434	8291	-	FOOKID_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8403	9173	+	FOOKID_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9178	10182	+	FOOKID_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
contig_1	cds	10179	10553	+	FOOKID_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
contig_1	cds	10557	11396	+	FOOKID_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11397	12137	+	FOOKID_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
contig_1	cds	12130	12729	+	FOOKID_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
contig_1	cds	12722	14704	+	FOOKID_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3773
contig_1	cds	14701	15321	-	FOOKID_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15321	15698	-	FOOKID_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15971	16780	+	FOOKID_00017	478.0	5.5e-169	0.996	0.822	0.951	UniRef:UniRef90_Q0SPE7
contig_1	cds	16783	17763	-	FOOKID_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70870
contig_1	cds	17768	18280	-	FOOKID_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
contig_1	cds	18288	19955	-	FOOKID_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
contig_1	cds	20086	20901	-	FOOKID_00021	428.0	3.3e-150	0.863	0.903	0.932	UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20876	21919	-	FOOKID_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D022771
contig_1	cds	21964	22557	-	FOOKID_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22637	23776	+	FOOKID_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376B
contig_1	cds	23783	24514	-	FOOKID_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24515	25441	-	FOOKID_00026	583.0	4.9e-210	1.0	1.0	0.984	UniRef:UniRef90_O51057
contig_1	cds	25571	26209	+	FOOKID_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26217	27266	+	FOOKID_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
