# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	64	627	+	FOOKID_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
contig_1	cds	743	1771	-	FOOKID_00002	bglX	Periplasmic beta-glucosidase and related glycosidases	COG:COG1472, COG:G, RefSeq:WP_002656081.1, SO:0001217, UniParc:UPI00016B38BD, UniRef:UniRef100_UPI00016B38BD, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_G0AKG6
contig_1	cds	1759	3225	-	FOOKID_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002656864.1, SO:0001217, UniParc:UPI00016B38BC, UniRef:UniRef100_UPI00016B38BC, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
contig_1	cds	3371	5164	+	FOOKID_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002660827.1, SO:0001217, UniParc:UPI00016B38BB, UniRef:UniRef100_UPI00016B38BB, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_O51892
contig_1	cds	5227	6282	-	FOOKID_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_002656394.1, SO:0001217, UniParc:UPI00016B30F8, UniRef:UniRef100_A0A7U8EYA7, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
contig_1	cds	6285	7373	-	FOOKID_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002656260.1, SO:0001217, UniParc:UPI00016B38BA, UniRef:UniRef100_UPI00016B38BA, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
contig_1	cds	7434	8291	-	FOOKID_00007		Uncharacterized protein BB_0007	RefSeq:WP_002656463.1, SO:0001217, UniParc:UPI00016B38B9, UniRef:UniRef100_UPI00016B38B9, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
contig_1	cds	8403	9173	+	FOOKID_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
contig_1	cds	9178	10182	+	FOOKID_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002656900.1, SO:0001217, UniParc:UPI00016B3777, UniRef:UniRef100_UPI00016B3777, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
contig_1	cds	10179	10553	+	FOOKID_00010	acpS	Holo-[acyl-carrier-protein] synthase	COG:COG0736, COG:I, EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002656572.1, SO:0001217, UniParc:UPI00016B3776, UniRef:UniRef100_A0A7U8I8A4, UniRef:UniRef50_O51043, UniRef:UniRef90_Q663A2
contig_1	cds	10557	11396	+	FOOKID_00011		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
contig_1	cds	11397	12137	+	FOOKID_00012	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_002656890.1, SO:0001217, UniParc:UPI00016B3775, UniRef:UniRef100_UPI00016B3775, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
contig_1	cds	12130	12729	+	FOOKID_00013		Uncharacterized protein BB_0013	RefSeq:WP_002656073.1, SO:0001217, UniParc:UPI00016B3774, UniRef:UniRef100_UPI00016B3774, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
contig_1	cds	12722	14704	+	FOOKID_00014	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_002656825.1, SO:0001217, UniParc:UPI00016B3773, UniRef:UniRef100_UPI00016B3773, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
contig_1	cds	14701	15321	-	FOOKID_00015	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
contig_1	cds	15321	15698	-	FOOKID_00016	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
