#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP019844.1	144365	144553	-	HAFOMC_00141	7.2	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP019844.1	157626	158060	+	HAFOMC_00152	16.9	10.1		RefSeq:WP_010889695.1, SO:0001217, UniParc:UPI0000057387, UniRef:UniRef100_O51178, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP019844.1	271822	272835	-	HAFOMC_00259	39.1	4.3		RefSeq:WP_010889720.1, SO:0001217, UniParc:UPI00000573ED, UniRef:UniRef100_O51275, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP019844.1	367646	368071	+	HAFOMC_00354	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP019844.1	415879	416295	+	HAFOMC_00400	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP019844.1	442955	443242	-	HAFOMC_00423	11.3	9.9		RefSeq:WP_044283513.1, SO:0001217, UniParc:UPI00052A27E0, UniRef:UniRef100_UPI00052A27E0, UniRef:UniRef50_UPI00052A27E0, UniRef:UniRef90_UPI00052A27E0
NZ_CP019844.1	534366	534788	-	HAFOMC_00524	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP019844.1	563375	564868	-	HAFOMC_00553	59.3	6.0		RefSeq:WP_044283522.1, SO:0001217, UniParc:UPI00052A3973, UniRef:UniRef100_UPI00052A3973, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP019844.1	643958	644326	+	HAFOMC_00622	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP019844.1	661789	662103	-	HAFOMC_00637	11.3	8.7		RefSeq:WP_010889785.1, SO:0001217, UniParc:UPI000005755D, UniRef:UniRef100_O51576, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP019844.1	689378	689674	+	HAFOMC_00657	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP019844.1	738329	738868	+	HAFOMC_00707	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP019844.1	791537	792811	+	HAFOMC_00758	48.7	4.6		RefSeq:WP_010889815.1, SO:0001217, UniParc:UPI000233F626, UniRef:UniRef100_O51690, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP019844.1	814064	814498	-	HAFOMC_00782	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP019851.1	13002	13223	-	HAFOMC_00864	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
NZ_CP019851.1	15055	15411	-	HAFOMC_00866	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
NZ_CP019846.1	4415	4555	+	HAFOMC_00900	5.2	4.6		SO:0001217, UniRef:UniRef50_UPI001F22C4DF
NZ_CP019846.1	5755	5868	+	HAFOMC_00904	4.2	7.9		
NZ_CP019846.1	5823	6131	+	HAFOMC_00905	11.8	9.8		
NZ_CP019846.1	27525	27908	+	HAFOMC_00936	14.5	4.3		
NZ_CP019847.1	28067	28249	+	HAFOMC_00980	6.9	7.9		RefSeq:WP_012664891.1, SO:0001217, UniParc:UPI000005767B, UniRef:UniRef100_UPI000005767B, UniRef:UniRef50_UPI000005767B, UniRef:UniRef90_UPI000005767B
NZ_CP019848.1	1306	1458	+	HAFOMC_00984	6.0	4.9		
NZ_CP019848.1	21974	22252	+	HAFOMC_01017	10.7	4.5		
NZ_CP019849.1	1306	1476	+	HAFOMC_01029	6.9	6.3		
NZ_CP019849.1	2009	2185	+	HAFOMC_01031	6.5	8.1		
NZ_CP019850.1	3825	3953	+	HAFOMC_01077	4.4	9.7		SO:0001217, UniRef:UniRef50_B9X9J8
NZ_CP019850.1	25487	25708	-	HAFOMC_01113	8.6	9.8		SO:0001217, UniRef:UniRef50_A0A1G4Q5U4
NZ_CP019850.1	27955	28473	+	HAFOMC_01116	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
NZ_CP019852.1	4770	4964	-	HAFOMC_01123	7.6	11.6		SO:0001217, UniRef:UniRef50_UPI00017F3800
NZ_CP019852.1	6234	6518	+	HAFOMC_01125	11.1	7.9		RefSeq:WP_010890344.1, SO:0001217, UniParc:UPI00000568A7, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
NZ_CP019852.1	18229	18333	+	HAFOMC_01136	4.3	8.0		
NZ_CP019852.1	18841	19041	+	HAFOMC_01137	7.8	4.6		SO:0001217, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
NZ_CP019852.1	21780	22001	+	HAFOMC_01139	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
NZ_CP019852.1	22162	22335	+	HAFOMC_01140	6.7	9.4		RefSeq:WP_010890345.1, SO:0001217, UniParc:UPI00000568C0, UniRef:UniRef100_O50838, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
NZ_CP019852.1	22941	23525	-	HAFOMC_01141	22.1	5.3		RefSeq:WP_052403610.1, SO:0001217, UniParc:UPI0003233FA8, UniRef:UniRef100_UPI0003233FA8, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
NZ_CP019852.1	24161	24538	+	HAFOMC_01143	13.9	5.6		RefSeq:WP_015899368.1, SO:0001217, UniParc:UPI00000568C3, UniRef:UniRef100_UPI00000568C3, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
NZ_CP019852.1	26453	26671	-	HAFOMC_01146	8.3	5.0		RefSeq:WP_010890349.1, SO:0001217, UniParc:UPI00000568C6, UniRef:UniRef100_O50844, UniRef:UniRef50_O50844, UniRef:UniRef90_O50844
NZ_CP019853.1	927	1211	+	HAFOMC_01157	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
NZ_CP019853.1	8870	9145	-	HAFOMC_01161	10.4	9.9		SO:0001217, UniRef:UniRef50_O50768, UniRef:UniRef90_O50768
NZ_CP019853.1	10033	10161	-	HAFOMC_01162	4.9	10.2		
NZ_CP019853.1	34385	34681	-	HAFOMC_01180	11.1	9.9		RefSeq:WP_010257615.1, SO:0001217, UniParc:UPI000005689B, UniRef:UniRef100_O50801, UniRef:UniRef50_O50801, UniRef:UniRef90_O50801
NZ_CP019853.1	37428	37646	-	HAFOMC_01184	7.7	9.5		
NZ_CP019853.1	38362	38535	-	HAFOMC_01186	6.5	10.1		RefSeq:WP_157658503.1, SO:0001217, UniParc:UPI000301E9DF, UniRef:UniRef100_UPI000301E9DF, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
NZ_CP019854.1	15148	15306	+	HAFOMC_01205	6.1	10.2		RefSeq:WP_010259080.1, SO:0001217, UniParc:UPI0000056910, UniRef:UniRef100_UPI0000056910, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
NZ_CP019854.1	18128	18721	+	HAFOMC_01209	22.7	9.1		RefSeq:WP_010890382.1, SO:0001217, UniParc:UPI0000056917, UniRef:UniRef100_O50923, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
NZ_CP019854.1	32969	34366	+	HAFOMC_01228	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
NZ_CP019855.1	2160	2354	-	HAFOMC_01254	7.8	6.7		
NZ_CP019855.1	6336	6674	-	HAFOMC_01260	13.6	9.7		
NZ_CP019855.1	31892	32458	+	HAFOMC_01297	21.8	9.1		RefSeq:WP_010883937.1, SO:0001217, UniParc:UPI0000057752, UniRef:UniRef100_Q9RZY1, UniRef:UniRef90_Q9S073
NZ_CP019855.1	37816	38196	-	HAFOMC_01304	14.3	6.7		RefSeq:WP_231013320.1, SO:0001217, UniParc:UPI0003F834B4, UniRef:UniRef100_UPI0000057758, UniRef:UniRef50_UPI0000057758, UniRef:UniRef90_UPI0000057758
NZ_CP019855.1	38565	39077	-	HAFOMC_01305	19.4	8.8		RefSeq:WP_083013073.1, SO:0001217, UniParc:UPI0009F1771F, UniRef:UniRef100_UPI0009F1771F, UniRef:UniRef50_UPI00016C5603, UniRef:UniRef90_UPI0004280BBD
NZ_CP019855.1	39802	39933	-	HAFOMC_01306	5.0	4.2		
NZ_CP019855.1	39959	40186	-	HAFOMC_01307	8.6	8.7		RefSeq:WP_024705874.1, SO:0001217, UniParc:UPI000005775D, UniRef:UniRef100_UPI000005775D, UniRef:UniRef50_UPI001E5DCC1C, UniRef:UniRef90_UPI001E5DCC1C
NZ_CP019855.1	43915	44196	-	HAFOMC_01309	11.3	10.0		RefSeq:WP_038379685.1, SO:0001217, UniParc:UPI00016C583C, UniRef:UniRef100_UPI0000057760, UniRef:UniRef50_A0A1L8ZA91, UniRef:UniRef90_A0A1L8ZA91
NZ_CP019855.1	44714	44983	+	HAFOMC_01310	10.6	9.5		RefSeq:WP_012672645.1, SO:0001217, UniParc:UPI00016C583D, UniRef:UniRef100_UPI00016C583D, UniRef:UniRef50_UPI00016C583D, UniRef:UniRef90_UPI00016C583D
NZ_CP019855.1	51173	51529	-	HAFOMC_01313	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
