#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	157620	158054	+	HILFBG_00152	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272644	273657	-	HILFBG_00259	39.1	4.3		RefSeq:WP_002661829.1, SO:0001217, UniParc:UPI00016C43D1, UniRef:UniRef100_UPI00016C43D1, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368466	368891	+	HILFBG_00354	16.5	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416699	417115	+	HILFBG_00399	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	535183	535605	-	HILFBG_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	564072	565565	-	HILFBG_00551	59.4	5.9		RefSeq:WP_002665259.1, SO:0001217, UniParc:UPI00017F4410, UniRef:UniRef100_UPI00017F4410, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644662	645030	+	HILFBG_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662493	662807	-	HILFBG_00635	11.3	8.7		RefSeq:WP_002665784.1, SO:0001217, UniParc:UPI00017F45E1, UniRef:UniRef100_UPI00017F45E1, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	690089	690385	+	HILFBG_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	739027	739566	+	HILFBG_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	792235	793509	+	HILFBG_00756	48.6	4.5		RefSeq:WP_002665720.1, SO:0001217, UniParc:UPI00017F3CCF, UniRef:UniRef100_UPI00017F3CCF, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814762	815196	-	HILFBG_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_2	622	1248	+	HILFBG_00849	23.2	9.7		
contig_2	15129	15287	+	HILFBG_00867	6.1	10.2		RefSeq:WP_012666186.1, SO:0001217, UniParc:UPI00016B38CC, UniRef:UniRef100_UPI00016B38CC, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_2	18118	18711	+	HILFBG_00871	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_2	32930	34327	+	HILFBG_00890	52.7	6.5		RefSeq:WP_012666173.1, SO:0001217, UniParc:UPI00017F3F58, UniRef:UniRef100_UPI00017F3F58, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_3	947	1231	+	HILFBG_00914	10.9	9.2	PF05714.15|PFam54_60	PFAM:PF05714.15
