# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	111	674	+	HILFBG_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51035
contig_1	cds	765	1793	-	HILFBG_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
contig_1	cds	1781	3247	-	HILFBG_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
contig_1	cds	3393	5186	+	HILFBG_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F45E8
contig_1	cds	5249	6304	-	HILFBG_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6307	7395	-	HILFBG_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
contig_1	cds	7456	8313	-	HILFBG_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
contig_1	cds	8425	9195	+	HILFBG_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9200	10204	+	HILFBG_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10201	10575	+	HILFBG_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10579	11418	+	HILFBG_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11419	12159	+	HILFBG_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J2
contig_1	cds	12152	12751	+	HILFBG_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0N2
contig_1	cds	12744	14726	+	HILFBG_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q45032
contig_1	cds	14723	15343	-	HILFBG_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15343	15720	-	HILFBG_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5W610
contig_1	cds	15993	16802	+	HILFBG_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0D6
contig_1	cds	16805	17785	-	HILFBG_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D04819D
contig_1	cds	17790	18302	-	HILFBG_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
contig_1	cds	18310	19977	-	HILFBG_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F45E5
contig_1	cds	20049	20747	-	HILFBG_00021	439.0	1.0e-155	1.0	1.0	0.948	UniRef:UniRef90_A0A7U8F1Q3
contig_1	cds	20747	21082	-	HILFBG_00022	177.0	3.3e-56	0.856	1.0	0.979	UniRef:UniRef90_A0A7U8EZ11
contig_1	cds	21057	22100	-	HILFBG_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22145	22738	-	HILFBG_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F45E4
contig_1	cds	22818	23957	+	HILFBG_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4AD4
contig_1	cds	23964	24695	-	HILFBG_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24696	25622	-	HILFBG_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J0W5
contig_1	cds	25752	26390	+	HILFBG_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51058
contig_1	cds	26398	27447	+	HILFBG_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4505
contig_1	cds	27433	27864	-	HILFBG_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27854	28489	-	HILFBG_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51061
contig_1	cds	28491	29471	-	HILFBG_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
contig_1	cds	29542	31014	+	HILFBG_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51063
contig_1	cds	31026	31478	+	HILFBG_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51064
contig_1	cds	31549	32088	-	HILFBG_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
contig_1	cds	32156	34036	-	HILFBG_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51066
contig_1	cds	34036	35835	-	HILFBG_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59189
contig_1	cds	35856	36608	-	HILFBG_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59188
contig_1	cds	36605	38122	-	HILFBG_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4L1
contig_1	cds	38135	39637	-	HILFBG_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51068
contig_1	cds	39825	40676	+	HILFBG_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51069
contig_1	cds	40760	41431	-	HILFBG_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
contig_1	cds	41442	42482	-	HILFBG_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4504
contig_1	cds	42479	42880	-	HILFBG_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51073
