QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
UWI248P	contig_1	31936	31396	540	renamed_GCF_000008685.2	chromosome	32089	31549	540	100.0	3.274e-116
UWI248P	contig_1	35683	33883	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	99.8	0.0
UWI248P	contig_1	39669	40521	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.6	5.092e-189
UWI248P	contig_1	42327	41286	1041	renamed_GCF_000008685.2	chromosome	42483	41442	1041	99.4	2.178e-230
UWI248P	contig_1	45198	42750	2448	renamed_GCF_000008685.2	chromosome	45354	42906	2448	99.7	0.0
UWI248P	contig_1	47010	47685	675	renamed_GCF_000008685.2	chromosome	47166	47841	675	99.1	4.326e-144
UWI248P	contig_1	49103	48446	657	renamed_GCF_000008685.2	chromosome	49259	48602	657	99.5	1.056e-139
UWI248P	contig_1	50318	49955	363	renamed_GCF_000008685.2	chromosome	50474	50111	363	99.1	4.578e-75
UWI248P	contig_1	53305	52297	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	99.7	1.478e-220
UWI248P	contig_1	79343	80612	1269	renamed_GCF_000008685.2	chromosome	79504	80773	1269	100.0	1.4e-282
UWI248P	contig_1	81243	82779	1536	renamed_GCF_000008685.2	chromosome	81404	82940	1536	100.0	0.0
UWI248P	contig_1	85559	83879	1680	renamed_GCF_000008685.2	chromosome	85720	84040	1680	100.0	0.0
UWI248P	contig_1	86693	85718	975	renamed_GCF_000008685.2	chromosome	86854	85879	975	100.0	4.354e-220
UWI248P	contig_1	87199	86764	435	renamed_GCF_000008685.2	chromosome	87360	86925	435	100.0	2.772e-92
UWI248P	contig_1	90954	89649	1305	renamed_GCF_000008685.2	chromosome	91115	89810	1305	100.0	2.863e-289
UWI248P	contig_1	105269	103601	1668	renamed_GCF_000008685.2	chromosome	105299	103763	1668	99.6	0.0
UWI248P	contig_1	106732	105721	1011	renamed_GCF_000008685.2	chromosome	106894	105883	1011	100.0	4.14e-218
UWI248P	contig_1	108144	109509	1365	renamed_GCF_000008685.2	chromosome	108306	109671	1365	100.0	4.349e-312
UWI248P	contig_1	111405	110883	522	renamed_GCF_000008685.2	chromosome	111567	111045	522	100.0	1.783e-111
UWI248P	contig_1	137604	135711	1893	renamed_GCF_000008685.2	chromosome	137766	135873	1893	99.6	0.0
UWI248P	contig_1	142772	141818	954	renamed_GCF_000008685.2	chromosome	142932	141978	954	99.0	8.218e-201
UWI248P	contig_1	146210	145310	900	renamed_GCF_000008685.2	chromosome	146370	145470	900	100.0	6.779e-194
UWI248P	contig_1	148499	147488	1011	renamed_GCF_000008685.2	chromosome	148659	147648	1011	99.7	2.697e-214
UWI248P	contig_1	150809	152015	1206	renamed_GCF_000008685.2	chromosome	150973	152179	1206	99.7	1.095e-274
UWI248P	contig_1	153522	152910	612	renamed_GCF_000008685.2	chromosome	153686	153074	612	100.0	4.712e-141
UWI248P	contig_1	157463	157898	435	renamed_GCF_000008685.2	chromosome	157626	158061	435	99.3	1.372e-91
UWI248P	contig_1	158464	159181	717	renamed_GCF_000008685.2	chromosome	158627	159344	717	97.0	3.592e-153
