# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	761	1249	-	KBFCPJ_00001	-	-	-	-	-	-
contig_1	cds	1252	1788	-	KBFCPJ_00002	273.0	1.5e-91	1.0	1.017	0.809	UniRef:UniRef90_B7XT93
contig_1	cds	1776	3242	-	KBFCPJ_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZY9
contig_1	cds	3388	5181	+	KBFCPJ_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5244	6299	-	KBFCPJ_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6302	7390	-	KBFCPJ_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
contig_1	cds	7451	8308	-	KBFCPJ_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
contig_1	cds	8420	9190	+	KBFCPJ_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9195	10199	+	KBFCPJ_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10196	10570	+	KBFCPJ_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10574	11413	+	KBFCPJ_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11414	12154	+	KBFCPJ_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
contig_1	cds	12147	12746	+	KBFCPJ_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0N2
contig_1	cds	12739	14721	+	KBFCPJ_00014	1191.0	0.0	1.006	1.0	0.919	UniRef:UniRef90_Q45032
contig_1	cds	14718	15338	-	KBFCPJ_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15338	15715	-	KBFCPJ_00016	233.0	1.2e-77	0.992	0.992	0.984	UniRef:UniRef90_Q5W610
contig_1	cds	15988	16797	+	KBFCPJ_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0D6
contig_1	cds	16800	17780	-	KBFCPJ_00018	585.0	3.7e-210	1.006	1.0	0.909	UniRef:UniRef90_P70870
contig_1	cds	17785	18297	-	KBFCPJ_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I509
contig_1	cds	18305	19972	-	KBFCPJ_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I661
contig_1	cds	20044	20742	-	KBFCPJ_00021	456.0	2.0e-162	1.0	1.0	0.991	UniRef:UniRef90_A0A7U8F1Q3
contig_1	cds	20742	21077	-	KBFCPJ_00022	182.0	3.4e-58	0.856	1.0	1.0	UniRef:UniRef90_A0A7U8EZ11
contig_1	cds	21052	22095	-	KBFCPJ_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
contig_1	cds	22140	22733	-	KBFCPJ_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22813	23952	+	KBFCPJ_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C39AE
contig_1	cds	23959	24690	-	KBFCPJ_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24691	25617	-	KBFCPJ_00027	578.0	4.7e-208	1.0	1.0	0.974	UniRef:UniRef90_O51057
contig_1	cds	25747	26385	+	KBFCPJ_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26393	27442	+	KBFCPJ_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0E6
contig_1	cds	27428	27859	-	KBFCPJ_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY94
contig_1	cds	27849	28484	-	KBFCPJ_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY87
contig_1	cds	28486	29466	-	KBFCPJ_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY75
contig_1	cds	29537	31009	+	KBFCPJ_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3C5B
contig_1	cds	31021	31473	+	KBFCPJ_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51064
contig_1	cds	31544	32083	-	KBFCPJ_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZ50
contig_1	cds	32151	34031	-	KBFCPJ_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8C4
contig_1	cds	34031	35830	-	KBFCPJ_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360F
contig_1	cds	35851	36603	-	KBFCPJ_00038	409.0	3.1e-143	1.0	1.0	0.964	UniRef:UniRef90_Q59188
contig_1	cds	36600	38117	-	KBFCPJ_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY83
contig_1	cds	38130	39632	-	KBFCPJ_00040	898.0	0.0	1.002	1.0	0.912	UniRef:UniRef90_O51068
contig_1	cds	39820	40671	+	KBFCPJ_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYZ0
contig_1	cds	40755	41426	-	KBFCPJ_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
contig_1	cds	41437	41976	-	KBFCPJ_00043	-	-	-	-	-	-
contig_1	cds	41979	42476	-	KBFCPJ_00044	-	-	-	-	-	-
contig_1	cds	42473	42874	-	KBFCPJ_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51073
contig_1	cds	42900	45347	-	KBFCPJ_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8D3
contig_1	cds	45439	45984	+	KBFCPJ_00047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4876
contig_1	cds	46004	46372	-	KBFCPJ_00048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51076
contig_1	tRNA	46523	46594	+	KBFCPJ_00049	56.0	-	-	-	-	-
contig_1	cds	47160	47834	+	KBFCPJ_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZW9
contig_1	cds	47898	48599	+	KBFCPJ_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C220
contig_1	cds	48596	49252	-	KBFCPJ_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51081
contig_1	cds	49334	50005	+	KBFCPJ_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51082
contig_1	cds	50104	50466	-	KBFCPJ_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51083
contig_1	cds	50482	51243	-	KBFCPJ_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59182
contig_1	cds	51245	52426	-	KBFCPJ_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3D9B
contig_1	cds	52446	53453	-	KBFCPJ_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826GYD7
contig_1	cds	53526	55496	-	KBFCPJ_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0435D9
contig_1	cds	55493	56272	-	KBFCPJ_00060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZS0
contig_1	cds	56273	56740	-	KBFCPJ_00061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZP1
contig_1	cds	56824	57177	-	KBFCPJ_00062	240.0	1.1e-80	1.0	1.0	0.983	UniRef:UniRef90_O51088
contig_1	cds	57251	57967	+	KBFCPJ_00063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F011
contig_1	cds	58021	59028	-	KBFCPJ_00064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3EE8
contig_1	cds	59092	60030	-	KBFCPJ_00065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYJ9
contig_1	cds	60027	60524	-	KBFCPJ_00066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7I3
contig_1	cds	60559	61248	-	KBFCPJ_00067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C079
contig_1	cds	61245	63023	-	KBFCPJ_00068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8B9
contig_1	cds	63138	64019	+	KBFCPJ_00069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7J7
contig_1	cds	64029	65267	+	KBFCPJ_00070	780.0	3.1e-284	1.002	1.0	0.961	UniRef:UniRef90_A0A7W9ZNA9
contig_1	cds	65282	65743	+	KBFCPJ_00071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51097
contig_1	cds	65759	67231	+	KBFCPJ_00072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYH7
contig_1	cds	67239	69557	+	KBFCPJ_00073	1422.0	0.0	1.004	1.0	0.995	UniRef:UniRef90_A0A7I6GVG5
contig_1	cds	69554	70114	+	KBFCPJ_00074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51100
contig_1	cds	70359	71207	+	KBFCPJ_00075	541.0	2.7e-194	1.0	1.0	0.982	UniRef:UniRef90_A0A7W9ZCL1
contig_1	cds	71189	72598	+	KBFCPJ_00076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F36AC
contig_1	cds	72635	73480	+	KBFCPJ_00077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C141
contig_1	cds	73477	74505	+	KBFCPJ_00078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000005733A
contig_1	cds	74506	75759	+	KBFCPJ_00079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84BW8
contig_1	cds	75761	76441	+	KBFCPJ_00080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51107
contig_1	cds	76438	77688	+	KBFCPJ_00081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F24027
contig_1	cds	77698	78996	-	KBFCPJ_00082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYL1
contig_1	cds	78989	79339	-	KBFCPJ_00083	219.0	2.0e-72	1.0	0.983	0.966	UniRef:UniRef90_O51110
contig_1	cds	79492	80760	+	KBFCPJ_00084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02AC0E
contig_1	cds	80969	81394	+	KBFCPJ_00085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2E82
contig_1	cds	81391	82926	+	KBFCPJ_00086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51113
contig_1	cds	82956	83906	-	KBFCPJ_00087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYB4
contig_1	cds	84027	85706	-	KBFCPJ_00088	1058.0	0.0	1.0	0.903	0.964	UniRef:UniRef90_O51115
contig_1	cds	85866	86840	-	KBFCPJ_00089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51116
contig_1	cds	86912	87346	-	KBFCPJ_00090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51117
contig_1	cds	87363	89189	-	KBFCPJ_00091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7K9
contig_1	cds	89186	89794	-	KBFCPJ_00092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51119
contig_1	cds	89797	91101	-	KBFCPJ_00093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51120
contig_1	cds	91124	92851	-	KBFCPJ_00094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0G2
contig_1	cds	92865	93410	-	KBFCPJ_00095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3FF2
contig_1	cds	93420	94019	-	KBFCPJ_00096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F3FF3
contig_1	cds	94206	94592	-	KBFCPJ_00097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51124
contig_1	cds	94598	96940	-	KBFCPJ_00098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D044588
contig_1	cds	96930	97853	-	KBFCPJ_00099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B31FD
contig_1	cds	97850	98767	-	KBFCPJ_00100	595.0	1.0e-214	1.0	1.0	0.993	UniRef:UniRef90_O51127
contig_1	cds	98803	100191	+	KBFCPJ_00101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C417E
contig_1	cds	100214	100735	+	KBFCPJ_00102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C38DBCD
contig_1	cds	100732	101325	-	KBFCPJ_00103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23A57
contig_1	cds	101511	102935	-	KBFCPJ_00104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYC5
contig_1	cds	103002	103757	-	KBFCPJ_00105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8B0
contig_1	cds	103750	105417	-	KBFCPJ_00106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C43C8
contig_1	cds	105404	105832	-	KBFCPJ_00107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C0A8
contig_1	cds	105870	106880	-	KBFCPJ_00108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51135
contig_1	cds	106960	108156	-	KBFCPJ_00109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4179
contig_1	cds	108293	109657	+	KBFCPJ_00110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F38D5
contig_1	cds	109661	111028	-	KBFCPJ_00111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51138
contig_1	cds	111032	111553	-	KBFCPJ_00112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51139
contig_1	cds	111571	111861	-	KBFCPJ_00113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51140
contig_1	cds	111875	112324	-	KBFCPJ_00114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51141
contig_1	cds	112336	112755	-	KBFCPJ_00115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYT3
contig_1	cds	112896	114590	-	KBFCPJ_00116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51143
contig_1	cds	114794	115495	+	KBFCPJ_00117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F1E6
contig_1	cds	115492	116793	-	KBFCPJ_00118	803.0	7.7e-293	1.0	1.0	0.984	UniRef:UniRef90_O51145
contig_1	cds	116812	117663	-	KBFCPJ_00119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY17
contig_1	cds	117665	118357	-	KBFCPJ_00120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F41D1
contig_1	cds	118362	118916	-	KBFCPJ_00121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I622
contig_1	cds	118951	119790	-	KBFCPJ_00122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY19
contig_1	cds	119794	120576	-	KBFCPJ_00123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I4W2
contig_1	cds	120790	121068	-	KBFCPJ_00124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B307F
contig_1	cds	121087	121809	-	KBFCPJ_00125	449.0	2.0e-159	1.0	1.0	0.933	UniRef:UniRef90_UPI002647DDFE
contig_1	cds	121866	122477	-	KBFCPJ_00126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F2E78
contig_1	cds	122477	124132	-	KBFCPJ_00127	1024.0	0.0	1.004	1.0	0.964	UniRef:UniRef90_A0A7I6GVM8
contig_1	cds	124135	124800	-	KBFCPJ_00128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51154
contig_1	cds	124784	125533	-	KBFCPJ_00129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51155
contig_1	cds	125520	126287	-	KBFCPJ_00130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51156
contig_1	cds	126302	127399	-	KBFCPJ_00131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59180
contig_1	cds	127413	130118	-	KBFCPJ_00132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2F07
contig_1	cds	130156	131100	-	KBFCPJ_00133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51158
contig_1	cds	131263	132411	+	KBFCPJ_00134	648.0	2.2e-233	0.982	0.995	0.917	UniRef:UniRef90_A0A7I6GVP1
contig_1	cds	132458	133828	-	KBFCPJ_00135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51160
contig_1	cds	133961	135850	+	KBFCPJ_00136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY24
contig_1	cds	135860	137752	-	KBFCPJ_00137	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYT9
contig_1	cds	138422	138733	-	KBFCPJ_00138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001965641
contig_1	cds	138735	141950	-	KBFCPJ_00139	1853.0	0.0	1.001	1.001	0.928	UniRef:UniRef90_A0A7I6GVM2
contig_1	cds	141969	142922	-	KBFCPJ_00140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY46
contig_1	cds	142934	144256	-	KBFCPJ_00141	799.0	6.3e-291	1.0	1.0	0.993	UniRef:UniRef90_A0A0H3C184
contig_1	cds	144356	144544	-	KBFCPJ_00142	123.0	1.1e-35	1.0	0.827	0.952	UniRef:UniRef90_G0AKV4
contig_1	cds	144576	145448	-	KBFCPJ_00143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I628
contig_1	cds	145461	146360	-	KBFCPJ_00144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51170
contig_1	cds	146367	147485	-	KBFCPJ_00145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51171
contig_1	cds	147639	148649	-	KBFCPJ_00146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11089
contig_1	cds	148776	150773	-	KBFCPJ_00147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51173
contig_1	cds	150963	152168	+	KBFCPJ_00148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C1C2
contig_1	cds	152195	153001	+	KBFCPJ_00149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F064
contig_1	cds	153064	153675	-	KBFCPJ_00150	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O30563
contig_1	cds	153690	156389	-	KBFCPJ_00151	1700.0	0.0	1.0	0.997	0.970	UniRef:UniRef90_O07497
contig_1	cds	156452	157588	+	KBFCPJ_00152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51177
contig_1	cds	157617	158051	+	KBFCPJ_00153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C1D3
contig_1	cds	158048	158464	+	KBFCPJ_00154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EXZ5
contig_1	cds	158618	159334	+	KBFCPJ_00155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F43B4
contig_1	cds	159358	160032	+	KBFCPJ_00156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F43B5
contig_1	cds	160080	161198	+	KBFCPJ_00157	731.0	1.5e-266	1.0	1.0	0.997	UniRef:UniRef90_O51182
contig_1	cds	161190	162791	-	KBFCPJ_00158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51183
contig_1	cds	162868	163035	+	KBFCPJ_00159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51184
contig_1	cds	163062	164810	-	KBFCPJ_00160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4AA3
contig_1	cds	164891	165877	-	KBFCPJ_00161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F43B7
contig_1	cds	165905	167749	-	KBFCPJ_00162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001965645
contig_1	cds	167869	169389	-	KBFCPJ_00163	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZN6
contig_1	cds	169529	170698	+	KBFCPJ_00164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0000057392
contig_1	cds	170710	171087	-	KBFCPJ_00165	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY31
contig_1	cds	171241	171474	+	KBFCPJ_00166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7X0DQA0
contig_1	cds	171522	173570	-	KBFCPJ_00167	1213.0	0.0	1.001	1.0	0.914	UniRef:UniRef90_O51192
contig_1	cds	173519	174106	-	KBFCPJ_00168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51193
contig_1	cds	174088	174849	-	KBFCPJ_00169	-	-	-	-	-	-
contig_1	cds	174810	175073	-	KBFCPJ_00170	-	-	-	-	-	-
contig_1	cds	175174	176070	-	KBFCPJ_00171	514.0	2.1e-182	1.0	0.874	0.923	UniRef:UniRef90_O51195
contig_1	cds	176057	176962	-	KBFCPJ_00172	557.0	6.6e-200	1.0	1.0	0.997	UniRef:UniRef90_O51196
contig_1	cds	176966	177841	-	KBFCPJ_00173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H7C647
contig_1	cds	177856	178848	-	KBFCPJ_00174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O87927
contig_1	cds	178905	179531	-	KBFCPJ_00175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7J1B0
contig_1	cds	179528	181393	-	KBFCPJ_00176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I649
contig_1	cds	181396	182790	-	KBFCPJ_00177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYX6
contig_1	cds	182874	183368	+	KBFCPJ_00178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H7C640
contig_1	cds	183380	185263	+	KBFCPJ_00179	1153.0	0.0	1.003	1.0	0.935	UniRef:UniRef90_P70859
contig_1	cds	185266	186540	+	KBFCPJ_00180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYF1
contig_1	cds	186542	186934	+	KBFCPJ_00181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51201
contig_1	cds	186937	187182	+	KBFCPJ_00182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51202
contig_1	cds	187166	187819	-	KBFCPJ_00183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51203
contig_1	cds	187812	188225	-	KBFCPJ_00184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY51
contig_1	cds	188222	188482	-	KBFCPJ_00185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51205
contig_1	cds	188696	189043	-	KBFCPJ_00186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I637
contig_1	cds	189064	189264	-	KBFCPJ_00187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51207
contig_1	cds	189287	189847	-	KBFCPJ_00188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51208
contig_1	cds	190052	190705	+	KBFCPJ_00189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003275A10
contig_1	cds	190707	191447	+	KBFCPJ_00190	440.0	2.2e-155	1.0	0.992	0.976	UniRef:UniRef90_A0A1L6VTM9
contig_1	cds	191506	192315	-	KBFCPJ_00191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F095
contig_1	cds	192312	193451	-	KBFCPJ_00192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0433BF
contig_1	cds	193788	194861	+	KBFCPJ_00193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51214
contig_1	cds	194864	195724	+	KBFCPJ_00194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4887
contig_1	cds	195681	197684	+	KBFCPJ_00195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q84HF3
contig_1	cds	197674	199938	+	KBFCPJ_00196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY67
contig_1	cds	199969	201054	-	KBFCPJ_00197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7H1
contig_1	cds	201056	202582	-	KBFCPJ_00198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C5824
contig_1	tRNA	202697	202769	+	KBFCPJ_00199	69.1	-	-	-	-	-
contig_1	cds	202854	204092	+	KBFCPJ_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51220
contig_1	cds	204141	205076	+	KBFCPJ_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51221
contig_1	cds	205077	206048	+	KBFCPJ_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51222
contig_1	tRNA	206338	206410	+	KBFCPJ_00203	72.6	-	-	-	-	-
contig_1	tRNA	206433	206505	+	KBFCPJ_00204	70.6	-	-	-	-	-
contig_1	cds	206534	208084	+	KBFCPJ_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F4889
